cust_no,C1,C2
0xb2d3013b,0.0,1
0xb2d18078,122.15,1
0xb2d26694,619.82,1
0xb2d1de08,3.97,1
0xb2d6d020,5380.61,2
0xb2d588a5,160406.94,3
0xb2d30129,7.4,1
0xb2d2669a,405888.88,5
0xb2d2c46c,0.06,1
0xb2d2c46f,22.05,1
0xb2d2c472,23547.81,1
0xb2d8d2fa,301065.63,2
0xb2d2c460,385003.8,3
0xb2d2c463,1534.98,1
0xb2d5e9f2,0.0,1
0xb2d8d318,501776.05,3
0xb2d3015c,0.85,1
0xb2d2c451,0.0,1
0xb2d90c36,1.0,1
0xb2d325bf,137.72,1
0xb2d40bcf,750016.83,6
0xb2d0638d,700204.43,4
0xb2d40bd8,1.84,1
0xb2d44511,222139.28,3
0xb2d325d1,1507.91,7
0xb2d930ba,244000.0,1
0xb2d930b4,1.0,1
0xb2d35f04,7.98,1
0xb2d40bea,160842.66,4
0xb2d325dd,232.33,1
0xb2d40bf3,367.04,2
0xb2d40bed,59.12,1
0xb2d8d333,4.03,1
0xb2d1de5f,0.01,1
0xb2d325d7,301096.03,6
0xb2d3aa7c,130945.18,4
0xb2d78fc3,400024.07,2
0xb2d3aa79,52.07,1
0xb2d15b9a,1.34,1
0xb2d78fc0,8119.05,1
0xb2d06342,100009.77,5
0xb2d06345,1.0,1
0xb2d40b8d,10992.69,1
0xb2d0fa2c,0.0,1
0xb2d15b8e,434000.29,4
0xb2d4a625,526275.93,4
0xb2d0fa29,50015.23,2
0xb2d4a24a,706202.8,5
0xb2d0c0fc,487.37,1
0xb2d06348,420372.04,8
0xb2d0c102,352000.1,8
0xb2d11ea1,0.05,1
0xb2d11e9e,4.08,1
0xb2d4a271,715289.3,8
0xb2d4a268,1028209.94,2
0xb2d4a640,240090.0,4
0xb2d0c10e,403054.79,15
0xb2d11eaa,3.66,1
0xb2d3aa6d,311364.55,2
0xb2d3aa70,110000.0,5
0xb2d3e76f,0.28,1
0xb2d4a265,0.4,1
0xb2d81378,0.01,1
0xb2d4a25c,196.99,1
0xb2d3e769,97.56,1
0xb2d7ed68,100003.7,3
0xb2d0c111,7.16,1
0xb2d3e763,0.0,1
0xb2d46944,12.71,1
0xb2d4cad6,303379.93,2
0xb2d40bb7,0.16,1
0xb2d3e75a,0.43,1
0xb2d0fde0,0.0,1
0xb2d32619,32895.7,2
0xb2d4cad0,40128.7,1
0xb2d4a652,84.03,1
0xb2d0f9ff,1001725.15,5
0xb2d3e751,81.06,1
0xb2d0fa0b,0.0,1
0xb2d0fde9,21.44,1
0xb2d8d2eb,590.0,1
0xb2d4a670,2.11,1
0xb2d0fde6,8.32,2
0xb2d3e74e,781.46,1
0xb2d0c0e4,0.01,1
0xb2d0c0ea,0.0,1
0xb2d4caf4,297043.0,4
0xb2d11eda,134842.21,14
0xb2d6d053,2604.25,1
0xb2d122be,425286.47,4
0xb2d3e739,25.99,1
0xb2d3aa2e,300000.0,4
0xb2d1806c,1961764.48,8
0xb2d29fd6,5.43,1
0xb2d385cb,119.14,1
0xb2d647a3,3805946.18,14
0x3b9b36fa,20.41,1
0xb2d1804e,23.73,1
0xb2d385a7,63.63,1
0xb2d18051,470083.09,3
0xb2d18057,0.06,1
0xb2d64797,5505.19,1
0xb2d122cd,0.0,1
0xb2d29fc1,1015.36,1
0xb2d30177,1.02,1
0xb2d30174,2.11,1
0xb2d20541,0.93,1
0xb2d3016e,0.09,1
0xb2d0fe25,1700526.54,39
0xb2d38598,0.55,1
0xb2d38595,0.01,2
0xb2d29ff7,0.1,1
0xb2d0c11d,108081.73,5
0xb2d813bd,60.9,1
0xb2d11eb0,12450.72,9
0xb2d11ec2,0.01,2
0xb2d1228b,607416.76,8
0x3b9b36d9,594242.89,7
0xb2d6477f,71110.27,5
0xb2d64782,140998.04,4
0xb2d15bb8,3.57,1
0xb2d1b972,7.3,1
0x3b9b36d0,1.0,1
0xb2d4cb06,0.68,1
0x3b9b36cd,423195.14,13
0xb2d64779,0.04,1
0xb2d64776,50000.11,3
0xb2d0c132,7.0,1
0xb2d1b954,0.0,1
0xb2d1b951,3002091.3,5
0xb2d266bb,0.1,1
0xb2d64770,0.0,1
0xb2d2055f,0.01,1
0xb2d5e9e6,71000.0,6
0x3b9b36c4,25.2,1
0xb2d15bd0,62.84,1
0xb2d2425b,301469.55,8
0xb2d266be,0.13,1
0x3b9b3646,404263.46,3
0x3b9b3643,0.0,2
0xb2d93081,30000008.0,2
0xb2d6485a,10000.42,2
0xb2d30198,349.16,1
0xb2d5eab2,16.71,1
0xb2d6ab21,301414.11,3
0x3b9b363d,2.8,3
0xb2d6ab27,648.74,1
0xb2d9308d,270051.41,2
0xb2d5ad92,863058.2,12
0xb2d3018f,44.71,1
0xb2d35f49,202533.68,4
0xb2d6ab2d,40.23,1
0xb2d60f1e,966059.44,4
0xb2d2c48a,0.02,1
0xb2d6ab09,20000.2,2
0xb2d18027,684331.78,6
0xb2d18024,1128340.39,5
0xb2d1ddc3,2229.56,1
0xb2d60f09,2.83,1
0xb2d708a8,490.0,1
0xb2d32625,0.0,1
0xb2d2a00c,2007.56,1
0xb2d2a006,16.24,1
0xb2d35f55,0.0,4
0xb2d60f12,0.54,1
0xb2d1ddcc,1.0,1
0xb2d1ddbd,1017411.01,6
0xb2d6ab15,10006.36,2
0xb2d2a01b,321.12,1
0xb2d2a018,13.14,1
0xb2d64836,75.93,1
0xb2d2a015,0.22,1
0xb2d6ab18,50001.58,2
0xb2d1ddb1,5.38,1
0xb2d54fd8,0.21,1
0xb2d5ad74,13420.91,2
0xb2d11e8c,1.1,2
0xb2d1b942,1007.69,1
0xb2d301c5,102049.06,3
0xb2d18015,5.0,1
0xb2d1ddb7,5.0,1
0xb2d18018,10.47,1
0xb2d1dda5,0.87,1
0xb2d12267,198.5,1
0xb2d6481e,200008.52,2
0xb2d5ea91,20412.56,2
0xb2d5ea8e,150000.1,3
0xb2d1226a,591370.52,3
0xb2d58905,350218.07,4
0xb2d18021,7.54,2
0xb2d1801e,250981.78,3
0xb2d301b6,9.45,1
0xb2d1dd9c,3558.2,1
0xb2d93090,2.0,1
0xb2d1dd99,638238.41,9
0xb2d1dd9f,430159.0,3
0xb2d44538,99.55,1
0xb2d35f28,20.76,1
0xb2d2c499,3493.59,1
0xb2d6ab3c,0.58,1
0xb2d12279,174083.68,4
0xb2d6cfa8,0.0,1
0xb2d54ff0,273000.0,8
0xb2d301a7,0.01,1
0xb2d5ea79,0.0,1
0xb2d6ab42,691.69,1
0xb2d6ab3f,3025.03,1
0xb2d52b42,562928.2,5
0xb2d52b45,503059.25,2
0xb2d8d28e,500000.0,2
0xb2d5ea5b,3.01,1
0xb2d588e7,100077.42,5
0xb2d5ea61,150117.72,2
0xb2d7ecba,1624058.96,4
0xb2d7ecc0,500031.26,3
0xb2d8d27c,157000.0,5
0xb2d4f221,639000.6,6
0xb2d90bd3,202.5,2
0xb2d5ad68,4.33,1
0xb2d54fc3,1701050.52,15
0xb2d8d29d,0.0,1
0xb2d0f9de,0.6,1
0xb2d2c4cf,1.33,1
0xb2d90baf,33200.0,3
0xb2d588f9,16000.34,2
0xb2d2c4c3,26.97,1
0xb2d54fcf,22.54,1
0xb2d54fcc,22.93,1
0xb2d0fdc5,508021.56,3
0xb2d4f236,2537014.31,6
0xb2d6aaf1,1246.04,1
0xb2d32637,0.0,1
0xb2d588b7,116.65,1
0xb2d4a6fd,227625.32,38
0xb2d588bd,50072.73,2
0xb2d8d2a6,0.82,1
0xb2d588b1,120092.86,5
0xb2d588ae,15.96,1
0xb2d09c4e,51200.0,3
0xb2d6ab00,13348.73,1
0xb2d588b4,194.88,1
0xb2d0631e,316.44,13
0xb2d40c5c,120021.92,2
0xb2d52b30,600042.39,5
0xb2d7ecb4,70002.96,2
0xb2d93042,1.0,1
0xb2d4a337,29.48,1
0xb2d4a334,137871.49,3
0xb2d9303c,2.0,1
0xb2d1ddf9,2511716.81,4
0xb2d40c65,6.37,1
0xb2d588c9,100086.51,5
0xb2d4a328,3.0,1
0xb2d09c33,56.64,2
0xb2d09c39,443.25,2
0xb2d35f7f,400590.16,4
0xb2d40c6e,156929.92,2
0xb2d4f20c,421.66,1
0xb2d52af4,139178.73,3
0xb2d0f9a5,4.87,1
0xb2d46995,1218.1,1
0xb2d0f9b1,350000.0,6
0xb2d52afa,296093.21,3
0xb2d40c0e,0.0,2
0xb2d78f63,5.92,1
0xb2d09bf7,864619.81,7
0xb2d40c14,168.19,1
0xb2d062b2,1.0,1
0xb2d3aaeb,2.86,1
0xb2d40c1a,0.0,1
0xb2d7ecf9,4500.0,1
0xb2d3aae8,29.91,1
0xb2d52b12,409.98,1
0xb2d0f9cf,22.98,1
0xb2d0fda1,200868.28,2
0xb2d469ad,0.0,1
0xb2d0fd9e,4085.89,1
0xb2d4cb42,240.15,1
0xb2d3aac7,691.23,1
0xb2d3aac4,1230.47,1
0xb2d0f97e,4.09,1
0xb2d78f1e,0.0,1
0xb2d3aad6,0.63,1
0xb2d3aad0,3.12,1
0xb2d3aad3,58.97,1
0xb2d0fd62,0.0,1
0xb2d4a6c4,264.11,53
0xb2d90ba9,300000.0,4
0xb2d062eb,0.0,2
0xb2d90b85,1293.56,1
0xb2d78f2d,604262.5,2
0xb2d062f1,518777.49,3
0xb2d90b8e,0.0,1
0xb2d0f999,310008.34,3
0xb2d0fd77,14.65,1
0xb2d3e7b4,58041.54,2
0xb2d0f99f,140028.84,3
0xb2d062e2,1.0,1
0xb2d4a6d9,3850402.6,66
0xb2d062e5,0.05,1
0xb2d78f3f,200028.84,2
0xb2d4cb6f,3281.05,1
0xb2d20595,10.11,1
0xb2d4cb69,408.73,1
0xb2d1b918,25.73,1
0xb2d3aaac,55.51,1
0xb2d4cb78,1200054.76,1
0xb2d26721,0.34,1
0xb2d11e6e,0.43,1
0xb2d17ff4,0.5,1
0xb2d15b6d,2.12,2
0x3b9b368e,1682614.12,3
0xb2d3e7a8,6.72,1
0x3b9b3682,18837.15,2
0x3b9b3685,1.0,1
0xb2d1b903,12.17,1
0xb2d06309,582148.85,6
0x3b9b3679,1434.71,3
0xb2d1224f,4.53,1
0xb2d205ad,91.71,1
0xb2d1b90c,0.0,1
0xb2d3e78d,330022.4,3
0xb2d0630c,1224076.32,8
0xb2d15b7f,0.0,1
0xb2d3e793,0.0,1
0xb2d2c4de,335.08,1
0x3b9b366d,1.0,1
0x3b9b366a,0.0,1
0xb2d15b4c,14.17,1
0x3b9b3673,4137.1,3
0x3b9b3670,8047.47,8
0xb2d81342,500234.05,3
0xb2d3e78a,32.44,1
0xb2d11e38,0.36,1
0xb2d26745,923.77,1
0xb2d11e4a,10.23,1
0xb2d205c8,3774.2,1
0x3b9b3664,3584.24,1
0x3b9b3667,15.61,3
0xb2d0fdb9,10.68,1
0xb2d1b8f4,160179.75,3
0xb2d15b46,0.0,1
0xb2d1b8fd,1015.08,1
0xb2d15b40,0.18,1
0xb2d81336,0.0,1
0xb2d26724,538437.69,5
0xb2d2672a,607.8,1
0x3b9b3655,273152.56,5
0xb2d1222e,50000.0,3
0xb2d81333,1.73,1
0xb2d0c0b7,70.9,6
0xb2d0fdbf,0.08,1
0xb2d6cffc,1.82,1
0xb2d15b5b,2.49,1
0xb2d8d261,58.63,1
0xb2d6aaa6,0.0,1
0xb2d93006,2.0,1
0xb2d29eb6,73.99,1
0xb2d6aaaf,1511.81,1
0xb2d2040f,15045.52,1
0xb2d6227a,50728.71,2
0xb2d62277,97420000.0,4
0xb2d2040c,181.67,1
0xb2d5e950,2179.44,1
0xb2d2412f,57.06,1
0xb2d29ea4,0.0,1
0xb2d5e932,13.45,1
0xb2d29e9b,200050.23,2
0xb2d20424,0.0,1
0xb2d29ea7,1120.88,1
0xb2d587dc,20039.09,2
0xb2d62259,127430.86,5
0xb2d265ad,1.4,1
0xb2d5c4b7,1010560.6,6
0xb2d52a0a,104948.6,2
0xb2d6cf39,16261.66,1
0xb2d587ac,10360.88,2
0xb2d3005a,13.93,1
0xb2d587a6,30722.89,2
0xb2d2c352,44.49,1
0xb2d5c4c0,460003.34,4
0xb2d20439,1291.85,1
0xb2d62253,0.09,1
0xb2d587a3,357006.26,4
0xb2d265bc,83.23,1
0xb2d6aadf,876.11,1
0xb2d5e92c,203145.5,2
0xb2d3004b,58.13,1
0xb2d52a1f,45.26,1
0xb2d5c4a2,10000.32,2
0xb2d2043c,983.13,1
0xb2d29ecb,150083.6,3
0xb2d30048,140.13,1
0xb2d587b8,11039.86,1
0xb2d265a4,20.78,2
0xb2d29ed7,5.84,1
0xb2d29eda,32.71,1
0xb2d30039,3051.49,1
0xb2d5c490,10025.26,1
0xb2d324f6,1.0,1
0xb2d62232,466552.35,2
0xb2d5c48d,588831.63,8
0xb2d324f3,30584.81,3
0xb2d8d213,0.0,1
0xb2d529d7,71.99,1
0xb2d5877f,2.02,1
0xb2d5877c,307.73,1
0xb2d2c37c,270517.74,2
0xb2d0c210,980420.91,12
0xb2d0645c,0.0,1
0xb2d30075,344544.16,13
0xb2d58794,94.26,1
0xb2d2c367,634.5,1
0xb2d265c5,2918.76,1
0xb2d2c36d,102000.87,5
0xb2d06441,17.22,2
0xb2d8d21f,0.04,1
0xb2d5c481,501573.43,2
0xb2d56322,0.0,1
0xb2d56325,480605.74,8
0xb2d265d7,3.23,1
0xb2d35e44,3.34,1
0xb2d92fe2,1.0,1
0xb2d3e649,3.15,1
0xb2d90b73,0.1,1
0xb2d870c0,936.99,1
0xb2d5054d,27210.98,1
0xb2d5c46f,429828.4,4
0xb2d06480,51611.04,7
0xb2d5c472,3112000.0,2
0xb2d06483,93039.0,4
0xb2d78e91,0.0,1
0xb2d92feb,1.0,1
0xb2d78e8b,62.82,1
0xb2d06489,36.51,8
0xb2d06477,317085.48,6
0xb2d8d24c,118.72,1
0xb2d3e63d,0.08,1
0xb2d3e637,0.37,1
0xb2d44427,2000017.12,4
0xb2d44421,7.0,1
0xb2d0647d,100000.58,8
0xb2d35e0e,66.97,1
0xb2d0646e,0.8,2
0xb2d3e631,155.68,1
0xb2d06471,1.0,1
0xb2d3e62e,661.45,1
0xb2d35e1d,97.41,1
0xb2d7ec2a,10987.35,1
0xb2d562fb,457650.33,8
0xb2d35e1a,3881.79,1
0xb2d11f7c,225032.9,4
0xb2d12360,117.1,1
0xb2d32547,6.04,2
0xb2d443be,801.01,1
0xb2d443c1,12.4,1
0xb2d0c1e9,140000.0,3
0xb2d32553,0.0,1
0xb2d443cd,470044.37,3
0xb2d0643b,40.54,1
0xb2d78ed9,6.8,1
0xb2d50532,10336.42,2
0xb2d562d4,186438.14,5
0xb2d3e688,229.64,1
0xb2d1236c,266000.0,26
0xb2d0641d,1482025.89,10
0xb2d11f9a,3814213.18,17
0xb2d78ef4,260008.23,2
0xb2d78eee,1090003.62,3
0xb2d78ea6,1.0,1
0xb2d384fc,1.09,1
0xb2d78ea0,0.05,1
0xb2d384f6,1.64,1
0xb2d7c7d9,2.5,1
0xb2d0c1bf,2061469.92,4
0xb2d3e661,2.26,1
0xb2d38502,0.0,1
0xb2d0c1c8,2.21,1
0xb2d11f67,1604518.78,6
0xb2d0c1cb,0.0,1
0xb2d50508,70094.39,2
0xb2d32532,0.71,1
0xb2d646dd,1.21,1
0xb2d384e7,15.56,1
0xb2d3e658,2.98,1
0xb2d44400,17.76,1
0xb2d32538,0.1,1
0xb2d0c1d1,3066926.18,4
0xb2d0c1d7,16.15,1
0x3b9b3628,1796.2,4
0xb2d78ec7,8.06,1
0xb2d32544,388128.29,6
0x3b9b362b,41.32,2
0xb2d11f6d,16.29,1
0x3b9afce6,0.41,1
0xb2d6cf63,60363.19,3
0xb2d646ce,150821.99,3
0x3b9b361f,63.79,1
0xb2d24135,0.02,1
0xb2d646c5,704078.67,3
0xb2d5e923,2.17,1
0xb2d1239f,3.24,1
0xb2d6cf6c,201694.85,2
0x3b9b3619,0.0,1
0xb2d384db,1.6,1
0xb2d4a589,155147.95,3
0xb2d812eb,4.9,1
0x3b9b360a,1.0,1
0xb2d5e914,570000.3,4
0xb2d7c7c7,100018.83,2
0xb2d384b4,0.93,1
0xb2d646b3,50000.53,2
0x3b9b3610,411081.66,3
0x3b9b360d,1.09,2
0xb2d2414d,303.87,1
0xb2d6cf48,0.0,1
0xb2d18141,28.5,1
0xb2d6cf57,0.79,1
0x3b9b3601,435283.82,3
0xb2d646aa,671214.22,1
0xb2d24141,1.29,1
0xb2d2413e,507622.32,2
0xb2d24144,4563.0,1
0xb2d24147,86747.18,1
0xb2d11fa9,73.89,2
0xb2d18126,6.48,3
0xb2d6cf8a,98.02,1
0xb2d5e8fc,300802.06,4
0xb2d24162,19.69,1
0xb2d29efe,0.0,1
0xb2d11fb2,10.14,1
0xb2d6cf93,34309.56,3
0xb2d11fac,336.08,1
0xb2d2415c,40.03,1
0xb2d384ab,1.04,1
0xb2d64692,190000.03,6
0xb2d24159,500000.0,3
0xb2d5e905,10050.28,2
0xb2d29f0d,0.82,1
0xb2d4a5b0,205000.0,8
0xb2d812c1,65.34,1
0xb2d58773,236624.0,2
0xb2d20469,65.82,1
0xb2d11fbb,0.9,8
0x3b9b35e3,1221.04,24
0xb2d5e8ea,250060.18,3
0xb2d11fb8,711141.28,17
0xb2d6468c,100002.64,3
0xb2d2417d,38.16,1
0x3b9b35da,5.03,1
0xb2d6cf7b,565.45,1
0xb2d5e8e1,25427.35,2
0xb2d5e8f3,0.0,1
0x3b9b35d4,360900.5,4
0xb2d2046f,32.8,1
0xb2d5e8f0,363390.92,5
0xb2d2047b,15.26,1
0xb2d24189,110.92,1
0xb2d29f3a,6616.14,1
0xb2d5e9cb,15.12,1
0xb2d2660d,1143.22,1
0xb2d6475b,58.21,1
0xb2d5e9b0,425001.78,12
0xb2d2048d,547018.71,6
0xb2d20490,894044.51,7
0xb2d35e62,8.85,1
0xb2d265ef,8.75,1
0xb2d6aa1c,50000.53,2
0xb2d29f22,242016.93,6
0xb2d29f25,248.06,1
0xb2d5e9b3,0.0,1
0xb2d58821,0.98,1
0xb2d707eb,15.0,1
0xb2d300c9,4127.03,1
0xb2d26634,0.0,2
0xb2d2663a,557479.99,14
0xb2d2c3c4,20.68,1
0xb2d6aa64,300.59,1
0xb2d2c3b2,172.51,1
0xb2d26610,4463354.13,3
0xb2d2c3b5,110.39,1
0xb2d707e5,3291.06,1
0xb2d1de8c,32.77,1
0xb2d300c0,60.98,1
0xb2d26619,8.92,1
0xb2d2c3b8,0.0,1
0xb2d6aa4c,7315.18,1
0xb2d6aa4f,333794.45,2
0xb2d6aa52,35.78,1
0xb2d2c3ac,15617.98,1
0xb2d3256e,31.65,1
0xb2d78e37,0.32,1
0xb2d52a52,430000.0,3
0xb2d063ed,1.0,1
0xb2d2c3fa,0.25,1
0xb2d587e8,9713.58,1
0xb2d300f3,39.5,1
0xb2d587eb,1.63,1
0xb2d2c3eb,10.09,1
0xb2d35ea7,4.69,1
0xb2d0c19e,65033.21,6
0xb2d90abc,0.1,1
0xb2d0c1a4,1.31,1
0xb2d2c3e2,6786.71,1
0xb2d300e7,341.7,1
0xb2d52a73,66318.19,3
0xb2d3258c,470000.0,3
0xb2d58806,3006.1,1
0xb2d2c3d9,833038.83,3
0xb2d90acb,1.0,1
0xb2d06417,200187.74,3
0xb2d7c743,35021.04,2
0xb2d90afb,1.0,1
0xb2d06408,8.68,1
0xb2d0640b,1.0,1
0xb2d7c73a,0.0,1
0xb2d52a40,1531.35,2
0xb2d32556,0.0,1
0xb2d587e5,80227.1,3
0xb2d2c409,6.94,1
0xb2d4a619,0.04,1
0xb2d78e1c,76817.08,1
0xb2d78e28,6.14,1
0xb2d3e6a3,1.14,1
0xb2d063c6,14.1,1
0xb2d122e8,46.93,4
0xb2d4a5b9,2364788.2,9
0xb2d11efe,0.07,1
0xb2d063cc,330020.26,4
0xb2d063bd,1.0,1
0xb2d7c785,435.72,1
0xb2d78e5e,27.06,1
0xb2d11f0a,25.68,1
0xb2d063c3,0.0,1
0xb2d0c17a,0.0,1
0xb2d44454,301195.5,3
0xb2d3e703,100069.84,2
0xb2d78e67,713312.49,4
0xb2d78e6a,1100000.05,9
0xb2d063b7,9327.58,2
0xb2d7c764,1.06,1
0xb2d0c144,2.86,1
0xb2d0c147,28.74,1
0xb2d7c758,75003.17,2
0x3b9b35c5,1.58,1
0x3b9b35ce,0.17,2
0x3b9b35cb,40.46,2
0xb2d325a4,805.64,1
0xb2d0c153,59.17,1
0xb2d78e43,5010.0,1
0xb2d3e6d3,6.68,1
0xb2d3e6d0,183124.04,1
0xb2d2419e,1711.58,1
0xb2d11ef8,180070.91,2
0xb2d0c15f,0.0,2
0xb2d769e3,2.94,1
0x3b9b35b0,107.82,1
0xb2d7c770,2.03,1
0x3b9b35b6,322696.13,3
0xb2d78e49,9.64,1
0xb2d4a5e9,9.54,1
0xb2d38562,205000.0,6
0xb2d3e6cd,10870.18,1
0xb2d3e6ca,1.62,1
0xb2d180d5,1135000.0,14
0xb2d769a1,0.0,1
0xb2d6ceeb,0.48,1
0x3b9b35a4,5877.87,1
0x3b9b35ad,0.13,2
0x3b9b35aa,713001.4,7
0xb2d6cee5,100.03,1
0xb2d38547,0.04,1
0xb2d180e4,23.2,1
0xb2d180e1,0.0,1
0xb2d1232a,661054.06,8
0xb2d38550,0.0,1
0xb2d204b7,7323.75,17
0xb2d204b4,0.01,1
0xb2d6aa6a,0.53,1
0x3b9b358f,0.0,1
0xb2d1de65,580227.28,8
0xb2d3852f,501.48,2
0x3b9b3595,1523711.62,4
0xb2d6aa73,2652.49,1
0xb2d180cc,470.24,2
0xb2d6cedf,519.33,1
0xb2d3853b,2566845.29,16
0xb2d4a613,45.75,1
0xb2d6aa79,0.85,1
0xb2d241bf,230020.97,3
0xb2d6cf12,888.89,3
0xb2d64719,322.0,1
0xb2d5e977,4.18,1
0xb2d204c9,30357.85,1
0xb2d64716,14029.67,2
0xb2d241da,1056.47,1
0xb2d3851d,3.81,1
0xb2d11f28,90042.77,4
0xb2d11f37,502653.77,4
0xb2d26658,11033.77,1
0xb2d180b4,220001.48,4
0x3b9b3574,99.53,3
0xb2d6cf1b,60726.36,1
0xb2d6470d,3255202.36,3
0xb2d11f34,300159.78,2
0xb2d180bd,433807.45,3
0xb2d6cf1e,0.08,1
0xb2d241d4,101.03,1
0xb2d64710,300776.69,6
0x3b9b3571,1397563.53,4
0x3b9b356e,4914.0,2
0xb2d180ba,108.06,1
0xb2d241cb,0.0,1
0xb2d64707,400000.0,3
0xb2d5e962,432.33,1
0xb2d12321,1767486.37,3
0xb2d29f64,221620.91,3
0xb2d5e95f,0.71,1
0xb2d646fb,3.0,1
0xb2d5e95c,66391.08,3
0xb2d646fe,60001.41,4
0xb2d11f3d,9.37,1
0xb2d3850e,891.2,1
0xb2d12315,305995.56,2
0xb2d6cf0c,231.28,1
0xb2d204e7,20147.4,1
0xb2d241e3,15.42,1
0xb2d6108c,29780.07,1
0xb2d694c8,12000.13,2
0xb2d694cb,34.04,1
0xb2d32772,0.33,1
0xb2d6d1dc,1.22,1
0xb2d22b45,292.94,1
0xb2d61083,418.72,1
0xb2d694c5,0.02,1
0xb2d61080,555012.2,4
0xb2d28cce,99.99,1
0xb2d2c5e3,3.09,1
0xb2d694e3,0.84,1
0xb2d28ca7,13.0,1
0xb2d6106e,400222.8,4
0xb2d32790,58.37,1
0xb2d32793,200086.44,2
0xb2d28cb0,1.35,1
0xb2d6d1d0,14.43,1
0xb2d79116,1.0,1
0xb2d0652b,2771.19,3
0xb2d06528,1.0,1
0xb2d1a6d6,1.0,1
0xb2d28cec,24759.73,1
0xb2d64995,0.07,4
0xb2d64992,334706.85,2
0xb2d6f67e,157.31,1
0xb2d61059,2400000.8,6
0xb2d40d6a,6.89,1
0xb2d0651f,6.6,2
0xb2d61056,360108.98,5
0xb2d06522,1308888.03,10
0xb2d06525,1.0,1
0xb2d64986,89268.98,3
0xb2d32760,14.41,1
0xb2d32763,0.32,1
0xb2d06513,0.05,2
0xb2d28cd4,2.08,1
0xb2d64983,0.0,1
0xb2d61050,675267.13,7
0xb2d2ea73,1789.96,1
0xb2d6497d,10000.32,2
0xb2d28cd1,8270.59,1
0xb2d2ea79,197.77,1
0xb2d6d1f1,29.81,1
0xb2d1dfee,2827.68,1
0xb2d40d7f,85.57,1
0xb2d694fe,200.09,1
0xb2d1a6ca,201630.69,2
0xb2d28ce0,0.0,1
0xb2d69501,121004.65,3
0xb2d64974,21.35,1
0xb2d6496e,0.1,1
0xb2d1a6c4,712.38,1
0xb2d64977,2074.25,1
0xb2d40d88,82800.91,2
0xb2d12471,237351.36,3
0xb2d93288,100000.0,2
0xb2d5aeb5,0.91,1
0xb2d34c2f,0.95,1
0xb2d5ebc9,132005.58,2
0xb2d64965,0.02,2
0xb2d8f955,2550.0,1
0xb2d81597,0.13,1
0xb2d6496b,200007.11,5
0xb2d89bb9,6.27,1
0xb2d06558,0.12,3
0xb2d06549,76.54,5
0xb2d81591,26.68,1
0xb2d6495c,40101.42,2
0xb2d5ebd2,9.92,1
0xb2d6d194,8.37,1
0xb2d34c35,0.33,1
0xb2d12096,4.61,1
0xb2d34c3b,280.34,1
0xb2d5ebd5,10097.29,2
0xb2d0c306,4.98,1
0xb2d12093,142.69,1
0xb2d5512b,50006.56,2
0xb2d12489,164589.35,2
0xb2d55128,320000.0,11
0xb2d06543,8.0,3
0xb2d34c44,0.0,1
0xb2d5ebb1,2.52,1
0xb2d34c3e,358.12,1
0xb2d1248c,4.4,1
0xb2d40da3,2.4,1
0xb2d1209f,715000.0,5
0xb2d5ebb4,1.88,1
0xb2d8f946,450008.88,3
0xb2d0c312,1865.16,1
0xb2d0c315,1046035.6,7
0xb2d06534,163.88,4
0xb2d06537,50.48,1
0xb2d5ebbd,251002.84,5
0xb2d2ea97,14.91,2
0xb2d2ea94,0.0,1
0xb2d3279f,200684.55,2
0xb2d5ae8e,22.9,1
0xb2d5ae91,12.03,1
0xb2d6d1b8,60035.75,2
0xb2d6493e,10000.42,2
0xb2d089e5,7.35,2
0xb2d5eba2,120030.93,2
0xb2d5eb9f,960139.0,3
0xb2d34c05,0.17,1
0xb2d550fb,100001.52,2
0xb2d550f5,100021.17,2
0xb2d327a2,14.12,1
0xb2d58a19,0.0,1
0xb2d089d6,18.35,2
0xb2d6d1bb,0.01,1
0xb2d4f35c,445002.53,5
0xb2d5ebab,15034.13,1
0xb2d0c2dc,0.03,1
0xb2d694bc,10000.0,2
0xb2d550fe,2181814.63,5
0xb2d34c14,3000.0,2
0xb2d55110,0.0,1
0xb2d0c2e8,1000.35,3
0xb2d0655b,204760.16,4
0xb2d58a37,0.0,1
0xb2d8f970,1.05,1
0xb2d34c20,2379.8,1
0xb2d4c8f0,1367470.94,9
0xb2d55107,1000000.0,3
0xb2d5ae94,10303.54,1
0xb2d5eb93,0.0,1
0xb2d1206f,0.3,1
0xb2d206a6,154531.67,2
0xb2d1206c,1.0,1
0xb2d839d6,0.0,1
0xb2d1df8e,1.0,1
0xb2d0899d,3.17,1
0xb2d1df91,130.24,1
0xb2d0e73f,787.29,1
0xb2d9322e,1.0,1
0xb2d550ce,176.47,1
0xb2d12444,200147.25,2
0xb2d4cc8f,114202.55,2
0xb2d8d480,80.18,1
0xb2d0e748,2.98,3
0xb2d8d483,76000.0,1
0xb2d5eb7e,1488.43,1
0xb2d8d4a4,0.43,1
0xb2d1245f,536.72,1
0xb2d8d4a7,0.0,1
0xb2d0897f,683036.03,10
0xb2d550d4,446096.99,4
0xb2d4f344,115240.35,3
0xb2d148c8,118034.79,3
0xb2d550e0,0.0,1
0xb2d58a01,0.97,1
0xb2d12456,54499.27,2
0x3b9b3568,0.0,1
0xb2d58a07,50690.71,4
0x3b9b3565,10.21,1
