cust_no,C1,C2
0xb2d6a6d4,533.09,1
0xb2d8cc55,6.67,1
0xb2d3ac08,741.75,1
0xb2d6c74a,4.1,1
0xb2d19527,0.57,1
0xb2d16641,11.41,1
0xb2d07c56,7534.5,2
0xb2d5dda1,2.83,1
0xb2d55824,2.15,1
0xb2d285f9,0.9,1
0xb2d3bc4f,0.01,1
0xb2d2adcb,18.71,1
0xb2d36e07,16.48,1
0xb2d59526,0.0,1
0xb2d2340c,2.13,1
0xb2d56b89,8.99,1
0xb2d33a8c,3711.77,1
0xb2d174f3,464.69,1
0xb2d51f21,63.65,1
0xb2d69df8,50.05,1
0xb2d472d7,0.0,2
0xb2d3a88d,620.67,1
0xb2d3df4d,0.0,1
0xb2d6cf4e,45.0,1
0xb2d475a4,4575.63,1
0xb2d6f291,37.12,1
0xb2d31be4,0.0,1
0xb2d1999e,0.52,1
0xb2d07566,0.0,1
0xb2d40a91,19.09,1
0xb2d77469,5.37,1
0xb2d5bcf5,8.13,1
0xb2d6b7ed,7410.44,1
0xb2d2ba37,14022.26,1
0xb2d0e78d,1.0,1
0xb2d4ee52,7.83,1
0xb2d2bfc5,0.0,1
0xb2d0d302,150.51,1
0xb2d57d23,0.26,1
0xb2d199e6,55.05,1
0xb2d1b051,44.05,1
0xb2d4c65f,143738.11,1
0xb2d16b06,1.01,1
0xb2d1c710,757.88,1
0xb2d23f67,1265.0,1
0xb2d2ffd6,974.59,1
0xb2d5c8dd,100.26,1
0xb2d83a06,97.43,1
0xb2d656fa,304.76,1
0xb2d37d25,0.0,1
0xb2d20aba,1094.82,1
0xb2d8db6a,5.0,1
0xb2d2b76d,36.53,1
0xb2d8011b,0.0,1
0xb2d18918,0.61,1
0xb2d32bbc,0.01,1
0xb2d44f5b,0.24,1
0xb2d30f18,3049.04,1
0xb2d6307b,0.4,1
0xb2d61d4c,0.02,1
0xb2d10a67,0.09,1
0xb2d342f3,4535.91,1
0xb2d34077,131.3,1
0xb2d182ac,64.13,1
0xb2d4295d,1.0,1
0xb2d37c80,31381.6,1
0xb2d39060,493.84,1
0xb2d23892,0.0,1
0xb2d38bf5,0.0,1
0xb2d6e919,0.96,1
0xb2d6fa53,0.0,1
0xb2d8cb9b,1.0,1
0x3b9b247c,0.0,1
0xb2d0d06e,0.73,1
0xb2d188d6,13.64,1
0x3b9ae597,1.0,1
0xb2d705c0,0.2,1
0xb2d1e414,7.61,1
0xb2d85d79,1600.0,1
0xb2d1afe8,10.13,1
0x3b9b1a02,44830.37,1
0xb2d63d98,10.01,1
0xb2d432ba,3.05,1
0xb2d29a9c,2.33,1
0xb2d30444,5.66,1
0xb2d30fd5,86789.38,1
0xb2d6d905,3023.0,1
0xb2d6803d,582.97,1
0xb2d15804,0.25,1
0xb2d24edf,4.42,1
0xb2d2419b,0.05,1
0xb2d6bc85,0.0,1
0xb2d1684e,0.0,1
0xb2d19dd6,1.0,1
0xb2d28daf,0.02,1
0xb2d769c2,65.32,1
0xb2d26016,0.0,1
0xb2d174fc,16.35,1
0xb2d5ce86,25.28,1
0xb2d27930,128.72,1
0x3b9b0fbe,15.99,1
0xb2d2a141,1.27,1
0xb2d52980,16.97,1
0xb2d34edb,812692.31,2
0xb2d094cb,1.0,1
0xb2d3c94b,74.29,1
0xb2d88fc2,534.85,1
0xb2d54f24,0.0,1
0xb2d291e4,0.02,1
0xb2d0d2a5,2.27,1
0xb2d25be4,1190.1,1
0xb2d3abae,1.68,1
0xb2d3944a,1.13,1
0xb2d69eac,201539.24,1
0xb2d78543,11.48,1
0xb2d5e3fe,3.67,1
0xb2d4a982,100498.55,1
0xb2d19770,4.82,1
0xb2d2dd32,2433.07,1
0xb2d6e7b7,0.0,1
0xb2d11103,2.02,1
0xb2d32f52,6519.15,1
0xb2d2f319,50.82,1
0xb2d192f6,8.31,1
0xb2d23aea,9.07,1
0xb2d390de,309.24,1
0xb2d64752,10.0,1
0xb2d20c7f,0.02,1
0xb2d68bfe,1000.42,1
0xb2d62241,4.18,1
0xb2d21c8a,3.03,1
0xb2d8d5e5,10.0,1
0xb2d21cbd,2.91,1
0xb2d213e4,1.27,1
0xb2d5cb35,166.72,1
0xb2d6b9df,54.96,1
0xb2d20e9e,1.0,1
0xb2d175da,81.78,1
0xb2d3f879,13.7,1
0x3b9b2cda,1.0,1
0xb2d121a4,0.01,1
0xb2d25611,172.75,1
0xb2d55ec0,10.02,1
0xb2d35fc4,0.16,1
0xb2d29c97,17.99,1
0xb2d13557,85.99,1
0xb2d590a9,17.89,1
0xb2d42444,0.12,1
0xb2d30015,227.47,1
0xb2d11d42,1014.05,1
0xb2d1618b,0.0,1
0xb2d25602,3.0,1
0xb2d19ce6,491.19,1
0xb2d29fd6,5.43,1
0xb2d32ecb,0.0,1
0xb2d1461f,87.19,1
0xb2d402c6,15466.66,1
0xb2d60b19,106.46,1
0xb2d1fe12,143.61,1
0xb2d22056,191.73,1
0xb2d58806,3006.1,1
0xb2d0f585,0.23,1
0xb2d2b81b,1.33,1
0xb2d5224b,21.7,1
0xb2d3fb6a,12002.63,1
0xb2d69480,1007.46,1
0xb2d7575c,2.06,1
0xb2d33a2c,0.1,1
0xb2d2085c,0.0,1
0xb2d30cff,0.07,1
0xb2d59ffa,0.1,1
0xb2d2929e,14.08,1
0xb2d5d2df,890.72,1
0xb2d08da8,87.34,1
0x3b9b2ee1,60.01,1
0xb2d2a933,6.37,1
0x3b9ae378,1.37,1
0xb2d0d62f,1.35,1
0xb2d5adbf,109.33,1
0xb2d36435,27.65,1
0xb2d6091e,0.81,1
0xb2d2adf5,47.36,1
0xb2d285f6,1.25,1
0xb2d6b913,24.94,1
0x3b9b2d7f,1.0,1
0xb2d0d8ff,73.61,1
0x3b9adb56,6657.75,1
0xb2d58cfb,104.16,1
0xb2d4e573,100.39,1
0xb2d35673,8.5,1
0xb2d0f8b5,0.74,1
0xb2d3661e,11.67,1
0xb2d30567,0.0,1
0xb2d3c7b3,1091.62,1
0xb2d11c19,1.06,1
0x3b9b479e,1.43,1
0xb2d2461b,1.69,1
0xb2d197be,3.01,1
0x3b9b1942,3.43,1
0xb2d4d370,0.89,1
0xb2d41100,0.0,1
0xb2d5797b,44.05,1
0xb2d68ce8,21765.96,1
0xb2d2f994,1.33,1
0xb2d624a5,0.0,1
0xb2d6dbde,55.27,1
0xb2d3a8f6,1.32,1
0xb2d2d6b1,10.08,1
0xb2d403d7,18.97,1
0xb2d24ca2,0.0,1
0xb2d45b28,10051.21,1
0xb2d6fbd6,435.27,1
0xb2d6b985,0.0,1
0xb2d2b1a3,0.0,1
0xb2d1314f,12.99,1
0xb2d4db2c,1.23,1
0xb2d2bd2b,809.24,1
0xb2d517e9,3370.52,1
0xb2d6b868,1.0,1
0xb2d1baaa,331.75,1
0xb2d1f545,56.31,1
0xb2d0b5a4,0.0,1
0xb2d22d01,14.04,1
0xb2d42e3a,4365.16,1
0xb2d2ea82,10.44,1
0xb2d2231a,0.0,1
0xb2d40b63,0.06,1
0xb2d6ca98,0.06,1
0xb2d5f23e,2028.68,1
0xb2d34368,5517.55,1
0xb2d0ec40,0.01,1
0xb2d24cf3,0.29,1
0xb2d1b31e,9.3,1
0xb2d376a7,0.0,1
0xb2d28110,3.12,1
0xb2d658a4,0.0,1
0xb2d17b9e,2.25,1
0xb2d6bf85,0.05,1
0xb2d78cdb,3.95,1
0xb2d6ec85,0.0,1
0xb2d7f26f,14.83,1
0xb2d1b759,8.01,1
0xb2d892ce,100.0,1
0xb2d2bb0f,19.61,1
0xb2d1c416,0.01,1
0xb2d53d9c,9660.33,1
0xb2d25f9e,754.76,1
0xb2d21bc1,0.1,1
0xb2d6a0fb,100.03,1
0xb2d1235d,0.0,1
0xb2d26c52,96.87,1
0xb2d14418,0.45,1
0xb2d557d3,0.0,1
0xb2d6bd9c,0.04,1
0xb2d2ab88,96.05,1
0xb2d6bed4,27.46,1
0xb2d4dce2,0.01,1
0xb2d09bc4,0.0,1
0xb2d816a5,60.0,1
0xb2d1b47a,53666.77,1
0xb2d59ab1,0.0,1
0xb2d7550a,8.53,1
0xb2d50b8f,9277.91,1
0xb2d321f6,313.25,1
0xb2d20cd9,7.8,1
0xb2d63744,2.77,1
0xb2d682a1,100.1,1
0xb2d6c1b9,51.11,1
0xb2d6de5a,6100.35,1
0xb2d1ab08,0.6,1
0xb2d6afe6,0.84,1
0xb2d5da4d,400.76,1
0xb2d311df,50.21,1
0xb2d2e48b,88.05,1
0xb2d4a232,4.47,1
0xb2d63264,26.07,1
0xb2d78aa1,10.0,1
0xb2d336ed,565.96,1
0xb2d2c418,219.07,1
0xb2d59871,1.0,1
0xb2d11c25,12.03,1
0xb2d59ac0,3.23,1
0xb2d1110c,1.15,1
0xb2d28995,36.72,1
0xb2d580a7,0.0,1
0xb2d41dc6,645.66,1
0xb2d10cc8,0.0,1
0xb2d5a9cc,14.71,1
0xb2d3f039,5000.0,1
0xb2d5d3ba,4.87,1
0x3b9b12b8,5.95,1
0xb2d44043,0.0,1
0x3b9ade56,11.76,1
0xb2d3e7db,1.0,1
0xb2d293c1,1.85,1
0xb2d0b62b,0.0,1
0xb2d2c661,10.21,1
0xb2d36c4b,1.0,1
0xb2d5c4fc,2.31,1
0xb2d2a21c,31.73,1
0xb2d6f99c,0.8,1
0xb2d2d975,5820.24,1
0xb2d7c4df,0.33,1
0xb2d0d97d,10.15,1
0x3b9b2332,0.0,1
0xb2d17592,14.86,1
0xb2d5a2f1,0.0,1
0xb2d7c34d,0.5,1
0xb2d09a11,142.22,1
0xb2d254d9,1.31,1
0x3b9b446e,5.03,1
0xb2d24615,1028.48,1
0x3b9b1a0b,4017.31,1
0xb2d68f55,0.22,1
0xb2d15e46,0.01,1
0xb2d31b21,94.21,1
0xb2d4113f,14620.51,1
0xb2d50d9f,11517.96,1
0xb2d150a2,710.91,1
0xb2d2652f,0.38,1
0xb2d376b6,110.69,1
0xb2d1e1a4,1.0,1
0xb2d3109b,13167.5,1
0xb2d8f4d8,1043.0,1
0xb2d2cefe,13.8,1
0xb2d20541,0.93,1
0xb2d1291b,0.0,1
0xb2d5ebb1,2.52,1
0xb2d597c9,0.0,1
0xb2d2128e,114.67,1
0xb2d277ef,0.03,1
0xb2d21abc,3.5,1
0xb2d56898,51.4,1
0xb2d40bed,59.12,1
0xb2d308fa,1.0,1
0xb2d113b2,0.0,1
0xb2d5b7b5,254.3,1
0xb2d22cd4,0.13,1
0xb2d589a4,470.23,1
0xb2d23460,1.92,1
0xb2d1eb9a,13.46,1
0xb2d5c0a0,0.01,1
0xb2d3c432,77.02,1
0xb2d48be8,20735.42,1
0xb2d356f4,70.8,1
0xb2d78ed9,82.12,1
0x3b9b492a,21.61,1
0xb2d2a62a,14.89,1
0xb2d5b680,532.67,1
0xb2d601fe,10175.08,2
0xb2d2d561,0.53,1
0xb2d0c24f,16.66,1
0xb2d327b7,12.0,1
0x3b9ae381,8.23,1
0x3b9ade38,2726.73,1
0xb2d0f4b9,0.11,1
0x3b9addf3,54.79,1
0xb2d12c96,0.07,1
0xb2d30e07,4018.7,1
0xb2d55371,300.0,1
0xb2d26d90,2.06,1
0xb2d24ac5,0.0,1
0xb2d1b801,2.83,1
0xb2d25dc1,0.91,1
0xb2d24edc,33.21,1
0x3b9b48dc,83.58,1
0xb2d42c63,868.06,1
0xb2d33a05,464.14,1
0xb2d632df,1639.56,1
0xb2d2c9df,2.45,1
0xb2d405ab,10.66,1
0xb2d3b07f,905.19,1
0xb2d10dfd,36.98,1
0xb2d3501c,97.11,1
0xb2d6954c,0.02,1
0xb2d1d20e,67.05,1
0xb2d145c5,301.99,1
0xb2d28cd1,8270.59,1
0xb2d693cc,0.09,1
0xb2d2e113,461.43,1
0xb2d31077,0.0,1
0xb2d1fb39,1.0,1
0xb2d64974,21.35,1
0xb2d36f66,17.4,1
0xb2d5eab2,16.71,1
0xb2d2330d,281.38,1
0xb2d65013,4.0,1
0xb2d6b9f1,3068.98,1
0xb2d6bdf3,5105.29,1
0xb2d8e38c,301.0,1
0xb2d6d3f2,0.05,1
0xb2d2adaa,1286.56,1
0xb2d3bfdf,1.0,1
0xb2d57984,481.04,1
0xb2d08e56,0.0,1
0xb2d347af,10.14,1
0xb2d3fc3c,19.09,1
0xb2d2ce8f,31.87,1
0xb2d31d5b,5.01,1
0xb2d28ae5,0.01,1
0xb2d683ac,1.54,1
0xb2d60771,2.32,1
0xb2d2e3b3,1522.31,1
0xb2d0f4d7,1.27,1
0xb2d2c331,89.03,1
0xb2d59388,0.0,1
0xb2d15cd2,0.4,1
0xb2d17ea7,1.25,1
0xb2d631dd,2.67,1
0xb2d4661a,19.75,1
0xb2d5092e,6083.11,1
0xb2d6a407,0.0,1
0xb2d7903e,0.42,1
0xb2d5d5c1,2099.16,1
0xb2d6e1f6,9.91,1
0xb2d2359e,15.54,1
0xb2d14fe8,0.0,1
0xb2d191af,4.34,1
0xb2d26b14,369.52,1
0x3b9ae387,5075.0,1
0xb2d33d9e,89.25,1
0x3b9addbd,0.97,1
0xb2d6a812,703.46,1
0xb2d27eca,950.03,1
0xb2d65e59,49.11,1
0xb2d291db,0.03,1
0xb2d5ab2e,0.0,1
0xb2d18267,1.17,1
0xb2d6e77b,0.0,1
0xb2d1ff29,101.17,1
0xb2d1523d,29.36,2
0xb2d2197e,120086.13,2
0xb2d30549,6507.0,1
0x3b9af2f0,54.3,1
0xb2d197fa,0.04,1
0xb2d3f4cb,0.01,1
0xb2d754d4,9026.73,1
0xb2d198db,10.68,1
0xb2d2b5f9,22906.41,1
0xb2d64251,50.08,1
0x3b9b3cc4,1.54,1
0xb2d4277d,0.5,1
0xb2d54e91,7.42,1
0xb2d52da3,3.87,1
0xb2d25e9f,2173.01,1
0xb2d6f52e,12.3,1
0xb2d14d6c,0.1,1
0xb2d48657,12989.1,1
0xb2d246e4,0.01,1
0xb2d8e2c9,88.71,1
0xb2d6b7cc,33.33,1
0xb2d29a57,10078.13,1
0xb2d42cff,6.63,1
0xb2d11fd3,0.08,1
0xb2d58e4e,1682.19,1
0xb2d28fe3,24.99,1
0xb2d0a2a8,0.73,2
0xb2d39ff9,4.75,1
0xb2d5e57e,2363.75,1
0xb2d12d6e,2.79,1
0xb2d4d898,11381.54,1
0xb2d3ef82,5.0,1
0xb2d29a24,50.71,1
0xb2d35d03,0.0,1
0xb2d43659,0.0,1
0x3b9ace15,1.0,1
0x3b9ade02,0.01,1
0x3b9aceb4,43.16,1
0xb2d24075,0.0,1
0xb2d63372,0.0,1
0xb2d2a8f7,50.89,1
0xb2d69453,0.0,1
0xb2d303ba,40.53,1
0xb2d6ecb2,13.61,1
0xb2d29619,112.24,1
0xb2d68a8a,4144.6,1
0xb2d3c258,22737.2,1
0xb2d2346c,0.05,1
0x3b9b3fca,1.0,1
0xb2d6f840,38.4,1
0xb2d2661f,2.1,1
0xb2d2b821,47.99,1
0xb2d26c0d,338.83,1
0xb2d283a1,93.24,1
0x3b9b3e2c,1.09,1
0xb2d11d36,658.08,1
0xb2d5b2e7,4.88,1
0xb2d4da54,54.49,1
0xb2d37812,54.83,1
0xb2d33cb1,12.06,1
0xb2d68937,3423.51,1
0xb2d209e2,5.0,1
0xb2d5c847,145.6,1
0xb2d29f0d,0.82,1
0xb2d16257,44.54,1
0xb2d2f2da,0.0,1
0xb2d33795,1.68,1
0xb2d68c61,1360.18,1
0xb2d2c3ac,15003.84,1
0xb2d44718,0.01,1
0xb2d63c4e,65.93,1
0xb2d18a32,1.05,1
0xb2d8c883,1.0,1
0x3b9b2bde,508.04,1
0xb2d685b3,88.1,1
0xb2d28cb0,1.35,1
0xb2d1cf1a,826.4,1
0xb2d79293,602.31,1
0xb2d6bd39,9595.42,1
0xb2d3c957,13.67,1
0xb2d598a1,0.03,1
0xb2d5edb2,8.51,1
0xb2d17a90,8.94,1
0xb2d13a43,0.0,1
0xb2d1e978,168.7,1
0xb2d063c6,14.1,1
0xb2d55815,299.57,1
0xb2d325dd,225.67,1
0xb2d215c1,109.52,1
0xb2d5b60e,0.01,1
0xb2d5c0ca,0.0,1
0xb2d30a68,79.29,1
0xb2d340c5,2.76,1
0xb2d216ba,0.0,1
0xb2d3141c,10176.68,1
0xb2d1d29b,3299.97,1
0xb2d5abca,1.13,1
0xb2d0fe64,0.41,1
0xb2d319f2,0.14,1
0xb2d5f757,0.08,1
0xb2d3f1ec,15640.69,1
0xb2d4f93b,64.14,1
0xb2d24cfc,0.0,1
0xb2d43284,346.49,1
0xb2d07b8a,1.5,1
0xb2d16ea5,0.25,1
0xb2d5a108,0.0,1
0xb2d5d996,3166.55,1
0xb2d6ce88,10.0,1
0xb2d29883,2.46,1
0xb2d6fecd,35.0,1
0xb2d6b592,11640.54,1
0xb2d6e4e1,0.39,1
0xb2d218df,589.12,1
0xb2d488a9,115046.7,1
0xb2d1a433,219.62,1
0xb2d15a4d,8.58,1
0xb2d0bc0d,1.0,1
0x3b9adb65,0.49,1
0xb2d4b615,0.85,1
0xb2d0fd29,608.71,1
0x3b9b1b2e,908.52,1
0xb2d2b7e8,5.0,1
0xb2d2e605,7.26,1
0xb2d3cc7b,1.39,1
0x3b9b48a3,1.0,1
0xb2d5037f,830.24,1
0xb2d1d50b,2958.66,1
0xb2d1a4c0,1.25,1
0xb2d11dc3,0.01,1
0xb2d15ed0,0.0,1
0xb2d4c87b,0.34,1
0xb2d6a96b,21.11,1
0xb2d11349,7.62,1
0xb2d68cb8,0.0,1
0xb2d7d2d1,4.06,1
0xb2d6f9cc,50.08,1
0xb2d51fa8,2116.83,1
0xb2d4fc4a,42.99,1
0xb2d13386,6.41,1
0xb2d23efb,58.58,1
0xb2d272cd,1131.05,1
0xb2d6b6bb,100.21,1
0xb2d43242,12302.19,1
0xb2d31284,12.67,1
0xb2d06cc6,11.85,1
0xb2d15639,88.08,1
0xb2d6f414,11.26,1
0xb2d1959f,54.52,1
0xb2d478ce,30834.18,1
0xb2d6389d,34.82,1
0xb2d47961,213.06,1
0xb2d1e8d6,50.6,1
0xb2d86fbb,73.9,1
0xb2d60b34,0.0,1
0xb2d6b7c0,8.33,1
0x3b9b15ca,53.87,1
0xb2d4462e,2.97,1
0xb2d6e9fa,32.84,1
0xb2d0e139,1.38,1
0xb2d6d7ee,100000.09,1
0xb2d216f9,8774.44,1
0xb2d3db78,0.3,1
0xb2d25416,0.36,1
0x3b9b31ae,20.43,1
0xb2d1c719,5.58,1
0xb2d6c5eb,99920.9,1
0xb2d109e6,0.21,2
0xb2d24e40,162.08,1
0xb2d26316,389.86,1
0xb2d3f3bd,0.0,1
0xb2d40563,3087.26,1
0x3b9b289f,169.26,1
0xb2d36873,0.0,1
0xb2d14ce8,3.75,1
0xb2d21e82,507.4,1
0xb2d65418,76.07,1
0xb2d1f977,58.15,1
0xb2d24162,19.69,1
0x3b9b3352,26.27,1
0xb2d8ceef,936.5,1
0xb2d27093,4.14,1
0xb2d150b1,0.55,1
0xb2d2450a,8.87,1
0xb2d31233,30.71,1
0xb2d06aad,1.0,1
0xb2d5de79,26.64,1
0xb2d3140d,0.0,1
0xb2d5c95e,2.54,1
0xb2d6166e,10.64,1
0xb2d3f963,129.5,1
0xb2d3bef5,33.08,1
0xb2d12405,1.57,1
0xb2d1fb21,10320.49,1
0xb2d18d4d,53.67,1
0xb2d60c84,6.34,1
0xb2d2229c,102.72,1
0xb2d1a424,101.28,1
0xb2d4547a,14.11,1
0xb2d29388,0.11,1
0xb2d0881a,0.0,1
0xb2d78075,200.0,1
0xb2d3638d,0.0,1
0xb2d6efe8,0.0,1
0x3b9af2ab,0.03,1
0xb2d5a1a4,36.92,1
0xb2d309ff,11.15,1
0xb2d592a4,0.02,1
0xb2d6acb0,0.0,1
0xb2d553f2,1.17,1
0xb2d294b4,13.56,1
0xb2d2c103,0.05,1
0xb2d34eab,25.95,1
0xb2d700fb,400.0,1
0xb2d1a42a,897.16,1
0xb2d163e9,0.0,1
0xb2d18c0c,62.83,1
0xb2d3d6bc,0.08,1
0xb2d27030,17.55,1
0xb2d11d15,10.23,1
0xb2d171cf,5273.86,1
0xb2d54bd0,77.37,1
0xb2d482dc,1499.15,1
0xb2d2b758,10.62,1
0xb2d1d298,1.18,1
0xb2d283aa,0.55,1
0xb2d2fb6b,0.13,1
0xb2d1ea41,224.38,1
0xb2d6c52e,0.95,1
0xb2d36baf,284.5,1
0xb2d222ff,12691.35,1
0xb2d26295,625.56,1
0xb2d3f402,45.06,1
0xb2d6c8c1,117.48,1
0xb2d340d7,0.15,1
0xb2d3d860,2421.64,1
0xb2d62feb,0.03,1
0xb2d8e4e8,12.97,1
0xb2d3522f,1.35,1
0xb2d417c6,50.26,1
0xb2d8e0da,1.0,1
0xb2d6a374,0.35,1
0xb2d232c5,0.18,1
0xb2d3742e,14467.45,1
0xb2d39579,2279.82,1
0xb2d09360,1.68,1
0xb2d1454a,0.03,1
0x3b9b16f3,0.01,1
0xb2d39f48,83.88,1
0xb2d515d0,2.09,1
0xb2d22f56,112.22,1
0xb2d8ecb9,1.0,1
0xb2d230c4,89.53,1
0x3b9b4882,1.0,1
0xb2d8f7b7,100.0,1
0x3b9b278b,4.84,1
0xb2d18078,122.15,1
0xb2d5bc0b,60.29,1
0xb2d79017,6.45,1
0xb2d3268b,7.46,1
0xb2d610b6,15.0,1
0xb2d24e70,22.31,1
0xb2d78960,8.12,1
0xb2d2c8b0,20099.89,1
0xb2d1ccdd,15.1,1
0xb2d1eff0,7163.31,1
0xb2d39117,1.21,1
0xb2d09ac5,1957.54,1
0xb2d22b3f,59.76,1
0xb2d11457,26097.88,1
0x3b9b31b7,0.0,1
0xb2d61437,87.4,1
0xb2d8cded,123.74,1
0xb2d2e0dd,10.19,1
0xb2d24f1b,33.36,1
0xb2d2c43f,0.0,1
0xb2d423f0,10499.51,1
0xb2d0e84d,86.48,1
0xb2d2df63,42.56,1
0xb2d20bb9,392.01,1
0xb2d5997c,10.48,1
0xb2d5581b,56.39,1
0xb2d5693d,794.15,1
0xb2d0e286,11.25,1
0xb2d180a8,0.0,1
0xb2d2ff82,5698.87,1
0xb2d43446,0.14,1
0xb2d35a90,22.9,1
0xb2d70131,2035.42,1
0xb2d321d5,12650.9,1
0xb2d553da,0.0,1
0xb2d5ae43,5.59,1
0xb2d2032b,188.55,1
0xb2d2abc4,4.61,1
0xb2d1e82b,1.0,1
0xb2d0efd0,1.77,1
0xb2d419a9,1.0,1
0xb2d1cca4,2525.65,1
0xb2d2895f,1.47,1
0xb2d5cc13,54.15,1
0xb2d422a0,2.11,1
0xb2d5ddcb,12.2,1
0xb2d8d9b1,30.51,1
0xb2d3a63b,3129.05,1
0xb2d155a9,0.06,1
0xb2d2d36c,0.1,1
0xb2d40395,176.27,1
0xb2d21129,12.64,1
0xb2d2c1bd,8.87,1
0xb2d61314,0.51,1
0xb2d88b39,0.0,1
0xb2d61887,50000.53,2
0xb2d39696,302.62,1
0xb2d23a9c,0.0,1
0xb2d6f282,13243.29,1
0xb2d21720,26.46,1
0xb2d22f9e,9.12,1
0xb2d0d3e3,9186.72,1
0xb2d32f40,0.11,1
0xb2d367d4,14.84,1
0xb2d6226b,95.81,1
0xb2d2dd11,1008.6,1
0xb2d195ea,0.03,1
0xb2d21507,0.03,1
0xb2d140e2,9.53,1
0xb2d5efda,41.63,1
0xb2d68ee0,1301.0,1
0xb2d643e3,0.81,1
0xb2d443fd,21.33,1
0xb2d6dfb6,49.03,1
0xb2d335f4,52.99,1
0xb2d5bf56,1.52,1
0xb2d3f477,0.21,1
0xb2d1d283,5.0,1
0xb2d1aa6f,323.46,1
0x3b9b439f,0.0,1
0xb2d8e302,100000.0,1
0xb2d476ca,0.4,1
0xb2d4fdfa,2.14,1
0xb2d3bf94,530.85,1
0xb2d47142,5.62,1
0xb2d3128a,0.88,1
0xb2d8f1ed,20000.0,1
0xb2d3f30c,30532.56,1
0xb2d29949,111.84,1
0xb2d20d1e,0.41,1
0xb2d53541,30236.53,1
0xb2d0d170,71.03,1
0xb2d64926,17.22,1
0xb2d3c54c,5.0,1
0xb2d60c06,0.64,1
0xb2d26244,2.0,1
0xb2d6d0fb,78.57,1
0xb2d30dda,0.6,1
0xb2d0784e,1.0,1
0xb2d54c39,0.24,1
0xb2d28527,10.05,1
0x3b9b24eb,54.7,1
0xb2d333e1,0.0,1
0xb2d756c9,0.05,1
0xb2d5faf0,92164.07,1
0xb2d09288,12.16,1
0xb2d3b634,172.91,1
0xb2d18d8f,0.03,1
0xb2d10980,164.07,1
0x3b9b1147,0.06,1
0xb2d2f8e9,230476.84,1
0xb2d2fa2d,912.55,1
0xb2d22164,3299.62,1
0xb2d71727,5.98,1
0xb2d266c1,0.05,1
0xb2d39e85,206.59,1
0xb2d3192c,34087.25,1
0xb2d0c573,30.91,1
0xb2d217b9,29.99,1
0xb2d4e840,21.17,1
0xb2d6f1f2,6.12,1
0x3b9b4096,1.0,1
0xb2d23838,12.27,1
0xb2d2a6b4,30263.88,1
0xb2d8a177,1100.0,1
0xb2d2e7b5,75.56,1
0xb2d58080,3.24,1
0xb2d28245,150.04,1
0xb2d1fdf4,9.99,1
0xb2d41313,9.54,1
0xb2d32fb8,0.0,1
0xb2d273db,0.0,1
0xb2d2b6b3,32.7,1
0xb2d8f6eb,25000.0,1
0xb2d1b8a3,0.0,1
0xb2d35bd4,18.01,1
0xb2d34aac,0.16,1
0xb2d64785,65.22,1
0xb2d6ae24,1.36,1
0xb2d3ba8a,114.85,1
0xb2d2aeb8,95.14,1
0xb2d1cf38,25592.07,1
0xb2d16b36,13.67,1
0xb2d0edc0,19.38,1
0xb2d0facb,205.65,1
0xb2d1f2de,188.77,1
0xb2d41dab,5.05,1
0xb2d20328,32.98,1
0xb2d32ece,9.45,1
0xb2d3a5f9,0.0,1
0xb2d38f22,0.71,1
0xb2d0e61c,3.29,1
0xb2d2112c,9984.18,1
0xb2d29d12,88.35,1
0xb2d364e9,0.01,1
0x3b9b2f92,1.0,1
0xb2d5f007,1133.19,1
0x3b9b1b6a,8.26,1
0xb2d3b3d0,60.48,1
0xb2d68c04,4.54,1
0xb2d0e826,0.26,1
0xb2d60f8d,0.65,1
0x3b9b2935,16.44,1
0xb2d2d321,37.65,1
0xb2d8172c,63.94,1
0xb2d25f4a,0.0,1
0xb2d1a781,4.04,1
0x3b9b3df9,1.0,1
0xb2d50538,2271.55,1
0xb2d35502,0.0,1
0x3b9b400c,40.33,1
0xb2d573f0,64500.18,1
0xb2d335f7,33.98,1
0xb2d31512,5.35,1
0xb2d6cc9c,200.06,1
0xb2d360f0,7.45,1
0xb2d236c4,148.36,1
0xb2d6f26d,29.78,1
0xb2d57e6a,462.41,1
0xb2d173a3,0.11,1
0xb2d09954,1.0,1
0xb2d4c038,201.63,1
0xb2d1c644,0.01,1
0xb2d5e557,2.44,1
0xb2d39291,10.06,1
0xb2d5879a,45.59,1
0xb2d2ae94,0.0,1
0xb2d1ed1d,10.12,1
0xb2d324c3,2017.88,1
0xb2d61b39,2287.88,1
0xb2d3ab57,6978.3,1
0xb2d43a67,1.02,1
0xb2d3548a,156.45,1
0xb2d6e2c2,26.31,1
0xb2d2eaa0,794.47,1
0xb2d5c964,0.74,1
0xb2d27bfd,73.37,1
0xb2d51159,0.0,1
0xb2d604dd,1147.38,1
0xb2d4eb2b,1.42,1
0xb2d581c4,323413.83,1
0xb2d5be69,0.75,1
0xb2d63efd,71.37,1
0xb2d23889,0.0,1
0xb2d29a09,2174.39,1
0xb2d55404,233.18,1
0xb2d2d228,4.74,1
0xb2d2ee45,173.67,1
0xb2d20fdf,1515.97,1
0xb2d18d3b,46.2,1
0xb2d44d57,0.5,1
0xb2d3195f,177.71,1
0xb2d783e4,0.29,1
0xb2d75d65,4.14,1
0xb2d49236,192.84,1
