cust_no,C1,C2
0xb2d339ba,741.25,1
0xb2d339bd,6.94,1
0xb2d3150f,13.8,1
0xb2d1be46,90298.41,2
0xb2d078bd,3.29,2
0xb2d5a009,3150000.0,2
0xb2d6e439,1698.66,1
0xb2d2dc2d,1485456.36,3
0xb2d5fda5,189000.22,1
0xb2d078b4,0.01,1
0xb2d6e442,9.02,1
0xb2d078ba,123499.35,2
0xb2d3154b,303.06,1
0xb2d6e427,400000.0,3
0xb2d27a98,0.1,1
0xb2d1ba50,200584.69,7
0xb2d5fd8d,200711.33,2
0xb2d078ae,1.51,1
0xb2d27a9e,42.05,1
0xb2d1ba5c,88.14,1
0xb2d6e42a,100004.22,2
0xb2d2dc0c,0.17,1
0xb2d31539,159067.09,2
0xb2d9814b,100900.0,2
0xb2d339f0,100.74,1
0xb2d45c54,282008.84,6
0xb2d45c57,2.0,1
0xb2d339f9,125.44,1
0xb2d806be,82.66,1
0xb2d078f0,781.06,1
0xb2d8ea6d,820010.14,3
0xb2d5fd7b,20435.71,2
0xb2d078de,0.0,1
0xb2d0da70,6.04,1
0xb2d45c48,0.49,1
0xb2d45c4b,100.56,1
0xb2d0da6a,270224.74,4
0xb2d33a05,6171.95,1
0xb2d078e7,0.04,2
0xb2d078e1,123659.37,2
0xb2d5fd87,13.38,1
0xb2d6862e,23398.18,1
0xb2d98130,80000.0,2
0xb2d92391,22.97,1
0xb2d806a6,164.12,1
0xb2d59fee,40.81,1
0xb2d078db,112.06,2
0xb2d41f55,3706.5,1
0xb2d078d8,360181.52,7
0xb2d13812,3.9,1
0xb2d0da82,1097133.56,5
0xb2d98127,560000.0,1
0xb2d8ea79,162.98,1
0xb2d8ea73,7.1,1
0xb2d9483f,1.0,1
0xb2d41f67,0.0,1
0xb2d41f64,293005.81,4
0xb2d339c6,2951832.18,6
0xb2d339c9,248999.26,8
0xb2d6863d,0.19,1
0xb2d41f6d,2017.53,1
0xb2d41f6a,69.15,1
0xb2d09d74,340.03,2
0xb2d53e47,854.65,1
0xb2d4ba05,34.18,1
0xb2d8ea8b,950000.0,3
0xb2d0da55,208488.47,8
0xb2d0da4f,525499.83,2
0xb2d09d68,340024.07,14
0xb2d68658,454464.86,6
0xb2d0da4c,142007.87,7
0xb2d339e4,311349.64,3
0xb2d94824,1.0,1
0xb2d94821,1895.2,1
0xb2d0da5e,0.01,2
0xb2d8eaa6,431.73,1
0xb2d41f85,0.04,1
0xb2d8eaa3,2.92,1
0xb2d68649,5.63,1
0xb2d68646,307466.25,2
0xb2d9482a,50008.97,1
0xb2d59fbb,82136.68,2
0xb2d59fb8,509465.22,2
0xb2d9482d,220000.21,3
0xb2d19962,10106.78,2
0xb2d1957e,16.44,1
0xb2d48180,0.0,2
0xb2d0fea0,341537.01,6
0xb2d137d3,17.87,1
0xb2d48174,73.51,1
0xb2d7452f,2979.71,1
0xb2d1994a,0.42,1
0xb2d137f4,0.41,1
0xb2d8c5c8,1082.08,1
0xb2d3c252,210000.88,2
0xb2d5a08a,24.59,2
0xb2d4bac5,408.04,1
0xb2d19947,344148.65,7
0xb2d1957b,0.22,3
0x3b9b260b,82.93,2
0xb2d48189,1081129.36,3
0xb2d8c5bf,0.95,1
0xb2d19953,9.06,1
0xb2d8e66b,15303.42,1
0xb2d1955d,10.85,1
0xb2d0da13,0.2,1
0xb2d0da16,8.26,5
0xb2d0da10,3.37,3
0xb2d19557,29.13,2
0xb2d92382,500121.39,1
0xb2d21ce1,126.17,1
0xb2d0da22,100044.41,2
0xb2d0da1f,362850.76,8
0xb2d92388,652308.9,2
0xb2d0da1c,60088.85,3
0xb2d8c5d1,3.48,1
0xb2d9236d,16000.17,2
0xb2d09d41,446.37,5
0xb2d0da25,1.0,1
0xb2d8e683,194.27,1
0xb2d0da2e,0.08,1
0xb2d8c5ef,395.72,1
0xb2d8ea58,5152.87,1
0xb2d8ea55,11996.89,1
0xb2d0fe8e,135.7,1
0xb2d8e674,5199.88,1
0x3b9b25e7,2.2,1
0xb2d137be,173.97,1
0xb2d8e67d,260423.36,5
0xb2d4df46,127.0,1
0xb2d92370,5.28,1
0xb2d53ef8,699.87,1
0xb2d4df49,0.0,1
0xb2d3fb4c,472007.26,4
0xb2d1be1c,1.0,1
0xb2d1ba3e,820.41,2
0x3b9b25d5,1105042.39,20
0xb2d685bf,8.3,1
0xb2d1be13,50.67,1
0xb2d6e376,370085.09,4
0xb2d3c207,25.59,1
0x3b9b25cf,7.71,2
0xb2d1be19,0.0,1
0xb2d1ba47,5.0,1
0xb2d21d02,6805.3,1
0xb2d21d1a,31.99,1
0xb2d1ba29,53.34,2
0xb2d21d1d,939.24,1
0xb2d3fb28,3766.41,1
0xb2d15cae,0.51,1
0xb2d1be07,204659.34,4
0xb2d21d14,378.6,1
0xb2d622e0,4.08,1
0xb2d0fed0,212437.59,3
0xb2d1ba1a,370020.72,3
0xb2d27ae3,653.59,1
0xb2d3fb10,234003.05,2
0xb2d6e385,50025.24,2
0xb2d15c8a,625354.7,10
0xb2d8c59b,90003.17,7
0xb2d27abf,50001.59,2
0xb2d39d62,1401.8,1
0xb2d1959f,54.57,1
0xb2d21d41,2.56,1
0xb2d622c5,0.71,1
0xb2d21d3e,650003.71,7
0xb2d947ee,0.0,1
0xb2d2dc75,0.0,1
0xb2d5c51a,3.59,1
0xb2d622b9,0.0,1
0xb2d685ef,204977.51,2
0xb2d622bf,113066.88,4
0xb2d1bdf2,132491.18,3
0xb2d622b3,569159.6,8
0xb2d39dd1,1.73,1
0xb2d68604,22.39,1
0xb2d622a1,0.0,1
0xb2d33a29,505.06,1
0xb2d2dc60,17.76,1
0xb2d1ba08,2.88,1
0xb2d5fe32,34000.0,2
0xb2d622a4,252397.91,3
0xb2d1bdd7,32.6,1
0xb2d6e38b,2.94,1
0xb2d9810c,420000.0,3
0xb2d6229e,176.65,1
0xb2d68619,2179.32,1
0xb2d1bdd4,1067857.84,8
0xb2d6e3be,1002.35,1
0xb2d2dc9f,50.46,1
0xb2d2dca5,0.18,1
0xb2d0784b,0.0,1
0xb2d5a07b,56000.0,4
0xb2d1bdc2,1.0,1
0xb2d1b9ff,171768.55,5
0xb2d68616,57.79,1
0xb2d56364,70086.82,3
0xb2d5fe0e,230031.37,4
0xb2d56385,705550.75,6
0xb2d1b9db,427525.55,4
0xb2d56766,250573.17,4
0xb2d5c4de,260743.57,4
0xb2d1b9d8,72.86,2
0xb2d6e3b2,13.77,1
0xb2d5fe17,46008.84,2
0xb2d68622,2010.96,1
0xb2d45cab,9752.61,1
0xb2d56379,200340.85,2
0xb2d68628,6.84,1
0xb2d5637c,903547.43,4
0xb2d5675a,14.23,1
0xb2d45cb1,210072.85,2
0xb2d0d9ec,0.67,1
0xb2d45cc6,1000870.61,2
0xb2d92331,978.17,1
0xb2d8e623,7.87,1
0xb2d33a6b,100.82,1
0xb2d9232e,0.01,1
0xb2d56346,10001.43,2
0xb2d5634c,826525.08,6
0xb2d07872,0.0,1
0xb2d0d9fb,170009.55,3
0xb2d0d9f8,2.53,1
0xb2d980ca,440000.0,2
0xb2d56340,427000.17,3
0xb2d0786c,10.2,1
0xb2d5fdfc,26.41,1
0xb2d92319,165710.15,1
0xb2d5635b,0.0,1
0xb2d505bc,0.53,1
0xb2d8ea07,201421.06,2
0xb2d41fcd,51.45,1
0xb2d8e626,2.19,1
0xb2d1379a,200002.58,2
0xb2d8e629,11331864.42,1
0xb2d0784e,1.0,1
0xb2d1379d,593231.53,2
0xb2d45cd2,100.58,1
0xb2d07851,393460.87,5
0xb2d0da07,734447.48,7
0xb2d13794,290010.79,7
0xb2d505cb,3506.4,1
0xb2d5fdea,450402.27,4
0xb2d07854,6.77,1
0xb2d09d02,205.67,1
0xb2d4ba8f,1136.42,1
0xb2d4ba8c,0.01,1
0xb2d33a44,20.69,1
0xb2d8ea1c,0.01,1
0xb2d33a4a,37.84,1
0xb2d45cea,0.0,1
0xb2d53ebf,37247.03,1
0xb2d5a021,0.0,1
0xb2d41fee,0.07,1
0xb2d947af,3205.0,1
0xb2d8e65f,500000.08,2
0xb2d45d0b,310602.64,1
0xb2d685e0,12.86,1
0xb2d09cf3,7.17,1
0xb2d980eb,200000.0,2
0xb2d980e8,2.0,1
0xb2d56337,500715.59,5
0xb2d8ea31,929460.66,3
0xb2d0787b,6.54,2
0xb2d56328,105084.08,11
0xb2d4ba92,1065.54,1
0xb2d07884,419029.21,6
0xb2d8e64d,294.64,1
0xb2d8e458,83.84,1
0xb2d0f702,0.37,1
0xb2d59da2,20789.59,2
0xb2d219d8,803.06,3
0xb2d15882,0.0,1
0xb2d219d5,10.18,1
0xb2d56097,9.34,1
0xb2d502f8,30.73,1
0xb2d908d3,0.95,1
0xb2d1587f,1.91,1
0xb2d5c214,290.01,1
0xb2d5c217,225.11,1
0xb2d219d2,84911.41,3
0xb2d5fb4a,13.29,1
0xb2d908dc,2706.06,1
0xb2d219ed,11.88,1
0xb2d4dc37,800052.94,3
0xb2d191a6,176087.4,4
0xb2d945c3,60.28,3
0xb2d68370,22607.09,1
0xb2d59db1,6.05,1
0xb2d5fb29,4008.38,1
0xb2d59db4,558215.98,1
0xb2d1588e,91.65,1
0xb2d191b2,1657.35,1
0xb2d219ea,0.0,1
0xb2d908c4,3.38,1
0xb2d5fb32,2.17,1
0xb2d59dab,110091.15,4
0xb2d6e130,61116.89,2
0xb2d0f6e1,0.24,1
0xb2d0d64a,700580.92,3
0xb2d0fab6,0.05,1
0xb2d68388,255084.09,4
0xb2d908f7,8.1,1
0xb2d0f6e4,598000.05,10
0xb2d277b0,30.75,1
0xb2d277b6,1.0,1
0xb2d5fb1d,6669.53,1
0xb2d502da,1710000.0,8
0xb2d2778c,0.0,1
0xb2d21a17,3.17,1
0xb2d23e86,1154.8,1
0xb2d13404,5.0,2
0xb2d0facb,205.85,1
0xb2d15864,51443.27,1
0xb2d15867,26.94,1
0xb2d945e4,1754.39,1
0xb2d21a1a,0.0,1
0xb2d19188,0.2,1
0xb2d908eb,4071.19,1
0xb2d56076,102104.78,2
0xb2d56079,20.67,1
0xb2d21a14,0.0,2
0xb2d1b675,0.0,1
0xb2d7fe42,1000120.11,4
0xb2d1b684,0.86,1
0xb2d336f3,1916.08,1
0xb2d502ad,444677.51,7
0xb2d158c7,2.88,3
0xb2d277dd,0.62,1
0xb2d277bc,36399.81,1
0xb2d2d930,44.79,1
0xb2d23ea4,150081.68,4
0xb2d1b669,400000.0,3
0xb2d23e9e,0.19,1
0xb2d277cb,0.01,1
0xb2d23ebf,0.62,1
0xb2d29c61,1.69,1
0xb2d2d972,13.27,1
0xb2d2d975,10290.43,1
0xb2d2d96f,430000.38,26
0xb2d23ec2,20552.73,1
0xb2d76746,0.0,1
0xb2d29c67,3.69,1
0xb2d29c70,1020752.82,6
0xb2d1589a,0.03,1
0xb2d158c1,103663.49,3
0xb2d2d963,16.17,1
0xb2d191cd,0.1,1
0xb2d8e44c,201421.11,2
0xb2d2d95a,23.97,1
0xb2d8e449,0.0,1
0xb2d1b636,1187693.77,3
0xb2d76761,9000.0,1
0xb2d8e443,86.74,1
0xb2d1b630,407803.29,9
0xb2d2d954,50019.9,2
0xb2d29c58,30.43,1
0xb2d29c55,3354142.01,28
0xb2d158b2,0.04,4
0xb2d29c91,100009.41,3
0x3b9ad604,5.27,1
0xb2d3bf61,20.7,1
0x3b9b33a6,60.01,1
0xb2d3bf58,0.01,1
0x3b9b3394,531441.95,3
0xb2d6a884,34.0,1
0x3b9b339a,1.0,1
0xb2d2fdfc,3853.78,1
0xb2d35bad,253.13,1
0xb2d35bb0,2.07,1
0x3b9b338e,581201.89,8
0xb2d35bb9,59265.09,1
0xb2d7430a,270692.33,5
0xb2d35bbc,104.16,1
0xb2d29c82,3.66,1
0x3b9b3385,10.14,1
0x3b9b0f1c,62304.34,5
0xb2d7fe6f,3972.96,1
0xb2d6a872,3180000.0,9
0x3b9b0f1f,12.73,1
0x3b9b0f22,10418.0,1
0xb2d41caf,0.01,1
0xb2d61fbf,894929.97,6
0xb2d61fad,90005.08,7
0xb2d47e47,66085.49,1
0xb2d0746a,0.39,1
0xb2d07467,2.32,2
0xb2d5c1ff,2.45,1
0xb2d33729,111844.42,2
0xb2d1b612,470016.65,6
0xb2d5c208,150008.0,2
0x3b9b0f01,0.54,1
0xb2d41cd0,61180.2,2
0xb2d1b621,518034.81,3
0xb2d1b61e,0.0,1
0x3b9ad5cb,10.39,1
0xb2d0d623,254.22,1
0xb2d61f8c,429954.41,5
0xb2d41cdc,0.0,1
0xb2d09915,1.0,1
0xb2d0990c,0.16,2
0xb2d5c1f0,919102.75,3
0xb2d61f92,60002.5,4
0xb2d945ae,4831.42,1
0xb2d824e8,0.0,1
0xb2d47e53,0.34,1
0xb2d828ba,4.94,1
0xb2d6a82d,1105.32,1
0x3b9b0eda,520308.64,3
0xb2d0749d,0.0,1
0xb2d6e166,0.0,16
0xb2d0d62c,0.0,1
0xb2d683ac,1.64,1
0xb2d0d629,35.55,2
0xb2d5c1fc,401087.68,3
0xb2d61f77,1560466.13,6
0xb2d5fb08,3.92,1
0xb2d41cf1,2.07,1
0xb2d0d63b,0.04,1
0xb2d5c1d5,0.0,1
0xb2d683d0,153082.92,5
0xb2d683cd,3332000.0,7
0xb2d61f7a,6.36,1
0xb2d5fb05,0.0,1
0xb2d41cf7,0.0,1
0xb2d41cf4,0.08,1
0x3b9b0ed4,6.41,2
0xb2d07497,301325.7,4
0xb2d5fb17,175223.05,5
0xb2d683c1,100103.39,2
0xb2d945a5,30000.95,2
0xb2d0faa4,0.01,2
0xb2d945a2,5.98,1
0xb2d21a29,149016.79,3
0xb2d6e181,0.01,1
0xb2d59d54,0.14,1
0xb2d5c1bd,50483.05,2
0xb2d0d5f6,101.32,1
0xb2d6e184,2082.57,2
0xb2d5c1c3,71240.4,2
0xb2d824c7,26.27,1
0xb2d5c1c6,361855.88,5
0xb2d824c1,6.42,1
0xb2d824be,1.54,1
0xb2d0d608,111.56,1
0xb2d5c1c9,476949.05,5
0xb2d5c1cc,529.66,1
0xb2d4dc28,588.1,1
0xb2d5603a,0.96,1
0xb2d0d22d,21799.08,1
0xb2d0d230,29.84,2
0xb2d5fafc,20006.73,4
0xb2d5605b,0.01,1
0xb2d0d61a,13.91,5
0xb2d47e8c,3750.8,2
0xb2d47e89,9.98,1
0xb2d5c1b7,250485.53,5
0xb2d824a0,4.05,1
0xb2d35bef,78.08,1
0xb2d098e8,25.06,2
0xb2d277ef,0.03,1
0xb2d1339e,0.0,1
0xb2d4dcc4,0.0,1
0xb2d5610c,0.0,1
0xb2d0fa5f,100094.64,2
0xb2d1914c,22.39,1
0xb2d56103,10418.05,1
0xb2d94563,270000.0,2
0xb2d21a4d,758.13,1
0xb2d0fa6e,5.14,3
0xb2d8e3f5,10001.02,1
0xb2d0f69f,3143.32,1
0xb2d15819,4061.94,2
0xb2d21a5c,2401843.85,11
0xb2d0f6ae,0.1,1
0xb2d098ca,0.02,3
0xb2d8e3f2,201421.11,2
0xb2d0f6b1,0.0,1
0xb2d65c73,130176.34,3
0xb2d1913a,0.1,1
0xb2d5611b,1329947.77,5
0xb2d5611e,206781.82,1
0xb2d560e2,406912.21,2
0xb2d2781f,3.03,1
0xb2d19119,760031.43,6
0xb2d23ee0,9.09,1
0xb2d0d1fa,348150.7,7
0xb2d1336e,700455.63,9
0xb2d2d990,55083.49,1
0xb2d0d5de,0.0,1
0xb2d23edd,10.44,1
0xb2d13368,0.0,1
0xb2d0fa41,0.0,1
0xb2d94590,3000.0,1
0xb2d560df,750011.03,8
0xb2d9458d,7.66,1
0xb2d0f67b,90.59,1
0xb2d65c91,500013.6,2
0xb2d23efb,58.64,1
0xb2d68328,50582.71,3
0xb2d7c4df,2.34,1
0xb2d68325,3.4,1
0xb2d82488,868.79,1
0xb2d13383,391826.53,2
0xb2d65c94,400043.72,3
0xb2d21a86,0.54,1
0xb2d7c4d0,0.0,1
0xb2d50361,462172.34,3
0xb2d68319,207134.17,1
0xb2d94578,249226.58,3
0xb2d1b600,5.54,1
0xb2d29cac,0.0,1
0xb2d23f07,3.42,1
0xb2d65cac,500000.28,2
0xb2d23f0a,0.02,1
0xb2d29cb8,0.0,1
0xb2d70578,6009.78,1
0xb2d7fdbe,23.85,1
0xb2d2d9ae,100.75,1
0xb2d1b5e8,9.53,1
0xb2d70566,36.59,1
0xb2d2783a,0.55,1
0xb2d65cbb,402139.41,2
0xb2d65cc1,216081.06,3
0xb2d29ca6,544488.66,5
0xb2d3bf94,56557.19,1
0xb2d23f37,535683.18,2
0xb2d0fa95,0.2,1
0xb2d0fa92,0.54,1
0xb2d3bf88,2.03,1
0xb2d3bf8b,0.52,1
0xb2d3bf8e,4.98,1
0xb2d0fa8c,87.74,2
0xb2d15831,122305.33,2
0xb2d2fe53,57604.87,1
0xb2d0fa9b,0.08,1
0xb2d2d9e1,9.33,1
0xb2d1b5e2,300930.36,2
0xb2d23f34,0.05,1
0xb2d3bf7f,1470357.01,10
0xb2d23f31,16.38,1
0xb2d1b5d9,655902.89,5
0xb2d0fa98,4241039.73,13
0xb2d41d63,1.14,2
0xb2d15849,1.59,1
0xb2d3bf76,51829.84,1
0xb2d15843,800017.44,2
0xb2d15840,101.27,1
0xb2d3bf67,81.42,1
0xb2d2d9cc,1954.11,1
0xb2d3bf70,107032.63,2
0xb2d3bfd9,3502.7,1
0xb2d382ce,0.9,1
0xb2d6a7eb,10.48,1
0xb2d3bfbe,1.0,1
0xb2d3bfc4,1.0,1
0xb2d2fe6b,5.26,2
0xb2d2fe68,3316.47,1
0xb2d3bfb5,1.0,1
0xb2d35c3a,592.87,1
0xb2d41d27,2412.12,1
0xb2d41d2a,1710.11,1
0xb2d47ea7,72.02,1
0xb2d07404,0.0,1
0xb2d3bfac,1.0,1
0xb2d705cc,7326.36,1
0xb2d62031,0.0,1
0xb2d2fe9e,1269.87,1
0xb2d073f8,0.0,2
0xb2d33795,1.68,1
0xb2d62025,8.04,1
0xb2d705b7,0.95,1
0x3b9b0e74,179257.87,15
0xb2d62016,11.96,1
0xb2d2fe86,35.73,1
0x3b9b0e7a,56.49,3
0x3b9b0e7d,15184.0,3
0xb2d9453c,2000000.0,2
0x3b9b0e6b,382656.76,4
0xb2d0d1d0,35.98,1
0xb2d0742e,2658.7,1
0xb2d6e0df,31.03,1
0xb2d0d1d3,1170978.35,7
0xb2d6200a,0.53,1
0xb2d62007,4.03,1
0xb2d0d1d9,806008.2,14
0x3b9b0e71,0.0,2
0xb2d07434,0.43,1
0x3b9b0e5f,2978624.28,24
0xb2d94542,5841.58,1
0xb2d47ec8,8.79,1
0xb2d0d5b7,51204.09,4
0xb2d6e0ee,67.41,1
0xb2d0d5b4,79.0,2
0xb2d6e0eb,4.25,1
0xb2d6832e,0.0,1
0xb2d6e0e8,0.53,1
0xb2d0d1df,0.81,1
0xb2d5c26e,104091.88,2
0xb2d61fec,0.0,1
0xb2d5c24d,35.84,1
0xb2d5c253,722137.31,8
0xb2d61ff5,222.83,1
0x3b9b0e5c,3235657.12,10
0xb2d13359,85.43,1
0xb2d0740d,12.75,1
0xb2d13353,99.96,1
0xb2d61fe9,975851.77,4
0xb2d68367,306747.91,3
0xb2d6e10f,36.77,1
0xb2d6a7dc,45.35,1
0xb2d2784c,3.74,1
0xb2d35c55,0.36,1
0xb2d0d1af,177903.37,3
0xb2d21a92,0.0,1
0xb2d27849,0.0,1
0xb2d47ef2,4545.19,1
0xb2d47eef,6.01,4
0xb2d5c241,376.26,1
0xb2d4dca0,0.07,1
0xb2d6835e,200008.45,2
0xb2d560b2,10208.02,2
0xb2d6a7e2,500000.0,3
0xb2d5c247,50001.35,4
0xb2d6a7e8,6532.16,2
0xb2d35c52,963153.44,8
0xb2d0d1b8,510000.7,18
0xb2d21ab6,0.0,1
0xb2d5c220,60.21,1
0xb2d4dc85,34.28,1
0xb2d5c226,670077.82,14
0xb2d6e0f1,852400.76,7
0xb2d6a7c7,70002.44,4
0xb2d21aad,647976.14,3
0xb2d0d59f,1111061.96,19
0xb2d5fb62,820771.98,5
0xb2d6a7cd,41330.97,1
0xb2d4dc91,0.0,1
0xb2d0743a,3.33,1
0xb2d560cd,491272.42,6
0xb2d07440,3936.69,1
0xb2d6a7d3,160003.78,7
0xb2d47dbd,885.12,1
0xb2d15975,19.16,1
0xb2d47dba,126.88,1
0xb2d55fad,2.02,1
0xb2d59cac,1150376.81,3
0xb2d4db65,115310.72,4
0xb2d1b71d,1.0,1
0xb2d944f1,5.21,1
0xb2d944eb,70002.22,2
0xb2d4b6de,327.03,1
0xb2d218fa,89.85,1
0xb2d8e380,20.05,1
0xb2d1b6fc,1095660.04,4
0xb2d21903,27.42,3
0xb2d59cc1,1.92,1
0xb2d47dc3,5.0,1
0xb2d8e377,4.67,1
0xb2d1b708,7.32,1
0xb2d1b705,0.02,1
0xb2d0f7cb,5.85,1
0xb2d2190f,5002.7,1
0xb2d1927b,562010.43,12
0xb2d65bfe,66.11,1
0xb2d4db8c,1.02,1
0xb2d82422,470003.97,4
0xb2d8e389,1.0,1
0xb2d134d0,436.23,1
0xb2d1928a,751469.92,13
0xb2d0fba9,13.7,1
0xb2d65c13,308014.24,10
0xb2d53b20,94820.82,1
0xb2d682aa,31018.17,2
0xb2d59c97,30008.55,2
0xb2d8240d,892105.76,2
0xb2d0fbc7,3015.6,4
0xb2d0fbc1,0.82,1
0xb2d3be4d,39000.26,2
0xb2d2193f,0.26,1
0xb2d3be44,53576.2,2
0xb2d3f771,496.29,2
0xb2d21951,5140.58,1
0xb2d21957,12.87,1
0xb2d65c43,355080.88,2
0xb2d276d2,438386.05,2
0xb2d65c49,65003.52,3
0xb2d53aff,5.0,1
0xb2d276db,3002.22,1
0xb2d65c4c,161112.55,4
0xb2d8e341,534.78,1
0xb2d3f74d,160270.8,2
0xb2d65c5b,300064.9,2
0xb2d3be11,59.85,1
0xb2d1b74a,3.6,1
0xb2d1b744,869031.82,19
0xb2d3f744,100.67,1
0xb2d1b726,55.66,1
0xb2d61f05,278778.8,3
0xb2d3999c,266224.88,7
0xb2d399a8,1314820.24,3
0xb2d8e34a,700012.88,4
0xb2d61efc,9157.1,1
0xb2d6e0bb,21.77,1
0xb2d0754b,70034.62,3
0x3b9b0e50,1.09,2
0xb2d61ef3,375816.63,3
0xb2d0d2ed,817.05,1
0xb2d61ee4,57.45,1
0x3b9b0e41,8.68,1
0xb2d61eea,0.38,1
0x3b9b0e44,383739.99,4
0xb2d13476,24742.82,1
0xb2d0d6d7,5.47,1
0x3b9b0e32,391915.02,12
0xb2d61edb,0.13,1
0xb2d454dd,6010.8,1
0xb2d1347c,7.2,2
0xb2d61ede,523.03,1
0x3b9b0e38,160000.0,15
0x3b9b0e3b,7.66,2
0x3b9b0e26,638058.52,4
0xb2d6e0b5,0.87,1
0xb2d0d6dd,0.0,1
0xb2d6e0b2,9.01,1
0xb2d6a77f,15.59,1
0xb2d454e3,64.87,1
0xb2d33672,5503.01,1
0x3b9b0e2c,4500000.0,121
0x3b9b0e1d,62779.93,8
0xb2d099d8,75.64,2
0xb2d454f2,60.01,1
0xb2d61ecc,0.0,1
0x3b9b0e20,3020370.4,19
0x3b9b0e11,0.02,2
0x3b9b0e14,7.55,4
0xb2d6a7be,20134.07,2
0xb2d55fa1,0.56,1
0xb2d399e1,504.11,1
0xb2d0756c,27.31,1
0x3b9b0e17,9.02,1
0x3b9b0e1a,1402768.02,24
0x3b9b0e08,0.03,2
0xb2d07557,937227.94,11
0xb2d0755a,150000.0,5
0xb2d0d2d5,2471.53,1
0xb2d33639,20.69,1
0xb2d6a79d,3151.88,1
0xb2d5c112,21.7,1
0xb2d5c115,1.07,1
0xb2d70545,297.37,1
0xb2d0d2de,0.14,1
0xb2d5fa51,1006.43,1
0xb2d2d8b5,3066.39,1
0xb2d5c11b,1450.05,1
0xb2d399cf,215558.29,3
0xb2d61ea8,110887.58,3
0xb2d6a7af,83079.6,4
0xb2d59c8b,279.36,1
0xb2d1925a,396006.87,11
0xb2d6e06a,3.84,1
0xb2d09a02,0.64,2
0xb2d134b2,36.19,1
0xb2d55f80,10000.16,2
0xb2d099ff,28.58,2
0xb2d4b696,12038.55,1
0xb2d5c100,0.06,1
0xb2d944bb,9.0,1
0xb2d0fb76,1928.22,2
0xb2d944cd,100003.17,2
0xb2d59c85,0.13,1
0xb2d0f7b3,236075.31,19
0xb2d4b693,4607.12,1
0xb2d479a3,16.66,1
0xb2d4553a,0.29,1
0xb2d682dd,140597.72,5
0xb2d682da,13.22,1
0xb2d45534,2117582.72,15
0xb2d0f7bf,0.0,1
0xb2d15933,3.47,1
0xb2d0fb91,0.59,1
0xb2d4b6ae,35995.33,1
0xb2d55f98,110341.02,3
0xb2d682d7,7.52,1
0xb2d944a9,1000031.67,2
0xb2d4b6a8,15002.82,2
0xb2d41c07,0.0,1
0xb2d944a6,1.0,1
0xb2d0f7c2,102953.29,2
0xb2d97dd9,0.4,1
0xb2d682d4,300.29,1
0xb2d55f86,500066.74,3
0xb2d0fb9d,414686.26,2
0xb2d099de,101.82,1
0xb2d55f8c,477.77,3
0xb2d682ce,4.22,1
0xb2d823da,0.5,1
0xb2d944b5,850000.05,2
0xb2d0fb9a,9.59,1
0xb2d0fb97,331.72,1
0xb2d0d6ef,30001.27,2
0xb2d59c64,2.81,1
0xb2d6a764,10000.11,2
0xb2d59c5b,790001.67,8
0xb2d1347f,25.34,1
0xb2d19239,829366.69,7
0xb2d0d6f5,797.1,1
0xb2d0d6f2,0.01,1
0xb2d682e9,348018.34,2
0xb2d6e09d,0.37,1
0xb2d4db38,2.08,1
0xb2d59c52,600000.0,3
0xb2d6a770,7752.69,1
0xb2d41c25,253.22,1
0xb2d6a76d,8.24,1
0xb2d68304,3.9,1
0xb2d134a0,1500009.3,2
0xb2d0f792,130375.07,4
0xb2d55f6e,50002.01,2
0xb2d59c73,0.0,1
0xb2d4b6d5,128.98,1
0xb2d68301,811817.21,3
0xb2d6e082,72.39,1
0xb2d0fb73,9.41,1
0xb2d59c67,0.74,1
0xb2d4dbd7,917182.24,8
0xb2d2195d,70.56,2
0xb2d1b69c,2860085.38,5
0xb2d92004,1.17,1
0xb2d92001,50012.14,2
0xb2d19230,244562.85,2
0xb2d47e32,43519.33,1
0xb2d5601f,153900.86,3
0xb2d21966,317.21,1
0xb2d97d9d,2.0,1
0xb2d97d97,1000000.0,2
0xb2d823bc,200000.06,2
0xb2d8279a,0.5,1
0xb2d1590f,12692.67,1
0xb2d91fef,0.0,1
0xb2d97d8e,1.0,1
0xb2d50292,200025.5,3
0xb2d0fb67,100.85,1
0xb2d823b0,358.89,1
0xb2d21969,0.0,1
0xb2d19227,0.01,1
0xb2d8e2f9,78001.65,2
0xb2d158fd,60.7,1
0xb2d8278b,11.94,1
0xb2d53b83,21.7,1
0xb2d4dbfe,8.87,1
0xb2d53b80,31.87,1
0xb2d27732,10.08,1
0xb2d94491,2.0,1
0xb2d27738,1288549.36,10
0xb2d1345e,32115.3,3
0xb2d8e311,7010000.0,4
0xb2d53b95,236438.39,1
0xb2d5025c,104004.62,2
0xb2d21987,36.91,1
0xb2d0f768,50.75,8
0xb2d0f76b,55.39,2
0xb2d4dbe9,383.94,1
0xb2d65b9e,29.09,1
0xb2d9201c,250000.02,2
0xb2d59d12,752726.3,2
0xb2d0fb3d,603364.38,3
0xb2d158df,0.0,1
0xb2d158e2,228.98,5
0xb2d219a2,758442.8,2
0xb2d19200,7384000.35,5
0xb2d0f774,390579.22,9
0xb2d8e323,1.0,1
0xb2d92022,0.0,1
0xb2d1346d,15.28,1
0xb2d191fd,131007.78,2
0xb2d65baa,410009.73,4
0xb2d59d09,78.51,1
0xb2d80304,1360.31,2
