cust_no,X1,X2,X3,X4,X5,X6,X7,X8
0xb2d510ab,0.0,0.0,866.9,0,0.0,0.0,0.0,0
0xb2d1a082,780000.0,0.0,77.83,0,0.0,0.0,0.0,0
0xb2d9b703,1670000.0,0.0,17.63,0,0.0,0.0,0.0,0
0xb2d1fd91,0.0,0.0,204451.18,0,0.0,0.0,0.0,0
0xb2d24bf7,0.0,0.0,3042.72,0,0.0,0.0,0.0,0
0xb2d32e0e,0.0,0.0,3078.13,0,0.0,0.0,7000000.0,0
0xb2d4be37,50000.0,0.0,97.89,0,0.0,0.0,0.0,0
0xb2d32010,0.0,0.0,0.0,0,0.0,0.0,0.0,0
0xb2d6d72b,0.0,0.0,10826.0,0,0.0,0.0,0.0,0
0xb2d36b88,0.0,0.0,9400.38,0,0.0,0.0,0.0,0
0x3b9b3b77,765000.0,0.0,453.95,0,0.0,0.0,0.0,0
0xb2d78e0d,0.0,0.0,72.74,0,0.0,0.0,0.0,0
0xb2d54b40,180000.0,0.0,411.8,0,20000.7,0.0,0.0,0
0xb2d85d76,0.0,0.0,1648.24,0,0.0,0.0,2058330.68,0
0xb2d58cef,787000.0,0.0,436.59,0,0.0,0.0,0.0,0
0xb2d8e22a,0.0,0.0,2.8,0,0.0,0.0,1000000.0,0
0xb2d29955,0.0,0.0,855.15,0,0.0,0.0,1200000.0,0
0xb2d90339,50000.0,0.0,49.52,0,0.0,0.0,0.0,1000000
0xb2d5f83b,850000.0,0.0,66.62,0,0.0,0.0,0.0,0
0xb2d689f1,0.0,0.0,9450.99,0,0.0,0.0,0.0,0
0xb2d269df,250000.0,0.0,118714.64,50000,0.0,0.0,0.0,0
0xb2d9fc30,60000.0,0.0,19.9,0,0.0,0.0,0.0,0
0xb2d69fd8,0.0,0.0,39824.59,0,0.0,0.0,0.0,0
0xb2d95b29,0.0,0.0,10660.66,0,0.0,0.0,0.0,1000000
0xb2d123a5,33000.0,0.0,779.36,0,0.0,0.0,0.0,0
0xb2da6254,30000.0,0.0,0.0,0,0.0,0.0,0.0,0
0xb2d119df,50000.0,0.0,35.58,0,6307.48,0.0,0.0,200000
0xb2d3440d,110000.0,0.0,800.79,0,0.0,0.0,0.0,0
0xb2d1b22b,0.0,0.0,95.46,230000,0.0,0.0,0.0,0
0xb2d952f5,0.0,0.0,3357.91,0,0.0,0.0,0.0,300000
0xb2d0c96c,447000.0,0.0,308.14,0,0.0,51989.01,0.0,0
0xb2d96ffc,0.0,0.0,477.01,0,0.0,0.0,0.0,420000
0xb2d5d0c3,170000.0,0.0,2.75,10000,0.0,0.0,0.0,0
0xb2d4548f,0.0,0.0,5200.68,0,0.0,0.0,0.0,0
0xb2d6e2b3,0.0,0.0,504.84,0,0.0,0.0,0.0,0
0xb2d55a85,298000.0,0.0,10.53,0,0.0,0.0,0.0,0
0xb2d21df2,0.0,0.0,2240.56,0,0.0,0.0,0.0,0
0xb2d403d4,90000.0,0.0,7.87,110000,0.0,0.0,0.0,0
0xb2d1fa31,0.0,0.0,107.98,0,0.0,0.0,1444073.15,0
0xb2d687a8,100000.0,0.0,16.66,0,0.0,0.0,0.0,0
0xb2d5ec4a,0.0,0.0,10033.64,0,0.0,0.0,0.0,0
0xb2d1de8c,0.0,0.0,89829.98,0,0.0,0.0,0.0,0
0xb2d1f79a,0.0,0.0,135369.39,0,0.0,0.0,440566.42,0
0xb2d26edd,0.0,0.0,1027.47,0,0.0,0.0,0.0,0
0xb2d0c57f,538000.0,0.0,0.0,50000,0.0,0.0,0.0,1051000
0xb2da3bba,0.0,0.0,0.42,0,0.0,0.0,0.0,0
0xb2d43245,0.0,0.0,1194.04,0,0.0,0.0,0.0,0
0xb2d9144c,0.0,0.0,3553.49,0,0.0,0.0,0.0,500000
0xb2d60d92,200000.0,0.0,2965.88,0,0.0,0.0,0.0,0
0xb2d530a0,518000.0,0.0,43.07,1743000,0.0,0.0,0.0,250000
0xb2d9ac35,130000.0,0.0,7.07,50000,0.0,0.0,0.0,0
0xb2d34920,0.0,0.0,62624.0,0,0.0,0.0,0.0,0
0xb2d9d7f7,50000.0,0.0,1.06,0,0.0,0.0,0.0,0
0xb2d33bbb,0.0,0.0,55950.59,0,0.0,0.0,6000000.0,0
0xb2d1712d,0.0,0.0,25330.43,0,0.0,0.0,0.0,0
0xb2d42813,170000.0,0.0,30379.84,0,0.0,0.0,0.0,0
0xb2d37caa,0.0,0.0,304.24,0,0.0,0.0,0.0,0
0xb2d1fb15,150000.0,0.0,100028.5,0,0.0,0.0,0.0,0
0xb2d970e3,100000000.0,0.0,0.0,0,0.0,0.0,0.0,0
0xb2d5c7ae,0.0,0.0,32.24,0,0.0,0.0,0.0,0
0xb2d22509,105000.0,0.0,741.48,0,0.0,0.0,0.0,0
0xb2d063cc,340000.0,0.0,26.61,0,7070.34,0.0,0.0,0
0x3b9ae42f,0.0,0.0,1158.42,0,0.0,0.0,0.0,0
0xb2d8fc4f,0.0,0.0,1080.85,0,0.0,0.0,400000.0,0
0xb2d311e5,0.0,0.0,4239.64,0,0.0,0.0,0.0,0
0xb2d34a55,60000.0,0.0,9.11,0,0.0,0.0,0.0,0
0xb2d32a30,0.0,0.0,1858.03,0,0.0,0.0,0.0,0
0xb2d1c158,0.0,0.0,26166.85,0,0.0,0.0,3353759.48,0
0xb2d655da,100000.0,0.0,5281.72,50500,0.0,0.0,0.0,0
0xb2d6d3dd,0.0,0.0,3641.96,0,0.0,0.0,0.0,500000
0xb2d2275b,0.0,0.0,2103.2,0,0.0,0.0,240840.34,0
0xb2d49554,0.0,0.0,57205.03,343400,0.0,0.0,0.0,490000
0xb2d6cb58,0.0,0.0,68.95,0,0.0,0.0,0.0,0
0xb2d1ab29,400000.0,0.0,16109.84,0,0.0,0.0,0.0,0
0xb2d1f05f,20000.0,0.0,19877.8,50000,0.0,0.0,0.0,0
0xb2d61779,0.0,0.0,2723.78,0,0.0,0.0,0.0,0
0xb2da26d5,0.0,0.0,32.03,0,0.0,0.0,295000.0,0
0xb2d0afda,800000.0,0.0,99.66,0,0.0,0.0,0.0,0
0xb2d6bdba,290000.0,0.0,6577.25,0,0.0,0.0,0.0,500000
0xb2d91521,0.0,0.0,593.7,0,0.0,0.0,3300000.0,0
0xb2d1dc5b,250000.0,0.0,7953.94,0,0.0,0.0,0.0,0
0xb2d23601,54000.0,0.0,695.32,0,0.0,0.0,0.0,0
0xb2d34b48,0.0,0.0,2995.94,0,0.0,0.0,594000.0,0
0xb2d53664,0.0,0.0,439.1,0,0.0,0.0,0.0,0
0xb2d3c58b,200000.0,0.0,12086.65,0,0.0,0.0,0.0,0
0xb2d37cce,0.0,0.0,59635.19,0,0.0,0.0,0.0,0
0xb2d94d3a,10000.0,0.0,0.42,0,0.0,0.0,0.0,0
0xb2d3040b,0.0,0.0,2983.56,0,0.0,0.0,9045000.0,0
0xb2d58ccb,257000.0,0.0,458.06,0,0.0,0.0,0.0,0
0xb2d1bb10,312000.0,0.0,9.71,0,0.0,0.0,0.0,0
0x3b9b0e56,1860000.0,0.0,13468.35,0,0.0,0.0,0.0,0
0xb2d60c2d,0.0,0.0,3924.5,0,0.0,0.0,0.0,0
0xb2d5f103,20000.0,0.0,457.93,0,0.0,0.0,0.0,0
0xb2d96e19,200000.0,0.0,4.22,0,0.0,0.0,0.0,0
0xb2d20fbe,120000.0,0.0,1020.03,350000,0.0,0.0,0.0,0
0xb2d3e994,0.0,0.0,3111.28,0,0.0,0.0,0.0,0
0xb2d281ac,0.0,0.0,1088.21,0,0.0,0.0,0.0,0
0xb2d6fee5,0.0,0.0,4203.71,0,0.0,0.0,0.0,0
0xb2d9d3a7,36000.0,0.0,50592.6,110000,0.0,0.0,0.0,0
0xb2d9de18,0.0,0.0,2.73,0,0.0,0.0,0.0,0
0xb2d19a58,823000.0,0.0,67.67,0,0.0,0.0,0.0,0
0xb2d12c6c,70000.0,0.0,1144.68,0,0.0,0.0,0.0,0
0xb2d81276,0.0,0.0,32809.83,0,0.0,0.0,0.0,0
0xb2d2cf25,0.0,0.0,20187.19,0,0.0,0.0,0.0,0
0xb2d4d0eb,2957000.0,0.0,44953.72,0,0.0,0.0,0.0,0
0xb2da0bc6,220000.0,0.0,17006.32,0,0.0,0.0,0.0,0
0xb2d6bf67,0.0,0.0,27521.23,0,0.0,0.0,0.0,0
0xb2d8fa4e,0.0,0.0,1776.06,0,2.13,0.0,0.0,500000
0xb2d1b00f,359000.0,0.0,12024.17,0,0.0,0.0,0.0,0
0xb2d8c3c4,380000.0,0.0,4.01,0,0.0,0.0,0.0,0
0xb2d40917,0.0,0.0,51887.45,0,0.0,0.0,6120000.0,0
0xb2d15b2e,0.0,0.0,60.47,0,1.16,0.0,0.0,0
0xb2d1febd,1050000.0,0.0,23396.27,0,0.0,0.0,0.0,0
0xb2d58707,0.0,0.0,10957.97,0,0.0,0.0,0.0,0
0xb2d559e6,1231000.0,0.0,55895.03,634300,0.0,70000.0,0.0,0
0xb2d416e5,0.0,0.0,3397.53,0,0.0,0.0,0.0,0
0xb2d919d7,0.0,0.0,1836.63,0,0.0,0.0,0.0,0
0xb2d9d47f,0.0,0.0,63.75,0,0.0,0.0,0.0,0
0xb2d4ce6f,0.0,0.0,1984.58,0,0.0,0.0,0.0,0
0xb2d3f3ae,0.0,0.0,4644.06,0,0.0,0.0,0.0,0
0xb2d2091f,0.0,0.0,1087.93,0,0.0,0.0,0.0,0
0xb2d91e96,0.0,0.0,14006.05,0,0.0,0.0,2500000.0,0
0xb2d56613,0.0,0.0,4959.27,0,0.0,0.0,0.0,0
0xb2d16e81,670000.0,0.0,1976.49,100000,7620.6,0.0,0.0,1080000
0xb2d57af8,82000.0,0.0,878.03,0,0.0,0.0,0.0,0
0xb2d2da8c,0.0,0.0,10412.46,0,0.0,0.0,0.0,0
0xb2d90387,20000.0,0.0,1919.18,0,0.0,0.0,0.0,0
0xb2d7acd0,0.0,0.0,1080.44,0,0.0,0.0,7260000.0,0
0x3b9b468a,122000.0,0.0,5855.68,0,0.0,0.0,0.0,0
0xb2d2a081,50000.0,0.0,238122.15,755800,0.0,0.0,0.0,0
0xb2d30a6e,0.0,0.0,3020.91,0,0.0,0.0,0.0,0
0xb2d19f50,322000.0,0.0,120000.19,335130,0.0,26000.0,0.0,0
0xb2d9c71d,0.0,0.0,6646.89,0,0.0,0.0,500000.0,0
0xb2d5e428,0.0,0.0,36516.26,0,0.0,0.0,0.0,0
0xb2d67ff5,480000.0,0.0,90.36,0,0.0,0.0,0.0,0
0xb2d2fa93,0.0,0.0,966.68,0,0.0,0.0,1904000.0,0
0x3b9b2587,50000.0,0.0,80.39,0,0.0,0.0,0.0,0
0xb2d6c5eb,0.0,0.0,1925.47,0,0.0,0.0,0.0,0
0xb2da22af,100000.0,0.0,33.82,0,0.0,0.0,0.0,400000
0xb2d28a22,0.0,0.0,60.56,0,0.0,11051.3,0.0,0
0xb2d9518a,0.0,0.0,20355.5,0,0.0,0.0,0.0,0
0xb2d14c73,0.0,0.0,11.73,600000,0.0,0.0,0.0,0
0xb2d6f600,0.0,0.0,2185.9,0,0.0,0.0,7692300.0,0
0x3b9b0e6b,230000.0,0.0,19784.17,0,0.0,0.0,0.0,0
0x3b9b32f8,0.0,0.0,153266.15,350000,0.0,0.0,0.0,0
0x3b9b317e,456000.0,0.0,139627.22,0,0.0,0.21,0.0,0
0xb2d1799d,360000.0,0.0,178.45,0,0.0,0.0,0.0,0
0xb2d29f22,100000.0,0.0,28.71,160100,0.0,0.0,0.0,0
0xb2d8a8e8,10000.0,0.0,0.11,0,0.0,0.0,0.0,0
0xb2d98403,0.0,0.0,19.0,0,0.0,0.0,0.0,0
0xb2d1dbef,0.0,0.0,485.92,795070,0.0,0.0,0.0,0
0xb2d92d54,0.0,0.0,9605.63,0,0.0,0.0,300000.0,0
0xb2d9ccc9,0.0,0.0,10000.53,0,0.0,0.0,700000.0,0
0xb2d6067b,750000.0,0.0,2.69,0,0.0,0.0,0.0,300000
0xb2d5ff6a,0.0,0.0,7458.79,0,0.0,0.0,0.0,0
0xb2d223ec,0.0,0.0,598.88,0,0.0,0.0,2260978.08,0
0xb2d92bf8,0.0,0.0,1296.09,0,0.0,0.0,0.0,0
0xb2d6f579,0.0,0.0,0.28,0,0.0,0.0,0.0,0
0xb2d50f3a,153000.0,0.0,9.38,0,0.0,0.0,0.0,0
0xb2d2dcf3,0.0,0.0,1425.95,0,0.0,0.0,1519639.24,0
0xb2d63906,30000.0,0.0,61479.58,0,0.0,0.0,0.0,0
0xb2d25ff2,541000.0,0.0,29.98,100000,0.0,0.0,0.0,0
0xb2d64914,0.0,0.0,8586.6,0,0.0,0.0,0.0,400000
0xb2d9e859,100000.0,0.0,1.06,0,0.0,0.0,0.0,0
0xb2d6f627,0.0,0.0,45964.31,0,0.0,0.0,0.0,0
0x3b9b2e81,0.0,0.0,11745.81,0,0.0,0.0,0.0,0
0xb2d36c21,0.0,0.0,25.78,0,0.0,0.0,0.0,0
0xb2d9c426,0.0,0.0,2.53,60000,0.0,0.0,0.0,0
0xb2d41e44,0.0,0.0,505.85,0,0.0,0.0,900000.0,0
0xb2da1622,10000.0,0.0,0.53,0,0.0,0.0,0.0,0
0xb2d22350,0.0,0.0,1218.36,0,0.0,0.0,0.0,0
0xb2d15c8a,627000.0,0.0,678.42,0,0.0,0.0,0.0,0
0xb2d250d7,329000.0,0.0,803.13,116000,0.0,0.0,0.0,0
0xb2d9156c,25000.0,0.0,0.9,0,0.0,0.0,0.0,0
0xb2d396b4,0.0,0.0,0.0,0,0.0,0.0,0.0,0
0xb2d57b67,350000.0,0.0,11.21,0,0.0,0.0,0.0,0
0xb2d24efd,206000.0,0.0,799.18,0,0.0,0.0,0.0,0
0xb2d21039,0.0,0.0,40763.41,0,0.0,0.0,0.0,0
0xb2d5a5af,1020000.0,0.0,16.47,0,0.0,0.0,0.0,0
0xb2d11c7c,118000.0,0.0,86.56,70000,0.0,0.0,0.0,0
0xb2d591ab,193000.0,0.0,607.2,0,0.0,0.0,0.0,0
0xb2d32e3b,0.0,0.0,2892.58,0,0.0,0.0,0.0,0
0xb2d4735b,80000.0,0.0,271.73,0,0.0,0.0,0.0,0
0xb2d6d8a8,50000.0,0.0,608.79,0,0.0,0.0,0.0,0
0xb2d58b87,200000.0,0.0,851.52,0,0.0,0.0,0.0,0
0xb2d566e8,0.0,0.0,119938.45,504000,0.0,0.0,0.0,0
0xb2d62d84,0.0,0.0,24498.58,0,0.0,0.0,0.0,0
0xb2d23df9,0.0,0.0,1365.87,0,0.0,0.0,0.0,0
0xb2d5a951,0.0,0.0,30474.6,0,0.0,0.0,0.0,0
0x3b9af2b1,0.0,0.0,366815.99,300000,0.0,0.0,0.0,0
0xb2d2c496,0.0,0.0,2.12,0,0.0,0.0,0.0,400000
0xb2d5eec0,0.0,0.0,63.41,0,0.0,0.0,0.0,0
0xb2d7455f,0.0,0.0,711.48,0,4288.49,0.0,0.0,200000
0xb2d53d4b,0.0,0.0,453.48,0,0.0,0.0,0.0,0
0xb2d25086,0.0,0.0,5476.66,0,0.0,0.0,346833.66,0
0xb2d8c59b,260000.0,0.0,8.03,0,0.0,0.0,0.0,0
0xb2d95cd6,0.0,0.0,1000.92,0,0.0,0.0,0.0,0
0xb2d3529b,0.0,0.0,1303.25,0,0.0,0.0,0.0,0
0xb2da6119,50000.0,0.0,0.0,0,0.0,0.0,0.0,0
0xb2d2bfb3,0.0,0.0,3510.7,0,0.0,0.0,0.0,0
0xb2d91c35,0.0,0.0,103.49,0,0.0,0.0,0.0,0
0xb2d1420b,0.0,0.0,10019.44,0,0.0,0.0,0.0,0
0xb2d4f935,100000.0,0.0,51966.08,0,0.0,50063.18,0.0,0
0xb2d6db36,0.0,0.0,3114.01,0,0.0,0.0,0.0,0
0xb2d8b3c5,230000.0,0.0,7.29,0,0.0,0.0,0.0,0
0xb2d92571,0.0,0.0,6307.3,0,0.0,0.0,0.0,0
0xb2d29c22,0.0,0.0,2500.96,0,0.0,0.0,0.0,0
0xb2d23931,24000.0,0.0,1487.46,366610,0.0,0.0,0.0,0
0xb2d7072e,0.0,0.0,35.25,0,0.0,0.0,0.0,0
0xb2d42e5b,0.0,0.0,44700.63,0,0.0,0.0,0.0,0
0xb2d58077,490000.0,0.0,1425.86,0,0.0,0.0,0.0,0
0xb2d25d79,0.0,0.0,1882.88,0,0.0,0.0,0.0,0
0xb2d3566a,0.0,0.0,0.11,0,0.0,0.0,0.0,0
0xb2d9a69e,0.0,0.0,1853.31,0,0.0,0.0,0.0,500000
0xb2d45456,0.0,0.0,4205.9,0,0.0,0.0,3010034.45,0
0xb2d6add6,30000.0,0.0,0.79,0,0.0,0.0,0.0,0
0xb2d8a228,0.0,0.0,100.36,0,4278.86,0.0,0.0,200000
0xb2d16869,150000.0,0.0,4507.88,0,0.0,0.0,0.0,300000
0xb2da1bdd,10000.0,122083.5,0.12,0,0.0,0.0,0.0,0
0xb2d53f4f,0.0,0.0,7192.37,200000,0.0,0.0,0.0,0
0xb2d648f6,0.0,0.0,4.12,0,0.0,0.0,0.0,0
0xb2da144b,230000.0,0.0,2.43,0,0.0,0.0,0.0,0
0xb2d071a3,0.0,20000.0,289.87,0,0.0,0.0,0.0,1040000
0xb2d26a6c,0.0,0.0,1276.87,0,0.0,0.0,655057.86,0
0xb2da3bde,0.0,0.0,0.0,0,0.0,0.0,0.0,200000
0xb2d5c62e,150000.0,0.0,11.05,0,0.0,0.0,0.0,0
0xb2d5eb84,100000.0,0.0,8.26,0,0.0,0.0,0.0,0
0xb2d6bd4b,0.0,0.0,9607.1,0,0.0,0.0,0.0,0
0xb2d211b6,0.0,0.0,90.41,0,0.0,112375.46,0.0,0
0xb2d0a9bc,70000.0,0.0,320.24,0,8810.22,0.0,0.0,400000
0xb2d697ad,1020000.0,0.0,976.16,0,0.0,0.0,0.0,0
0xb2d16002,0.0,0.0,1.32,0,0.0,0.0,0.0,0
0xb2d6c3e4,61000.0,0.0,285.83,0,0.0,0.0,0.0,0
0xb2d9e175,0.0,0.0,710.46,0,0.0,0.0,0.0,200000
0xb2d42822,0.0,0.0,5081.56,0,0.0,0.0,0.0,0
0xb2d17c76,1589000.0,0.0,932.6,0,5098.08,0.0,0.0,1435000
0xb2d645c0,0.0,0.0,1250.97,600000,0.0,0.0,0.0,200000
0xb2d564ae,0.0,0.0,827.27,0,0.0,0.0,0.0,0
0xb2d1cf86,0.0,0.0,1542.66,0,0.0,0.0,2299999.86,0
0xb2d3ccb7,104000.0,0.0,149.82,0,0.0,0.0,0.0,0
0xb2d1efed,0.0,0.0,83.95,0,0.0,0.0,0.0,0
0xb2d5a0ea,60000.0,0.0,25.38,0,0.0,0.0,0.0,0
0xb2d307fb,0.0,0.0,78331.72,0,0.0,0.0,4460000.0,0
0xb2d33522,65000.0,0.0,1547.95,0,10111.6,0.0,0.0,0
0xb2d92205,0.0,0.0,97826.05,0,0.0,0.0,5760000.0,0
0xb2d42d0b,0.0,0.0,25.81,0,0.0,0.0,0.0,0
0xb2d251df,0.0,0.0,5088.07,0,0.0,0.0,174100.84,0
0xb2d99354,41000.0,0.0,1843.26,0,0.0,0.0,0.0,400000
0xb2d8f58c,0.0,0.0,2559.2,0,0.0,0.0,347684.71,0
0xb2d6b313,0.0,0.0,728.38,10000,0.0,0.0,0.0,200000
0xb2da6194,0.0,0.0,0.0,0,0.0,0.0,0.0,200000
0xb2d4b63c,1410000.0,0.0,89.03,0,0.0,0.0,0.0,0
0xb2d6b9c1,0.0,0.0,5634.88,0,0.0,0.0,0.0,0
0xb2d29d42,0.0,0.0,12957.4,0,0.0,0.0,0.0,0
0xb2d57c51,151000.0,0.0,10000.0,0,329.07,1.07,0.0,0
0xb2d43179,0.0,0.0,5097.8,0,0.0,0.0,0.0,0
0x3b9b0f6a,0.0,0.0,12639.3,0,0.0,0.0,0.0,0
0xb2d108f6,0.0,132844.51,0.0,0,0.0,0.0,0.0,0
0xb2d68c4c,0.0,0.0,1464.03,0,0.0,0.0,0.0,500000
0xb2d0c993,441000.0,0.0,103000.0,50000,0.0,0.0,0.0,0
0xb2d57a71,1900000.0,0.0,411.13,0,0.0,0.0,0.0,0
0xb2d5272b,1385000.0,0.0,39.24,397370,0.0,0.0,0.0,0
0xb2d42330,0.0,0.0,11974.4,0,0.0,0.0,4990000.0,0
0xb2d18a74,240000.0,0.0,12.84,0,0.0,0.0,0.0,0
0xb2d638d3,0.0,0.0,38.69,0,0.0,0.0,0.0,0
0xb2d11952,160000.0,0.0,60006.48,0,0.0,0.0,0.0,0
0xb2d2be15,0.0,0.0,3875.94,0,0.0,0.0,2396490.84,0
0xb2d85959,0.0,0.0,754.48,50000,0.0,0.0,0.0,800000
0x3b9b0ffa,0.0,0.0,7477.75,0,0.0,0.0,0.0,0
0xb2d29bf2,210000.0,0.0,5176.48,50000,0.0,0.0,0.0,0
0xb2d5bcbf,270000.0,0.0,41.58,0,0.0,0.0,0.0,0
0xb2d3a686,0.0,0.0,56139.66,50000,0.0,0.0,0.0,0
0xb2d98991,0.0,0.0,11.84,0,0.0,0.0,0.0,0
0xb2d226da,0.0,0.0,416.73,0,0.0,0.0,452151.98,0
0xb2d5d5bb,0.0,0.0,10209.74,0,0.0,0.0,0.0,0
0xb2d0c10e,400000.0,0.0,45.64,0,0.0,0.0,0.0,0
0xb2d61bcf,0.0,0.0,9017.12,0,1003.69,0.0,0.0,0
0xb2d78630,0.0,0.0,3378.57,0,0.0,0.0,0.0,0
0xb2d6aba8,701000.0,0.0,987.77,0,0.0,0.0,0.0,500000
0xb2d58f29,50000.0,0.0,837.76,0,0.0,0.0,0.0,0
0xb2d2bb81,0.0,0.0,3400.98,0,0.0,0.0,0.0,0
0xb2d64a10,0.0,0.0,1694.49,0,0.0,0.0,0.0,0
0xb2d43b60,0.0,0.0,17302.72,0,0.0,0.0,4391552.0,0
0xb2d31236,0.0,0.0,927.13,0,0.0,0.0,0.0,0
0xb2d68889,0.0,0.0,37706.92,0,0.0,0.0,0.0,500000
0xb2d08d5a,200000.0,0.0,26100.78,0,0.0,0.0,0.0,0
0xb2d9f26d,0.0,0.0,1776.04,0,0.0,0.0,0.0,500000
0xb2d960c0,0.0,0.0,3742.01,0,0.0,0.0,415440.02,0
0xb2d6f777,50000.0,0.0,524.14,0,0.0,0.0,0.0,0
0xb2d0a830,50000.0,0.0,5.73,0,0.0,0.0,0.0,0
0xb2d1c281,0.0,0.0,5399.45,0,0.0,0.0,0.0,0
0xb2d9ae9f,108000.0,0.0,14.62,0,0.0,0.0,0.0,300000
0xb2d5196f,206000.0,0.0,51778.01,0,0.0,0.0,0.0,0
0xb2d37cf5,0.0,0.0,8597.69,0,0.0,0.0,0.0,0
0xb2d966c6,0.0,0.0,7.49,0,0.0,0.0,0.0,0
0xb2d17bc5,500000.0,0.0,10025.46,0,0.0,0.0,0.0,0
0xb2d2c3f4,0.0,0.0,82396.66,0,0.0,0.0,0.0,0
0xb2d6233d,100000.0,0.0,2.64,0,0.0,0.0,0.0,0
0xb2d98e2c,0.0,0.0,13.25,0,0.0,0.0,0.0,710000
0xb2d982ef,0.0,0.0,1103.36,0,0.0,2102.38,0.0,300000
0xb2d97ed2,0.0,0.0,54.67,0,0.0,0.0,0.0,0
0xb2d9778b,0.0,0.0,2984.21,0,0.0,0.0,0.0,0
0xb2d6d1fa,140000.0,0.0,6.79,0,0.0,0.0,0.0,0
0xb2d5ee21,0.0,0.0,9184.7,0,0.0,0.0,0.0,400000
0xb2d2be0f,0.0,0.0,86.56,0,0.0,0.0,0.0,0
0xb2d9f702,500000.0,0.0,10.56,0,0.0,0.0,0.0,0
0xb2d9134d,0.0,0.0,61957.64,0,0.0,0.0,0.0,0
0xb2d55bf3,104000.0,0.0,71.44,0,0.0,0.0,0.0,0
0xb2d559ad,0.0,0.0,14914.23,0,0.0,0.0,0.0,0
0xb2d45f66,450000.0,0.0,9129.72,0,0.0,0.0,0.0,0
0xb2d4fd40,0.0,0.0,60.85,0,0.0,0.0,1785777.76,0
0xb2d0b9d0,444000.0,0.0,0.0,120000,0.0,0.0,0.0,500000
0xb2d60ac5,0.0,0.0,9587.31,0,0.0,0.0,0.0,0
0xb2d62958,63000.0,0.0,31059.84,20000,0.0,0.0,0.0,0
0xb2d6c1b9,0.0,0.0,2508.88,0,0.0,0.0,0.0,0
0xb2d2a77a,0.0,0.0,66.46,0,0.0,0.0,0.0,0
0xb2d46875,40000.0,0.0,61323.9,0,0.0,0.0,0.0,0
0xb2d6a40a,0.0,399965.93,92.36,0,0.0,0.0,0.0,0
0xb2d5d120,100000.0,0.0,79.88,0,0.0,0.0,0.0,450000
0xb2d783f9,0.0,0.0,1202.84,0,0.0,0.0,0.0,0
0xb2da5414,0.0,0.0,0.0,0,0.0,0.0,0.0,1000000
0xb2d49038,1100000.0,0.0,14677.99,0,0.0,0.0,0.0,0
0xb2d6b90a,0.0,0.0,12951.02,0,0.0,0.0,0.0,0
0xb2d8e04a,0.0,0.0,1421.94,0,5702.33,0.0,0.0,400000
0xb2d5f085,0.0,0.0,9253.38,0,0.0,0.0,0.0,200000
0xb2d3b847,0.0,0.0,38.65,0,0.0,0.0,844459.84,0
0xb2d961e9,0.0,0.0,5419.28,0,0.0,0.0,0.0,0
0xb2d141c9,0.0,0.0,24079.32,60000,0.0,0.0,0.0,0
0xb2d5b080,0.0,0.0,0.0,0,0.0,0.0,0.0,0
0xb2d21e0a,300000.0,0.0,119.52,0,0.0,0.0,0.0,0
0xb2d4ade7,0.0,0.0,272.81,0,0.0,0.0,4492764.35,0
0xb2d1026c,0.0,0.0,2.56,0,0.0,0.0,0.0,0
0xb2d154a1,0.0,0.0,9840.41,0,0.0,0.0,0.0,200000
0xb2d3fc6f,0.0,0.0,165.39,0,0.0,0.0,840000.0,0
0xb2d16974,0.0,0.0,1605.3,0,0.0,0.0,0.0,0
0xb2d9a7b2,0.0,0.0,1400428.56,0,0.0,0.0,0.0,0
0xb2d46e57,1200000.0,0.0,0.0,0,100076.62,0.0,0.0,0
0xb2d1ef57,0.0,0.0,3827.49,0,0.0,0.0,237400.18,0
0xb2d688d1,0.0,0.0,45.05,0,0.0,0.0,0.0,0
0xb2d26196,0.0,0.0,441.64,0,6.19,0.0,3003468.61,0
0xb2d3f48f,505000.0,0.0,83021.65,0,0.0,0.0,0.0,0
0xb2d6362a,0.0,0.0,192475.15,0,0.0,0.0,0.0,320000
0xb2d96828,0.0,0.0,3105.68,0,0.0,0.0,0.0,0
0xb2d94a31,0.0,0.0,4766.04,0,0.0,0.0,7960000.0,0
0xb2d98076,505000.0,0.0,83.9,0,0.0,0.0,0.0,0
0xb2d5926b,0.0,0.0,0.0,0,1080.52,0.0,0.0,0
0xb2d9d3aa,0.0,0.0,174.54,0,0.0,0.0,0.0,0
0xb2d424b6,0.0,0.0,34645.51,0,0.0,0.0,0.0,0
0xb2d9cc5d,0.0,0.0,10.43,0,0.0,0.0,0.0,200000
0xb2d3396c,0.0,0.0,51.22,0,0.0,0.0,0.0,0
0xb2d78d7a,200000.0,0.0,102005.03,0,0.0,0.0,0.0,0
0xb2d6afe0,180000.0,0.0,62278.0,0,0.0,0.0,0.0,0
0xb2d074b5,320000.0,0.0,191.04,0,0.0,0.0,0.0,0
0xb2d61734,110000.0,0.0,4.51,200000,0.0,0.0,0.0,0
0xb2d21249,210000.0,0.0,472.39,0,0.0,0.0,0.0,200000
0xb2d9e2f8,0.0,0.0,2255.6,0,0.0,0.0,0.0,0
0xb2d2394f,770000.0,0.0,100000.42,0,17380.59,0.0,0.0,400000
0xb2d47730,162000.0,0.0,214.53,0,0.0,0.0,0.0,0
0xb2d63a9e,200000.0,0.0,58.19,0,0.0,0.0,0.0,0
