cust_no,B1,B2,B3,B4,B5,B6,B7
0xb2d6dba7,20,0,0.0,0,0.0,2019-08-20 04:11:00,6.0
0xb2d6c3df,3,2,190000.0,2,190000.0,2019-09-17 04:07:00,36.0
0xb2d6bf1e,0,2,8489.0,0,0.0,2019-09-30 15:10:00,9.0
0xb2d8223c,9,0,0.0,24,396695.0,2019-09-26 15:49:00,104.0
0xb2d6f70e,8,2,7941.37,1,4000.0,2019-09-30 17:02:00,101.0
0xb2d6c99d,13,0,0.0,0,0.0,2019-04-17 11:14:00,0.0
0xb2d88bd7,0,0,0.0,0,0.0,2019-09-24 12:04:00,23.0
0xb2d8c47a,9,0,0.0,0,0.0,2019-09-17 16:35:00,50.0
0xb2d8d5ed,1,0,0.0,0,0.0,2019-07-28 12:18:00,4.0
0xb2d8e695,0,0,0.0,0,0.0,2019-07-23 05:27:00,2.0
0xb2d8c3c7,3,2,1500000.0,2,1000000.0,2019-09-11 10:51:00,6.0
0xb2d85768,0,0,0.0,0,0.0,2019-08-01 01:28:00,1.0
0xb2d8db89,0,0,0.0,0,0.0,2019-09-14 23:53:00,3.0
0xb2d8e04a,1,0,0.0,1,2841.66,2019-09-19 15:25:00,4.0
0xb2d8c8cc,0,0,0.0,0,0.0,2019-08-09 11:38:00,2.0
0xb2d8e1ac,0,0,0.0,0,0.0,2019-08-04 10:10:00,7.0
0xb2d8ed02,0,0,0.0,0,0.0,2019-08-02 04:27:00,3.0
0xb2d8f6ac,0,0,0.0,0,0.0,2019-09-23 11:13:00,16.0
0xb2d8f4b3,0,0,0.0,0,0.0,2019-07-30 06:17:00,3.0
0xb2d9055b,0,0,0.0,0,0.0,2019-09-23 20:06:00,18.0
0xb2d8eba0,6,0,0.0,0,0.0,2019-09-29 21:49:00,26.0
0xb2d902af,24,0,0.0,1,2131.0,2019-09-02 13:57:00,5.0
0xb2d8fc64,1,2,800000.0,2,800000.0,2019-09-24 07:06:00,8.0
0xb2d8fa4b,13,0,0.0,0,0.0,2019-08-30 08:51:00,13.0
0xb2d91b2a,8,2,365003.0,0,0.0,2019-09-22 02:08:00,5.0
0xb2d9183a,0,0,0.0,0,0.0,2019-08-15 09:49:00,2.0
0xb2d91572,0,0,0.0,0,0.0,2019-09-21 19:16:00,11.0
0xb2d912c6,24,1,1958.5,0,0.0,2019-09-29 12:30:00,6.0
0xb2d91c70,1,1,30000.0,1,30000.0,2019-09-19 18:20:00,12.0
0xb2d92a44,38,2,200000.0,0,0.0,2019-09-23 17:41:00,10.0
0xb2d929d5,9,5,30001.0,0,0.0,2019-09-25 16:34:00,9.0
0xb2d91164,7,1,3000.0,0,0.0,2019-09-21 23:54:00,8.0
0xb2d9504c,7,1,500000.0,0,0.0,2019-09-08 15:44:00,3.0
0xb2d959ce,12,4,760000.0,3,530000.0,2019-09-30 05:03:00,8.0
0xb2d915b6,1,0,0.0,0,0.0,2019-08-16 04:33:00,3.0
0xb2d919c4,0,1,7154.0,0,0.0,2019-09-16 17:11:00,1.0
0xb2d97e2c,4,3,810000.0,1,600000.0,2019-09-30 04:59:00,12.0
0xb2d96fc1,22,1,110000.0,0,0.0,2019-09-30 13:45:00,5.0
0xb2d96abc,4,2,21000.0,0,0.0,2019-09-20 11:07:00,14.0
0xb2d97e70,7,2,1100000.0,0,0.0,2019-09-29 15:52:00,4.0
0xb2d96063,2,1,100000.0,1,100000.0,2019-09-20 04:41:00,2.0
0xb2d25631,0,2,28000.0,0,0.0,2019-09-21 23:52:00,4.0
0xb2d1a341,1,3,232730.14,1,60000.0,2019-09-30 18:33:00,4.0
0xb2d656aa,68,0,0.0,0,0.0,2019-09-12 08:54:00,3.0
0xb2d259ac,40,2,181597.75,1,90000.0,2019-09-30 05:02:00,3.0
0xb2d48191,0,1,29000.0,0,0.0,2019-09-21 23:53:00,14.0
0xb2d69c88,4,4,55495.43,3,18866.0,2019-09-30 16:57:00,17.0
0xb2d4c94c,0,1,5317.0,0,0.0,2019-09-27 10:25:00,64.0
0xb2d4683f,0,0,0.0,0,0.0,2019-04-12 04:12:00,0.0
0xb2d3f575,0,0,0.0,0,0.0,2019-09-22 23:52:00,9.0
0xb2d0827e,0,0,0.0,0,0.0,,0.0
0xb2d5d88a,34,0,0.0,0,0.0,2019-07-30 06:22:00,3.0
0xb2d5e493,1,2,120000.0,1,60000.0,2019-09-27 08:48:00,10.0
0xb2d40cce,0,0,0.0,0,0.0,2019-08-29 12:59:00,3.0
0xb2d17a22,0,0,0.0,0,0.0,2019-07-16 04:57:00,3.0
0xb2d1792b,0,0,0.0,0,0.0,2019-09-27 19:16:00,46.0
0xb2d69a4b,0,2,7597.0,0,0.0,2019-09-30 15:02:00,33.0
0xb2d50f70,0,0,0.0,0,0.0,2019-07-10 04:12:00,2.0
0xb2d39d7f,2,0,0.0,2,7503.0,2019-09-19 15:42:00,5.0
0xb2d27513,19,1,41000.0,1,41000.0,2019-09-03 04:04:00,10.0
0xb2d13ff5,5,3,429555.36,4,241905.84,2019-09-29 09:49:00,20.0
0xb2d6b7ab,0,2,1000000.0,0,0.0,2019-09-27 15:52:00,13.0
0xb2d5b5bc,0,0,0.0,0,0.0,2019-08-19 15:37:00,1.0
0xb2d697c7,1,1,20000.0,1,20000.0,2019-09-30 04:54:00,3.0
0xb2d2ad2b,37,11,500050.0,6,260112.15,2019-09-12 04:07:00,18.0
0xb2d0c16c,0,2,5500.0,15,7500.0,2019-09-30 16:42:00,66.0
0xb2d46ddb,3,2,55000.0,1,50000.0,2019-09-30 05:04:00,10.0
0xb2d6c5c3,18,2,6000.0,1,3000.0,2019-09-19 22:29:00,9.0
0xb2d28e21,13,1,3436.0,3,12000.0,2019-09-20 15:58:00,15.0
0xb2d3bc89,0,0,0.0,0,0.0,2019-06-12 00:23:00,0.0
0xb2d6c514,10,3,10000000.0,3,10000000.0,2019-09-30 15:21:00,8.0
0xb2d64f62,9,1,20000.0,2,22000.0,2019-09-06 15:41:00,9.0
0xb2d12e7e,13,2,160000.0,1,80000.0,2019-09-30 04:53:00,14.0
0xb2d50012,0,0,0.0,0,0.0,2019-08-14 16:04:00,6.0
0xb2d553fa,0,0,0.0,0,0.0,2019-09-29 01:50:00,49.0
0xb2d576a6,6,9,4415597.77,4,2500000.0,2019-09-30 04:49:00,38.0
0xb2d57588,0,0,0.0,0,0.0,2019-08-30 13:47:00,6.0
0xb2d58f45,7,3,30000.0,1,10000.0,2019-09-30 16:46:00,9.0
0xb2d5d47c,0,0,0.0,0,0.0,2019-08-15 10:01:00,5.0
0xb2d2234c,1,0,0.0,0,0.0,2019-08-20 04:12:00,12.0
0xb2d1710f,16,25,1066208.64,8,419677.36,2019-09-30 09:51:00,36.0
0x3b9b1261,0,0,0.0,0,0.0,2019-07-19 00:17:00,2.0
0xb2d06cd1,58,2,1468043.84,1,500000.0,2019-09-30 20:21:00,12.0
0xb2d3c1dd,0,2,34934.0,0,0.0,2019-09-21 23:50:00,10.0
0x3b9b3030,0,0,0.0,0,0.0,,0.0
0xb2d3a607,0,0,0.0,0,0.0,2019-09-16 16:05:00,5.0
0xb2d5ca1f,7,1,100400.0,2,100000.0,2019-09-28 09:49:00,25.0
0x3b9af23f,8,5,542467.22,7,444150.0,2019-09-30 18:34:00,63.0
0x3b9af18c,0,0,0.0,0,0.0,2019-05-22 15:54:00,0.0
0xb2d403b5,9,0,0.0,0,0.0,2019-07-01 12:27:00,1.0
0xb2d3406a,0,3,2360.0,0,0.0,2019-09-27 22:02:00,7.0
0xb2d2c3f6,0,1,30000.0,0,0.0,2019-09-21 23:54:00,4.0
0xb2d5a16f,1,0,0.0,1,900.0,2019-09-18 10:59:00,3.0
0xb2d609c0,0,0,0.0,0,0.0,2019-09-10 16:10:00,3.0
0xb2d22dc5,0,0,0.0,0,0.0,2019-08-30 10:06:00,3.0
0xb2d2a749,0,0,0.0,0,0.0,2019-05-28 06:37:00,0.0
0xb2d1bfca,0,0,0.0,0,0.0,2019-07-12 04:48:00,4.0
0xb2d5c733,0,0,0.0,0,0.0,2019-08-20 04:12:00,6.0
0xb2d0ed53,0,0,0.0,0,0.0,2019-08-07 19:49:00,2.0
0xb2d1261e,5,4,143212.89,1,20000.0,2019-09-26 18:25:00,13.0
0xb2d3ab7b,0,0,0.0,0,0.0,2019-09-15 12:42:00,3.0
0xb2d24a72,0,0,0.0,0,0.0,2019-07-05 05:24:00,5.0
0xb2d31d9c,0,0,0.0,0,0.0,,0.0
0xb2d2dd24,0,0,0.0,0,0.0,2019-07-03 02:12:00,4.0
0xb2d68dd9,0,0,0.0,0,0.0,2019-09-20 11:27:00,15.0
0xb2d2275a,9,1,30000.0,1,30000.0,2019-09-10 04:24:00,14.0
0xb2d18727,0,0,0.0,0,0.0,2019-08-24 12:14:00,5.0
0xb2d2d912,1,0,0.0,0,0.0,2019-06-14 04:27:00,0.0
0xb2d4f125,0,0,0.0,0,0.0,2019-08-20 03:54:00,10.0
0xb2d43c14,0,0,0.0,0,0.0,2019-07-12 04:43:00,13.0
0xb2d228c0,0,0,0.0,0,0.0,2019-07-03 04:06:00,2.0
0xb2d45c3c,0,0,0.0,0,0.0,2019-05-20 00:27:00,0.0
0xb2d606d0,0,0,0.0,0,0.0,2019-06-21 04:52:00,0.0
0xb2d4fa9e,3,0,0.0,0,0.0,2019-07-05 05:30:00,6.0
0xb2d1b8c6,0,0,0.0,0,0.0,2019-07-15 10:20:00,3.0
0xb2d20b60,0,0,0.0,0,0.0,2019-04-26 03:45:00,0.0
0xb2d56bc2,4,0,0.0,0,0.0,2019-07-16 05:00:00,3.0
0xb2d11db4,7,3,253180.8,2,144000.0,2019-09-28 16:53:00,43.0
0xb2d129bd,2,0,0.0,0,0.0,2019-09-09 00:43:00,2.0
0xb2d094aa,0,0,0.0,0,0.0,,0.0
0xb2d30ee7,0,0,0.0,0,0.0,,0.0
0xb2d30f56,3,11,25277.56,1,48.0,2019-09-30 16:38:00,139.0
0xb2d33a1f,0,0,0.0,0,0.0,,0.0
0xb2d6b5b2,0,1,4250.0,0,0.0,2019-09-30 15:15:00,54.0
0xb2d622c8,0,0,0.0,0,0.0,2019-05-21 04:06:00,0.0
0xb2d2df5d,0,0,0.0,0,0.0,,0.0
0xb2d2847b,11,0,0.0,2,750.0,2019-09-25 13:43:00,4.0
0xb2d6213e,3,1,3000000.0,5,3000000.0,2019-09-04 10:10:00,23.0
0xb2d2b29f,2,1,22000.0,0,0.0,2019-09-30 02:09:00,6.0
0xb2d0e9f8,3,2,130861.69,1,65000.0,2019-09-24 07:09:00,3.0
0xb2d1bdf9,5,1,303336.67,1,300000.0,2019-09-26 04:14:00,2.0
0xb2d53481,0,0,0.0,0,0.0,2019-04-05 19:02:00,0.0
0xb2d122bf,29,2,84540.61,3,74000.0,2019-09-29 05:50:00,34.0
0xb2d4f35c,12,2,130223.89,1,65000.0,2019-09-30 04:51:00,17.0
0xb2d089c6,2,5,1080833.67,2,540000.0,2019-09-30 04:53:00,9.0
0xb2d463ed,0,2,124088.0,0,0.0,2019-09-21 23:49:00,4.0
0xb2d2850e,0,0,0.0,0,0.0,,0.0
0x3b9b1a18,31,0,0.0,15,565812.97,2019-09-19 09:40:00,86.0
0xb2d18029,14,7,10525.0,2,14955.0,2019-09-20 20:58:00,545.0
0xb2d333d4,5,1,30000.0,1,30000.0,2019-09-12 04:09:00,11.0
0xb2d58094,37,0,0.0,1,1000000.0,2019-09-18 04:13:00,2.0
0xb2d0d0ca,3,1,1010836.11,1,11000.0,2019-09-30 22:07:00,3.0
0xb2d3e41e,1,0,0.0,0,0.0,2019-09-25 15:34:00,256.0
0xb2d40016,0,0,0.0,0,0.0,2019-09-04 11:50:00,8.0
0xb2d5611b,9,0,0.0,0,0.0,2019-06-11 04:35:00,0.0
0xb2d635a7,28,0,0.0,0,0.0,2019-05-14 04:10:00,0.0
0xb2d38cb5,2,2,203485.83,1,100000.0,2019-09-30 04:47:00,4.0
0xb2d5668f,0,0,0.0,0,0.0,2019-06-06 04:47:00,0.0
0xb2d4c7e6,0,0,0.0,0,0.0,2019-09-08 23:57:00,4.0
0xb2d09c83,5,1,240000.0,4,258600.0,2019-09-30 19:52:00,148.0
0xb2d3ee77,3,2,100200.0,1,50000.0,2019-09-27 08:45:00,9.0
0xb2d2ad9a,1,2,160778.56,1,90000.0,2019-09-20 04:32:00,14.0
0xb2d22a22,0,0,0.0,0,0.0,2019-09-11 23:56:00,0.0
0xb2d5b01e,0,0,0.0,0,0.0,2019-08-02 04:18:00,3.0
0xb2d13383,0,3,87904.27,0,0.0,2019-09-26 10:19:00,9.0
0xb2d58e27,1,1,51454.44,1,70000.0,2019-09-24 06:50:00,4.0
0xb2d44f15,1,1,101116.11,0,0.0,2019-09-09 09:46:00,3.0
0xb2d3089c,0,1,17000.0,0,0.0,2019-09-05 23:54:00,3.0
0xb2d064b5,11,15,92386.96,3,48000.0,2019-09-25 17:11:00,149.0
0xb2d2baff,0,1,6800.0,0,0.0,2019-09-13 23:50:00,3.0
0xb2d51169,18,0,0.0,1,3700.0,2019-09-07 07:55:00,16.0
0xb2d23286,0,0,0.0,0,0.0,2019-07-16 04:57:00,6.0
0xb2d438b9,0,0,0.0,0,0.0,2019-09-16 13:23:00,1.0
0xb2d5e8e5,21,5,78595.56,1,20000.0,2019-09-30 18:35:00,102.0
0xb2d487b8,0,2,230874.29,0,0.0,2019-09-21 23:53:00,17.0
0xb2d5f096,3,6,211484.92,2,103000.0,2019-09-30 04:48:00,8.0
0xb2d15b18,25,4,96000.0,6,157400.0,2019-09-24 16:34:00,38.0
0x3b9b4337,42,14,91710.0,12,89100.0,2019-09-25 11:04:00,90.0
0xb2d5d0d9,0,0,0.0,0,0.0,2019-08-20 16:16:00,0.0
0xb2d4a388,8,1,31000.0,1,10000.0,2019-09-17 14:43:00,21.0
0xb2d07e70,11,3,170978.04,2,101000.0,2019-09-30 04:58:00,23.0
0xb2d5f557,0,0,0.0,0,0.0,2019-04-04 04:04:00,0.0
0xb2d698e5,0,0,0.0,0,0.0,2019-09-25 14:30:00,9.0
0xb2d6b8a2,0,0,0.0,0,0.0,2019-09-11 11:38:00,5.0
0xb2d54e5e,0,0,0.0,0,0.0,2019-08-06 04:26:00,11.0
0xb2d3a93e,2,0,0.0,0,0.0,2019-06-18 05:00:00,0.0
0xb2d6a654,0,0,0.0,0,0.0,2019-09-21 23:57:00,1.0
0xb2d33075,0,0,0.0,0,0.0,,0.0
0xb2d0f504,35,4,271129.72,4,161141.01,2019-09-27 08:47:00,19.0
0xb2d4ac16,0,0,0.0,0,0.0,2019-07-30 06:21:00,3.0
0xb2d26041,6,3,740000.0,3,714000.0,2019-09-11 06:35:00,28.0
0xb2d07535,2,0,0.0,3,12880.0,2019-09-20 21:50:00,13.0
0xb2d19fe6,2,2,146000.0,2,123745.0,2019-09-28 10:34:00,154.0
0xb2d16216,1,0,0.0,0,0.0,2019-04-06 00:21:00,0.0
0xb2d0d473,12,5,14995.99,7,17197.99,2019-09-30 09:12:00,19.0
0xb2d0ef90,0,0,0.0,0,0.0,,0.0
0xb2d21765,8,3,600497.78,4,400520.0,2019-09-23 09:10:00,16.0
0xb2d0dcd3,0,0,0.0,0,0.0,2019-06-18 05:08:00,0.0
0xb2d351e7,0,0,0.0,0,0.0,2019-05-21 09:31:00,0.0
0xb2d6beed,2,1,20000.0,0,0.0,2019-09-30 18:33:00,26.0
0xb2d38d68,0,0,0.0,0,0.0,2019-08-16 04:40:00,6.0
0xb2d19835,0,0,0.0,0,0.0,2019-05-20 10:21:00,0.0
0xb2d1c70c,18,5,3755475.16,3,3454000.0,2019-09-17 04:05:00,21.0
0xb2d0a767,8,9,29959.58,3,34968.59,2019-09-27 11:51:00,113.0
0xb2d1005a,0,0,0.0,0,0.0,2019-07-24 13:37:00,1.0
0xb2d5bcd6,0,0,0.0,0,0.0,2019-09-24 13:39:00,1.0
0xb2d1500c,0,0,0.0,0,0.0,2019-02-26 04:50:00,0.0
0xb2d32dad,0,0,0.0,0,0.0,2019-06-18 05:06:00,0.0
0xb2d3191c,0,1,3308.0,0,0.0,2019-09-26 17:33:00,181.0
0xb2d63906,0,0,0.0,0,0.0,2019-08-09 04:15:00,10.0
0xb2d496d2,0,1,50000.0,0,0.0,2019-09-21 23:51:00,3.0
0xb2d5ce2d,0,0,0.0,0,0.0,2019-07-25 13:59:00,1.0
0x3b9b3535,5,0,0.0,2,15000.0,2019-09-16 06:44:00,10.0
0xb2d3f2c9,0,0,0.0,0,0.0,2019-06-14 04:36:00,0.0
0xb2d53e47,0,1,6000.0,0,0.0,2019-09-29 02:01:00,3.0
0xb2d35fdf,0,1,5000.0,0,0.0,2019-09-29 17:34:00,61.0
0xb2d2f380,0,1,31000.0,0,0.0,2019-09-06 23:51:00,3.0
0xb2d606d4,0,0,0.0,0,0.0,2019-09-23 10:10:00,5.0
0xb2d1c41c,51,2,201129.72,3,150558.06,2019-09-30 04:58:00,13.0
0xb2d29273,0,1,160504.22,0,0.0,2019-09-26 18:24:00,2.0
0xb2d5b2c6,5,1,31088.83,1,34100.0,2019-09-25 20:41:00,7.0
0xb2d684c6,0,0,0.0,0,0.0,2019-04-16 10:41:00,0.0
0xb2d4cb8b,3,0,0.0,1,9000.0,2019-09-30 10:16:00,64.0
0xb2d55201,0,2,32200.0,0,0.0,2019-09-21 23:51:00,4.0
0xb2d400c5,4,4,230442.22,2,120000.0,2019-09-30 04:58:00,16.0
0xb2d65a05,0,0,0.0,0,0.0,2019-07-05 05:25:00,2.0
0xb2d54abf,0,0,0.0,0,0.0,2019-05-10 04:23:00,0.0
0xb2d478e7,0,0,0.0,0,0.0,2019-09-12 23:59:00,5.0
0xb2d1cd57,10,14,408707.92,7,224536.0,2019-09-30 20:57:00,129.0
0x3b9b3245,65,0,0.0,1,888.03,2019-09-16 00:15:00,2.0
0xb2d1f7f0,0,0,0.0,0,0.0,2019-07-15 10:54:00,6.0
0x3b9b2d84,0,0,0.0,0,0.0,2019-08-27 23:50:00,0.0
0xb2d3980b,2,1,182009.0,0,0.0,2019-09-17 19:06:00,1.0
0xb2d25099,0,0,0.0,0,0.0,,0.0
0xb2d1ecc4,2,0,0.0,1,941.0,2019-09-16 11:10:00,5.0
0xb2d15034,0,0,0.0,0,0.0,2019-09-20 16:35:00,6.0
0xb2d3326e,8,43,75836.59,9,94144.11,2019-09-30 10:18:00,192.0
0xb2d64241,21,4,51269.56,1,50000.0,2019-09-30 22:58:00,292.0
0xb2d10151,0,0,0.0,0,0.0,2019-06-14 04:33:00,0.0
0xb2d67e7b,0,0,0.0,0,0.0,2019-02-26 04:57:00,0.0
0xb2d19cf6,0,1,43590.0,0,0.0,2019-09-25 23:50:00,7.0
0xb2d5dd95,0,0,0.0,0,0.0,2019-08-09 04:13:00,3.0
0xb2d6592e,16,3,190677.83,8,189996.86,2019-09-26 08:45:00,32.0
0xb2d68918,0,0,0.0,0,0.0,2019-03-05 06:27:00,0.0
0xb2d25ffd,0,0,0.0,0,0.0,,0.0
0xb2d5c035,1,0,0.0,0,0.0,2019-07-18 04:42:00,10.0
0xb2d535e7,10,0,0.0,0,0.0,2019-09-25 14:14:00,8.0
0x3b9af23b,57,9,9283.35,3,21645.0,2019-09-30 14:39:00,324.0
0xb2d63155,4,1,27000.0,1,300000.0,2019-09-11 03:57:00,9.0
0xb2d0bf73,39,2,2059961.56,4,1060070.0,2019-09-24 07:04:00,12.0
0xb2d59df4,0,0,0.0,0,0.0,,0.0
0xb2d305d4,1,1,79000.0,1,79000.0,2019-09-24 07:08:00,7.0
0xb2d32549,0,0,0.0,0,0.0,2019-02-25 11:58:00,0.0
0xb2d298c2,0,0,0.0,0,0.0,2019-03-22 21:11:00,0.0
0xb2d0dd86,0,0,0.0,0,0.0,2019-07-16 04:57:00,4.0
0x3b9b3efb,0,0,0.0,0,0.0,2019-09-30 17:31:00,82.0
0xb2d54c49,16,3,461000.0,4,200000.0,2019-09-29 17:34:00,11.0
0xb2d5dfaa,8,0,0.0,4,78000.0,2019-09-30 11:12:00,18.0
0xb2d288b1,26,14,1680100.83,22,1673838.89,2019-09-30 13:13:00,113.0
0xb2d5eda6,2,2,91000.0,2,91000.0,2019-09-20 04:43:00,8.0
0xb2d34575,0,0,0.0,0,0.0,,0.0
0xb2d5304b,0,0,0.0,0,0.0,2019-09-20 08:47:00,58.0
0xb2d19b94,2,1,50556.11,2,50760.0,2019-09-24 15:03:00,5.0
0xb2d2eebf,0,0,0.0,0,0.0,,0.0
0xb2d098e0,24,2,3000.0,5,11400.0,2019-09-20 10:39:00,59.0
0xb2d2ed35,4,1,60000.0,0,0.0,2019-09-21 23:53:00,13.0
0xb2d60a73,0,0,0.0,0,0.0,2019-09-10 16:09:00,7.0
0xb2d18319,0,0,0.0,0,0.0,2019-04-19 04:07:00,0.0
0xb2d3fb2d,10,0,0.0,10,284300.0,2019-09-28 08:21:00,30.0
0xb2d6a43b,1,0,0.0,0,0.0,2019-09-10 15:38:00,7.0
0xb2d69afe,2,2,20000.0,2,20000.0,2019-09-19 05:07:00,11.0
0xb2d44a54,8,5,534763.11,3,272000.0,2019-09-24 07:02:00,17.0
0xb2d124d8,10,4,341137.6,2,402000.0,2019-09-30 05:03:00,18.0
0xb2d466dd,1,1,80000.0,1,80000.0,2019-09-03 16:07:00,16.0
0xb2d68865,0,0,0.0,0,0.0,2019-08-31 23:52:00,1.0
0xb2d35afa,0,0,0.0,0,0.0,,0.0
0xb2d11fcd,0,0,0.0,0,0.0,2019-05-31 04:27:00,0.0
0xb2d2a481,0,0,0.0,0,0.0,2019-07-12 20:40:00,6.0
0xb2d071ba,2,2,324332.84,1,200000.0,2019-09-30 18:34:00,7.0
0xb2d6bd63,0,0,0.0,0,0.0,2019-09-10 21:04:00,13.0
0xb2d6cc14,0,0,0.0,0,0.0,2019-04-18 11:24:00,0.0
0xb2d5e081,9,1,10000.0,1,10000.0,2019-09-30 15:20:00,11.0
0xb2d6a02d,0,0,0.0,0,0.0,2019-09-25 14:38:00,15.0
0xb2d315e5,0,0,0.0,0,0.0,2019-08-02 09:39:00,2.0
0xb2d16e19,17,2,46080.0,3,36000.0,2019-09-17 04:07:00,35.0
0xb2d63ca5,0,0,0.0,0,0.0,2019-08-02 04:19:00,4.0
0xb2d4188d,7,2,15000.0,6,47002.0,2019-09-29 17:43:00,27.0
0xb2d3ac2e,9,0,0.0,1,1015.89,2019-09-20 11:56:00,6.0
0xb2d59d61,25,7,99584.44,4,50000.0,2019-09-27 09:48:00,31.0
0xb2d6575d,0,0,0.0,0,0.0,2019-08-31 11:57:00,9.0
0xb2d20078,0,0,0.0,0,0.0,2019-05-31 04:23:00,0.0
0xb2d0f495,29,2,584.0,7,12300.0,2019-09-19 21:21:00,121.0
0xb2d65956,2,0,0.0,0,0.0,2019-07-19 16:41:00,4.0
0xb2d4aa1d,1,1,4103.86,1,8800.0,2019-09-12 11:19:00,3.0
0xb2d0c381,3,1,3000.0,1,3000.0,2019-09-16 11:47:00,6.0
0xb2d2753b,0,1,57158.0,0,0.0,2019-09-13 23:50:00,3.0
0xb2d59f5a,0,0,0.0,0,0.0,2019-07-05 05:27:00,4.0
0xb2d44119,0,0,0.0,0,0.0,2019-06-04 20:53:00,0.0
0xb2d30d85,21,9,1507258.89,7,807499.84,2019-09-23 09:47:00,25.0
0xb2d36382,7,4,32530.0,3,23200.0,2019-09-30 19:34:00,125.0
0xb2d1e72c,12,1,1800.0,6,50501.0,2019-09-23 03:38:00,41.0
0x3b9add3f,1,1,6000.0,0,0.0,2019-09-21 23:53:00,3.0
0xb2d3df57,0,0,0.0,0,0.0,2019-04-11 17:37:00,0.0
0xb2d1106b,86,7,329488.57,6,272765.0,2019-09-30 18:34:00,57.0
0xb2d37198,0,0,0.0,0,0.0,2019-09-23 18:43:00,28.0
0xb2d249df,0,0,0.0,0,0.0,,0.0
0xb2d561ce,0,1,30005.0,0,0.0,2019-09-21 23:51:00,3.0
0xb2d2c8b7,0,0,0.0,0,0.0,,0.0
0xb2d5a009,0,0,0.0,0,0.0,,0.0
0xb2d57de8,0,0,0.0,0,0.0,2019-09-22 23:57:00,6.0
0xb2d642f0,0,0,0.0,0,0.0,2019-09-02 18:36:00,8.0
0xb2d4118f,0,0,0.0,0,0.0,2019-09-17 10:44:00,11.0
0xb2d6c8b9,10,4,96705.0,2,15.0,2019-09-24 22:06:00,27.0
0xb2d69f50,0,0,0.0,0,0.0,2019-09-18 14:17:00,10.0
0xb2d12833,2,3,891926.44,2,470000.0,2019-09-30 04:51:00,9.0
0x3b9b28c3,0,0,0.0,0,0.0,2019-05-03 17:12:00,0.0
0xb2d59b48,0,1,7757.0,0,0.0,2019-09-21 23:51:00,4.0
0xb2d32472,0,0,0.0,0,0.0,,0.0
0xb2d3f2cd,0,0,0.0,0,0.0,,0.0
0xb2d2d2c7,0,4,7962000.0,0,0.0,2019-09-21 23:50:00,7.0
0xb2d5cad2,0,0,0.0,0,0.0,2019-09-21 10:02:00,3.0
0xb2d6b0ad,4,0,0.0,2,507000.0,2019-09-21 23:51:00,19.0
0xb2d33e71,0,3,44495.0,0,0.0,2019-09-29 19:56:00,115.0
0xb2d62be1,6,1,205793.33,1,206600.0,2019-09-24 10:18:00,26.0
0xb2d2e176,0,0,0.0,0,0.0,2019-09-30 14:01:00,132.0
0xb2d1ba50,3,3,35000.0,1,20000.0,2019-09-30 04:47:00,10.0
0x3b9b454c,1,2,100211.11,1,50000.0,2019-09-27 08:55:00,11.0
0xb2d312f9,0,1,30000.0,0,0.0,2019-09-28 02:13:00,3.0
0xb2d4d963,0,0,0.0,0,0.0,2019-09-16 13:31:00,12.0
0xb2d22afd,0,2,155365.83,2,150000.0,2019-09-27 13:41:00,6.0
0xb2d1932a,8,0,0.0,0,0.0,,0.0
0x3b9b17d5,0,0,0.0,0,0.0,2019-08-21 23:49:00,0.0
0xb2d60d1f,2,1,2600.0,0,0.0,2019-09-16 20:07:00,6.0
0xb2d18694,0,0,0.0,0,0.0,2019-09-23 20:42:00,1.0
0xb2d6c0be,0,0,0.0,0,0.0,2019-09-15 23:59:00,3.0
0xb2d0a2a6,4,0,0.0,1,8000.0,2019-09-10 17:13:00,23.0
0xb2d3f0b4,0,0,0.0,0,0.0,2019-07-11 18:14:00,8.0
0xb2d58147,1,0,0.0,0,0.0,2019-08-05 18:43:00,20.0
0xb2d62a7f,0,0,0.0,0,0.0,2019-08-30 04:04:00,3.0
0xb2d614cc,1,1,103629.44,1,100000.0,2019-09-19 15:32:00,2.0
0xb2d4f914,0,0,0.0,0,0.0,2019-02-26 15:58:00,0.0
0xb2d6c676,0,0,0.0,0,0.0,2019-09-03 10:11:00,5.0
0xb2d60408,0,0,0.0,0,0.0,2019-07-26 04:23:00,4.0
0x3b9b2932,0,0,0.0,0,0.0,2019-09-10 08:01:00,2.0
0xb2d40b44,0,0,0.0,0,0.0,2019-06-06 07:13:00,0.0
0xb2d29ee5,4,0,0.0,0,0.0,2019-08-15 14:44:00,19.0
0xb2d297e7,0,0,0.0,0,0.0,,0.0
0xb2d34983,2,0,0.0,1,50000.0,2019-09-05 04:12:00,4.0
0xb2d06761,25,5,9825.0,10,40186.0,2019-09-29 16:36:00,296.0
0xb2d07074,3,0,0.0,0,0.0,2019-09-17 23:57:00,1.0
0xb2d5ff1d,0,0,0.0,0,0.0,2019-06-27 20:39:00,0.0
0xb2d688d4,5,0,0.0,0,0.0,2019-09-29 10:33:00,26.0
0xb2d2b5fa,0,0,0.0,0,0.0,2019-09-21 17:35:00,18.0
0xb2d3769d,0,2,2841.0,0,0.0,2019-09-10 11:32:00,9.0
0xb2d23f22,0,1,40000.0,0,0.0,2019-09-14 23:49:00,3.0
