cust_no,B1,B2,B3,B4,B5,B6,B7
0xb2d7ad61,2,0,0.0,0,0.0,2019-11-08 10:08:00,48.0
0xb2d7f3c3,8,1,70000.0,1,170000.0,2019-12-31 21:24:00,208.0
0xb2d82262,0,0,0.0,0,0.0,2019-10-15 09:19:00,5.0
0xb2d8130b,5,1,102150.83,0,0.0,2019-12-12 17:55:00,1.0
0xb2d7825e,0,0,0.0,0,0.0,2019-11-12 04:33:00,12.0
0xb2d98e54,0,2,7645.0,0,0.0,2019-12-21 23:58:00,5.0
0xb2d98fd5,0,0,0.0,0,0.0,2019-10-12 04:28:00,3.0
0xb2d9d3cf,0,0,0.0,0,0.0,2019-12-15 16:19:00,2.0
0xb2d99a5c,0,0,0.0,0,0.0,2019-12-20 02:24:00,3.0
0xb2d99fc6,4,2,702973.6,0,0.0,2019-12-28 10:09:00,5.0
0xb2d9c08f,1,1,100000.0,1,100000.0,2019-12-31 15:04:00,9.0
0xb2d98682,1,1,50367.5,0,0.0,2019-12-11 18:25:00,13.0
0xb2d92c93,2,0,0.0,1,1776.04,2019-12-22 07:45:00,20.0
0xb2d958ca,1,0,0.0,0,0.0,2019-09-12 03:53:00,0.0
0xb2d90d4b,0,0,0.0,0,0.0,2019-10-03 05:08:00,1.0
0xb2d9cac9,5,0,0.0,1,853.02,2019-12-05 10:13:00,11.0
0xb2d99e92,0,1,4284.0,0,0.0,2019-12-28 15:16:00,14.0
0xb2d9fa02,13,2,53000.0,2,100000.0,2019-12-31 09:06:00,17.0
0xb2d8da76,0,0,0.0,0,0.0,2019-07-18 04:42:00,0.0
0xb2d9f3fe,0,1,4630.0,0,0.0,2019-12-26 21:56:00,11.0
0xb2d90143,11,4,542361.56,2,271000.0,2019-12-23 04:06:00,11.0
0xb2d931b0,0,0,0.0,0,0.0,2019-08-29 16:11:00,0.0
0xb2d99dab,8,3,150000.0,3,148268.0,2019-12-30 16:38:00,235.0
0xb2d9ab81,0,1,15000.0,0,0.0,2019-12-24 10:12:00,2.0
0xb2d9dbee,74,0,0.0,3,18000.0,2019-12-31 16:48:00,140.0
0xb2d8e84c,0,0,0.0,0,0.0,2019-12-23 09:20:00,1.0
0xb2d9aae7,4,1,1500.0,0,0.0,2019-12-21 02:36:00,6.0
0xb2d8ce6e,3,2,10000.0,0,0.0,2019-12-30 13:28:00,13.0
0xb2d8d774,6,0,0.0,0,0.0,2019-12-14 12:33:00,7.0
0xb2d999c2,1,0,0.0,1,1776.04,2019-12-15 08:23:00,6.0
0xb2d9ceff,1,0,0.0,0,0.0,2019-11-12 04:36:00,7.0
0xb2d9e628,5,0,0.0,0,0.0,2019-11-15 16:00:00,3.0
0xb2d9285d,0,0,0.0,0,0.0,2019-10-22 10:51:00,22.0
0xb2d9cfe6,17,0,0.0,0,0.0,2019-12-29 15:09:00,25.0
0xb2d97ac7,0,0,0.0,0,0.0,2019-12-11 17:40:00,3.0
0xb2d9bca6,3,1,5360.0,0,0.0,2019-12-31 20:20:00,153.0
0xb2da06f1,0,0,0.0,0,0.0,2019-12-10 17:39:00,1.0
0xb2d8de5f,0,0,0.0,0,0.0,2019-07-19 05:27:00,0.0
0xb2d9f5cc,0,0,0.0,0,0.0,2019-11-22 11:44:00,4.0
0xb2d9ce18,1,2,25000.0,2,25000.0,2019-12-04 04:46:00,11.0
0xb2d9bf0e,0,0,0.0,0,0.0,2019-10-31 09:30:00,5.0
0xb2d9a27b,0,0,0.0,0,0.0,2019-10-23 04:14:00,3.0
0xb2d95bcc,0,1,20000.0,0,0.0,2019-12-15 01:59:00,2.0
0xb2d9d805,4,1,200000.0,0,0.0,2019-12-09 15:28:00,2.0
0xb2d995d9,0,0,0.0,0,0.0,2019-12-26 10:34:00,46.0
0xb2d9e8dd,0,0,0.0,0,0.0,2019-11-19 04:14:00,2.0
0xb2d99f79,0,0,0.0,4,5588.0,2019-12-28 04:44:00,20.0
0xb2d9e7a9,2,0,0.0,1,1776.04,2019-12-21 17:00:00,9.0
0xb2d99673,0,0,0.0,0,0.0,2019-10-17 04:20:00,2.0
0xb2d90a49,0,0,0.0,0,0.0,2019-11-26 05:56:00,3.0
0xb2d91ca2,0,0,0.0,0,0.0,2019-12-31 17:37:00,61.0
0xb2d992d7,10,2,2780000.0,3,2630000.0,2019-12-31 20:07:00,33.0
0xb2d9d41c,0,0,0.0,0,0.0,2019-11-21 15:22:00,4.0
0xb2d9cc4a,0,0,0.0,0,0.0,2019-11-08 05:05:00,2.0
0xb2d9cce4,2,2,40024.89,1,20000.0,2019-12-30 14:46:00,7.0
0xb2d9b4d4,3,0,0.0,1,50.0,2019-12-06 12:26:00,4.0
0xb2da3711,19,1,310.0,5,180000.0,2019-12-30 11:15:00,18.0
0xb2da1c4c,1,4,100189.85,1,50000.0,2019-12-30 04:31:00,11.0
0xb2da1ce6,0,0,0.0,0,0.0,2019-12-18 10:39:00,5.0
0xb2da35dd,7,1,4950000.0,2,4950000.0,2019-12-18 09:28:00,3.0
0xb2da0b27,33,2,280000.0,1,140000.0,2019-12-06 04:44:00,3.0
0xb2da4836,6,0,0.0,0,0.0,2019-12-19 15:04:00,3.0
0xb2da4534,0,1,2244987.16,1,2244987.16,2019-12-20 10:07:00,2.0
0xb2da2b56,5,0,0.0,0,0.0,2019-12-11 12:48:00,3.0
0xb2da41e5,4,1,50000.0,1,50000.0,2019-12-20 05:10:00,3.0
0xb2da6c4e,1,1,3900000.0,0,0.0,2019-12-31 16:05:00,3.0
0xb2d50abe,0,1,16300.0,0,0.0,2019-12-21 23:57:00,3.0
0xb2d9a79c,0,1,10000.0,0,0.0,2019-12-16 16:37:00,2.0
0xb2d5af45,2,0,0.0,0,0.0,2019-11-11 21:12:00,7.0
0xb2da31f8,24,0,0.0,0,0.0,2019-12-31 13:45:00,5.0
0xb2d9fa06,3,1,2000000.0,1,2000000.0,2019-12-03 12:25:00,2.0
0xb2d6a119,0,0,0.0,0,0.0,2019-12-11 17:40:00,3.0
0xb2d55f43,2,0,0.0,0,0.0,2019-10-09 05:51:00,4.0
0xb2d649df,0,0,0.0,0,0.0,2019-11-30 19:12:00,3.0
0xb2d503d3,14,5,12897.0,6,15923.0,2019-12-31 18:32:00,397.0
0xb2d41769,91,111,981474.88,30,1061252.61,2019-12-31 16:55:00,517.0
0xb2d77fad,5,2,2.0,0,0.0,2019-12-15 12:04:00,2.0
0xb2da4283,4,0,0.0,0,0.0,2019-12-18 15:39:00,3.0
0xb2d6e815,3,0,0.0,0,0.0,2019-12-30 16:15:00,33.0
0xb2d68dd9,1,0,0.0,0,0.0,2019-11-24 19:48:00,2.0
0xb2d6a3ce,0,2,519000.0,0,0.0,2019-12-31 16:07:00,4.0
0xb2d68ec0,7,1,720.0,0,0.0,2019-12-12 12:13:00,13.0
0xb2d9dc3f,7,0,0.0,1,1253.89,2019-12-12 09:13:00,4.0
0xb2d51411,0,0,0.0,0,0.0,2019-12-27 07:23:00,13.0
0xb2d5736a,6,0,0.0,4,2841.0,2019-12-31 18:03:00,13.0
0xb2d8001c,11,3,19500.0,5,22000.0,2019-12-30 22:45:00,313.0
0xb2d9ff70,0,0,0.0,0,0.0,2019-12-27 10:40:00,4.0
0xb2d645f6,5,2,163226.25,3,161065.0,2019-12-18 04:22:00,20.0
0xb2d9c348,0,0,0.0,0,0.0,2019-11-05 09:06:00,3.0
0xb2da147e,4,1,50000.0,1,50000.0,2019-12-30 09:39:00,6.0
0xb2d6b842,0,1,4515.0,0,0.0,2019-12-13 20:46:00,11.0
0xb2d9a836,0,0,0.0,0,0.0,2019-10-30 00:05:00,9.0
0xb2d624e0,26,0,0.0,0,0.0,2019-11-26 05:59:00,7.0
0xb2d38aa5,0,0,0.0,0,0.0,2019-09-25 23:57:00,0.0
0xb2d69eb1,0,0,0.0,0,0.0,2019-12-05 14:29:00,3.0
0xb2d6b3bf,0,0,0.0,0,0.0,2019-11-04 11:02:00,5.0
0xb2d9cdcf,0,0,0.0,0,0.0,2019-12-17 11:29:00,4.0
0xb2d9acb9,14,0,0.0,2,1421.27,2019-12-16 10:01:00,15.0
0xb2d5b9cc,2,4,303164.45,2,150000.0,2019-12-30 04:34:00,12.0
0xb2d9673e,0,0,0.0,0,0.0,2019-12-31 11:34:00,10.0
0xb2d749d6,1,0,0.0,0,0.0,2019-12-31 23:11:00,285.0
0xb2d22d70,0,0,0.0,0,0.0,2019-11-01 08:46:00,4.0
0xb2d402a8,0,1,24243.23,0,0.0,2019-12-28 02:57:00,3.0
0xb2d3b474,1,0,0.0,0,0.0,2019-11-22 04:23:00,7.0
0xb2d59bb8,2,0,0.0,1,20000.0,2019-12-15 20:22:00,4.0
0xb2d09d66,40,14,742269.73,18,379946.51,2019-12-31 19:20:00,179.0
0xb2d5417c,1,0,0.0,0,0.0,2019-09-24 07:07:00,0.0
0xb2d97f4e,0,0,0.0,0,0.0,2019-09-30 04:49:00,2.0
0xb2da0e7a,80,19,1067000.0,6,550000.0,2019-12-26 07:09:00,25.0
0xb2d97e1a,11,1,300000.0,1,102000.0,2019-12-04 04:36:00,4.0
0xb2d29e88,0,0,0.0,0,0.0,,0.0
0xb2d68e26,0,0,0.0,0,0.0,2019-12-30 14:03:00,92.0
0xb2d3b642,10,3,257042.14,1,40000.0,2019-12-31 21:43:00,19.0
0xb2d41c86,0,1,20000.0,0,0.0,2019-12-23 09:12:00,3.0
0xb2d2474e,0,0,0.0,0,0.0,2019-09-27 08:50:00,0.0
0xb2d0660e,0,0,0.0,0,0.0,2019-11-13 04:08:00,10.0
0xb2d9f066,4,0,0.0,0,0.0,2019-11-25 16:51:00,12.0
0xb2d2a056,2,0,0.0,0,0.0,2019-10-25 04:13:00,5.0
0xb2d5b160,0,2,121935.0,1,60000.0,2019-12-06 04:41:00,7.0
0xb2d8f58c,0,0,0.0,0,0.0,2019-12-31 13:05:00,7.0
0xb2d69efe,1,0,0.0,0,0.0,2019-12-21 02:37:00,1.0
0xb2d55422,48,1,100.0,3,9235.73,2019-12-09 11:22:00,8.0
0xb2d686ee,0,0,0.0,0,0.0,2019-12-25 18:55:00,2.0
0xb2d2763a,0,0,0.0,0,0.0,2019-06-03 16:20:00,0.0
0xb2d6c618,4,0,0.0,0,0.0,2019-08-06 04:24:00,0.0
0xb2d2793c,0,0,0.0,0,0.0,2019-06-18 05:14:00,0.0
0xb2d9c818,0,0,0.0,0,0.0,2019-11-05 09:05:00,2.0
0xb2da436a,3,2,100000.0,1,50000.0,2019-12-20 05:09:00,3.0
0xb2d91ca6,0,0,0.0,0,0.0,2019-10-14 23:58:00,0.0
0xb2d52a06,1,0,0.0,0,0.0,2019-11-28 04:18:00,6.0
0xb2d396fa,1,2,259490.2,1,130000.0,2019-12-23 04:02:00,13.0
0xb2d9b90e,4,0,0.0,1,1165.08,2019-12-18 16:53:00,7.0
0xb2d6f638,4,0,0.0,0,0.0,2019-12-31 21:11:00,31.0
0xb2d51dfe,0,0,0.0,0,0.0,2019-07-02 07:25:00,0.0
0xb2d626ae,4,2,300570.0,1,150000.0,2019-12-13 04:44:00,7.0
0xb2d6ba10,1,0,0.0,0,0.0,2019-12-07 23:56:00,2.0
0xb2d53f14,1,1,1000000.0,0,0.0,2019-12-04 16:00:00,6.0
0xb2d6886f,0,0,0.0,0,0.0,2019-03-03 21:03:00,0.0
0xb2d69a7b,0,0,0.0,0,0.0,2019-12-12 18:36:00,29.0
0xb2d9c6e4,10,0,0.0,0,0.0,2019-11-08 05:02:00,3.0
0xb2d59e20,0,0,0.0,0,0.0,2019-12-31 21:59:00,183.0
0xb2d383ba,3,0,0.0,0,0.0,2019-09-28 13:52:00,0.0
0xb2d97eb4,5,0,0.0,2,1400.0,2019-12-17 15:28:00,2.0
0xb2d98ea5,2,1,500000.0,0,0.0,2019-12-09 17:06:00,3.0
0xb2d6809d,2,1,5362.49,0,0.0,2019-12-31 21:48:00,37.0
0xb2da3a17,6,2,200000.0,1,100000.0,2019-12-17 04:27:00,3.0
0xb2d6e9e3,0,2,775500.0,0,0.0,2019-12-24 02:24:00,4.0
0xb2d51290,0,0,0.0,0,0.0,2019-07-19 01:43:00,0.0
0xb2d57ed8,12,1,12124.37,0,0.0,2019-12-27 18:08:00,17.0
0xb2d5d914,50,8,20259.31,4,18903.18,2019-12-31 18:10:00,274.0
0xb2d3a69e,2,1,1800.0,4,193600.0,2019-12-09 19:09:00,16.0
0xb2d54c50,0,0,0.0,0,0.0,,0.0
0xb2d26e68,0,1,17300.0,0,0.0,2019-12-17 02:11:00,3.0
0xb2d8f9c2,26,0,0.0,8,83830.0,2019-12-31 18:50:00,90.0
0xb2d94f2e,2,0,0.0,0,0.0,2019-12-01 17:24:00,12.0
0xb2d2c9d8,0,0,0.0,0,0.0,2019-11-18 09:22:00,3.0
0xb2d589ac,1,0,0.0,0,0.0,2019-07-05 05:30:00,0.0
0xb2d459e2,0,0,0.0,0,0.0,2019-10-10 04:23:00,1.0
0xb2d6925c,0,0,0.0,0,0.0,2019-07-16 05:00:00,0.0
0xb2d515df,4,2,170000.0,1,140000.0,2019-12-25 04:15:00,4.0
0xb2d6bdf9,3,0,0.0,1,888.02,2019-12-14 11:50:00,8.0
0xb2d9f3b5,36,2,180000.0,1,100000.0,2019-12-11 04:33:00,8.0
0xb2d22f8b,0,0,0.0,0,0.0,,0.0
0xb2d8dac7,0,0,0.0,0,0.0,2019-09-11 23:55:00,0.0
0xb2d63f0b,10,3,270595.59,1,135000.0,2019-12-23 13:16:00,12.0
0xb2d6e77b,0,0,0.0,0,0.0,2019-05-08 10:21:00,0.0
0xb2d5e4cf,4,0,0.0,2,105300.0,2019-12-27 04:17:00,11.0
0xb2d6b459,5,1,51593.75,1,1590.0,2019-12-30 22:49:00,2.0
0xb2d2073d,0,1,28620.0,0,0.0,2019-12-11 11:55:00,3.0
0xb2d3853b,16,3,192344.61,1,50000.0,2019-12-20 05:01:00,21.0
0xb2d5c9bd,0,1,45000.0,0,0.0,2019-12-20 13:41:00,3.0
0xb2d62795,0,0,0.0,0,0.0,2019-12-24 16:32:00,3.0
0xb2d3aff1,0,0,0.0,0,0.0,2019-12-21 02:37:00,4.0
0xb2d59a37,5,0,0.0,1,3000.0,2019-12-27 15:42:00,9.0
0xb2d6a8eb,0,0,0.0,0,0.0,2019-06-04 04:13:00,0.0
0xb2d9a4e7,1,1,3000.0,0,0.0,2019-12-05 07:48:00,4.0
0xb2d4525d,0,0,0.0,0,0.0,2019-11-07 09:36:00,1.0
0xb2d9f9b9,0,1,1950000.0,1,1950000.0,2019-12-19 09:29:00,2.0
0xb2d69d7d,3,0,0.0,0,0.0,2019-10-25 04:08:00,3.0
0xb2d992db,0,0,0.0,0,0.0,2019-10-22 04:11:00,2.0
0xb2d25309,0,0,0.0,0,0.0,2019-12-13 23:59:00,4.0
0xb2d5580b,0,0,0.0,0,0.0,2019-12-31 10:15:00,339.0
0xb2d55e0f,0,0,0.0,0,0.0,2019-10-14 10:28:00,3.0
0xb2d26e1b,0,3,20000.0,0,0.0,2019-12-27 09:24:00,440.0
0xb2d6fa21,0,0,0.0,0,0.0,2019-11-06 15:29:00,2.0
0xb2d3a6eb,0,1,24000.0,0,0.0,2019-12-11 02:17:00,6.0
0xb2d0aaef,0,0,0.0,0,0.0,2019-09-30 04:49:00,2.0
0xb2d8fdab,0,0,0.0,0,0.0,2019-12-31 09:53:00,5.0
0xb2da3f81,3,4,95000.0,1,50000.0,2019-12-20 05:01:00,6.0
0xb2d61fc3,11,6,123186.0,3,44105.0,2019-12-31 20:56:00,108.0
0xb2d22ef1,0,0,0.0,0,0.0,,0.0
0xb2d207d7,0,0,0.0,0,0.0,2019-12-08 23:53:00,3.0
0xb2d42841,3,0,0.0,0,0.0,2019-12-21 23:59:00,5.0
0xb2d8902f,5,3,524071.28,1,24399.73,2019-12-31 00:07:00,11.0
0xb2d9057d,0,0,0.0,0,0.0,2019-12-30 01:36:00,18.0
0xb2d6c6ff,0,1,3000.0,0,0.0,2019-12-30 13:47:00,15.0
0xb2d41b9f,8,0,0.0,8,95919.19,2019-12-31 09:37:00,84.0
0xb2d6b157,3,0,0.0,1,10000.0,2019-12-05 04:12:00,1.0
0xb2d99b47,2,0,0.0,0,0.0,2019-10-18 04:17:00,3.0
0xb2d2224f,24,3,861887.5,1,300000.0,2019-12-31 09:18:00,10.0
0xb2d90ae7,0,2,3300.0,0,0.0,2019-12-27 16:17:00,54.0
0xb2d9e92e,4,0,0.0,3,18240.0,2019-12-21 02:37:00,14.0
0xb2d29d54,0,1,4420.0,0,0.0,2019-12-31 11:57:00,28.0
0xb2d41b52,5,2,10000000.0,1,5000000.0,2019-12-06 04:53:00,3.0
0xb2d0ef36,0,0,0.0,0,0.0,2019-12-31 17:54:00,93.0
0xb2d0a706,1,1,16173.43,0,0.0,2019-12-16 14:56:00,7.0
0xb2d64dc8,0,0,0.0,0,0.0,2019-10-16 19:15:00,1.0
0xb2d698fa,1,0,0.0,0,0.0,2019-12-10 11:05:00,112.0
0xb2d8de16,1,1,50000.0,0,0.0,2019-12-18 14:37:00,12.0
0xb2d53cac,6,0,0.0,0,0.0,2019-10-27 10:18:00,4.0
0x3b9b0e3f,4,1,1058.5,2,37000.0,2019-12-31 17:33:00,19.0
0xb2d8e2e6,0,0,0.0,0,0.0,2019-10-29 04:30:00,3.0
0xb2d1d938,29,3,150000.0,3,75787.63,2019-12-23 04:09:00,16.0
0xb2d39f66,0,0,0.0,0,0.0,,0.0
0xb2d429c2,1,1,206497.78,0,0.0,2019-12-31 11:15:00,3.0
0xb2d22853,0,0,0.0,0,0.0,2019-09-12 03:53:00,0.0
0xb2da2ea9,0,2,100000.0,0,0.0,2019-12-17 12:29:00,2.0
0xb2d68a3d,1,2,325198.22,1,160000.0,2019-12-20 05:07:00,3.0
0xb2d472d9,9,2,317783.6,1,160000.0,2019-12-25 04:12:00,9.0
0xb2d5546f,0,1,120000.0,0,0.0,2019-12-19 23:58:00,35.0
0xb2d6dc0d,0,0,0.0,0,0.0,2019-08-27 23:53:00,0.0
0xb2d0a1e9,1,2,402286.67,1,200000.0,2019-12-13 04:52:00,17.0
0xb2d21fe7,4,1,209595.24,0,0.0,2019-12-23 17:45:00,1.0
0xb2d069f7,0,0,0.0,0,0.0,2019-12-19 15:44:00,0.0
0xb2d4206f,1,2,142651.69,1,80000.0,2019-12-20 05:04:00,3.0
0xb2d34228,7,7,172103.64,3,92000.0,2019-12-30 04:34:00,15.0
0xb2d58cae,30,8,310995.97,16,267299.31,2019-12-31 21:07:00,30.0
0xb2d3ae70,5,6,141684.72,3,71000.0,2019-12-30 04:31:00,29.0
0xb2d24b84,8,4,36234.0,0,0.0,2019-12-31 19:01:00,108.0
0xb2d32d1a,0,2,196400.0,0,0.0,2019-12-21 23:58:00,4.0
0xb2d22034,6,2,11450.0,3,17110.46,2019-12-24 12:47:00,20.0
0xb2d55e5c,2,1,30967.5,0,0.0,2019-12-24 19:20:00,1.0
0xb2d2444c,0,1,43200.0,0,0.0,2019-12-27 11:13:00,7.0
0xb2d3ad3c,1,1,300.0,1,2000.0,2019-12-16 19:33:00,4.0
0xb2d564fa,0,0,0.0,0,0.0,2019-11-05 17:57:00,4.0
0xb2d24aea,0,0,0.0,0,0.0,2019-11-27 05:18:00,8.0
0xb2d57706,3,0,0.0,0,0.0,2019-10-18 09:19:00,2.0
0xb2d6bbde,1,0,0.0,1,3600.0,2019-12-08 15:30:00,3.0
0xb2d6b8dc,0,1,4000.0,0,0.0,2019-12-31 18:40:00,105.0
0xb2d45344,0,0,0.0,0,0.0,2019-08-14 04:15:00,0.0
0xb2d68ff4,0,0,0.0,0,0.0,2019-12-31 20:03:00,99.0
0xb2da0742,5,0,0.0,1,10000.0,2019-12-31 09:53:00,27.0
0xb2d5ff94,0,1,10111.61,0,0.0,2019-12-31 17:56:00,1.0
0xb2d9dd26,0,0,0.0,0,0.0,2019-11-20 12:04:00,7.0
0xb2d51377,3,1,255468.75,1,100000.0,2019-12-31 06:02:00,10.0
0xb2d58bc7,0,1,4452.0,0,0.0,2019-12-21 23:56:00,5.0
0xb2d6e2ab,16,2,20036.94,5,48600.0,2019-12-31 08:43:00,22.0
0xb2da0ffb,0,0,0.0,0,0.0,2019-12-31 22:18:00,55.0
0xb2d3d8d9,7,6,1150463.0,5,650570.34,2019-12-30 04:27:00,30.0
0xb2d69baf,4,4,18472.0,5,18700.0,2019-12-31 07:55:00,76.0
0xb2d9b572,2,8,50000.0,1,30000.0,2019-12-17 16:26:00,19.0
0xb2d31b0e,34,8,79452.66,6,17226.99,2019-12-31 19:49:00,246.0
0xb2d4f348,0,4,4116.61,0,0.0,2019-12-31 17:33:00,7.0
0xb2d65030,0,0,0.0,0,0.0,2019-12-30 15:20:00,3.0
0xb2d3905c,0,0,0.0,0,0.0,2019-11-19 16:01:00,3.0
0xb2d51760,2,1,1356.0,0,0.0,2019-12-25 10:39:00,57.0
0xb2d0f2d2,8,6,1624.81,2,26000.0,2019-12-31 17:33:00,70.0
0xb2d511a9,2,4,16744.0,1,1000.0,2019-12-31 17:09:00,541.0
0xb2d6c2c9,2,0,0.0,0,0.0,2019-07-26 04:26:00,0.0
0xb2d3a21b,0,1,3000.0,0,0.0,2019-12-24 21:59:00,6.0
0xb2d8ca89,0,0,0.0,0,0.0,2019-12-16 21:24:00,3.0
0xb2d53829,3,1,39409.93,0,0.0,2019-12-16 18:31:00,4.0
0xb2d8d38f,0,1,15517.0,0,0.0,2019-12-21 23:58:00,3.0
0xb2da0359,3,0,0.0,1,1776.04,2019-12-30 10:20:00,4.0
0xb2da0c5f,19,8,266000.0,3,11000.0,2019-12-31 16:11:00,11.0
0xb2da397d,7,2,700000.0,0,0.0,2019-12-21 12:55:00,2.0
0xb2d3f955,6,0,0.0,0,0.0,2019-11-15 04:18:00,5.0
0xb2d53527,2,0,0.0,0,0.0,2019-10-30 09:56:00,1.0
0xb2d4ff03,6,9,23514.0,4,22124.0,2019-12-23 20:02:00,85.0
0xb2d3db41,0,0,0.0,0,0.0,2019-09-12 03:53:00,0.0
0xb2d90a4d,6,0,0.0,3,125000.0,2019-12-27 09:46:00,20.0
0xb2d3fcf1,13,0,0.0,0,0.0,2019-10-01 23:59:00,0.0
0xb2d9dd73,0,0,0.0,0,0.0,2019-11-26 14:15:00,2.0
0xb2d22e57,4,0,0.0,0,0.0,2019-11-08 05:14:00,4.0
0xb2d309e9,4,0,0.0,0,0.0,2019-11-14 08:20:00,1.0
0xb2d09547,1,0,0.0,0,0.0,2019-06-18 05:05:00,0.0
0xb2d23159,0,1,4500.0,0,0.0,2019-12-25 13:17:00,10.0
0xb2d56f81,5,2,100558.06,2,50558.06,2019-12-20 05:10:00,14.0
0xb2d8e3cd,0,1,20000.0,0,0.0,2019-12-21 02:36:00,5.0
0xb2d90de9,1,1,3500.0,1,25000.0,2019-12-31 17:57:00,10.0
0xb2d6cc69,0,0,0.0,0,0.0,2019-12-30 10:43:00,10.0
0xb2d925f9,45,0,0.0,6,15183.65,2019-12-31 10:39:00,19.0
0xb2d6da8c,0,2,17900.0,0,0.0,2019-12-28 02:57:00,12.0
0xb2d30f06,0,1,133652.0,0,0.0,2019-12-17 08:49:00,5.0
0xb2d6ce84,0,0,0.0,0,0.0,2019-12-23 14:29:00,29.0
0xb2d3c680,1,1,62967.25,2,63577.21,2019-12-10 10:56:00,3.0
0xb2d3ed9a,20,6,249561.0,10,140061.0,2019-12-23 11:37:00,58.0
0xb2d5ccbf,0,0,0.0,0,0.0,2019-11-19 04:13:00,3.0
0xb2d0893f,3,2,252429.17,1,126000.0,2019-12-06 04:56:00,6.0
0xb2d3b259,0,0,0.0,0,0.0,,0.0
0xb2d8d4c3,1,0,0.0,0,0.0,2019-11-01 05:41:00,2.0
0xb2d3732f,0,1,17820.16,0,0.0,2019-12-13 23:53:00,4.0
0xb2d9c261,0,0,0.0,0,0.0,2019-12-09 10:44:00,6.0
0xb2d3a04d,0,0,0.0,0,0.0,2019-11-19 19:40:00,3.0
0xb2da0d93,12,4,505100.0,1,5000.0,2019-12-09 11:31:00,7.0
0xb2d5d87a,11,5,2729316.45,3,1452000.0,2019-12-30 17:56:00,30.0
0xb2d094fa,14,11,43599.8,9,126306.0,2019-12-31 18:02:00,231.0
0xb2d315a4,4,2,2441.3,1,20000.0,2019-12-31 19:25:00,348.0
0xb2d9cb1a,6,0,0.0,1,1598.44,2019-12-08 10:08:00,7.0
0xb2d0630c,1,2,593587.23,1,400000.0,2019-12-30 17:54:00,25.0
0xb2d53a44,0,0,0.0,0,0.0,2019-12-04 22:25:00,5.0
0xb2d8c6a0,0,0,0.0,0,0.0,2019-07-05 05:25:00,0.0
0xb2d3ec66,0,1,300.0,0,0.0,2019-12-29 08:45:00,86.0
0xb2d41380,6,2,86829.07,3,88491.0,2019-12-28 04:43:00,12.0
0xb2d0bd48,7,0,0.0,1,50000.0,2019-12-17 04:15:00,6.0
0xb2d6e862,0,0,0.0,0,0.0,2019-08-15 15:33:00,0.0
0xb2d8f6c0,5,1,3000.0,0,0.0,2019-12-23 14:14:00,7.0
0xb2d68b24,2,1,1200000.0,1,1200000.0,2019-12-06 04:51:00,2.0
0xb2d23240,0,0,0.0,0,0.0,2019-10-29 04:32:00,4.0
0xb2d2cba6,0,1,10000.0,0,0.0,2019-12-12 17:57:00,2.0
0xb2d6972c,0,1,0.01,0,0.0,2019-12-03 11:26:00,14.0
0xb2d0a83a,11,7,627281.68,5,339530.14,2019-12-26 10:16:00,25.0
0xb2d6fa6e,0,0,0.0,0,0.0,2019-07-22 22:59:00,0.0
0xb2d380b8,0,0,0.0,0,0.0,2019-12-30 17:39:00,3.0
0xb2d8fd5e,6,2,19500.0,0,0.0,2019-12-20 02:24:00,4.0
0xb2d78262,0,1,11000.0,0,0.0,2019-12-31 14:02:00,22.0
0x3b9b2c06,33,0,0.0,0,0.0,2019-05-17 04:16:00,0.0
0xb2d40174,0,0,0.0,0,0.0,2019-12-25 10:38:00,19.0
0xb2d3f86e,6,2,4403876.47,4,1890000.0,2019-12-18 17:54:00,14.0
0xb2d5a773,0,0,0.0,0,0.0,2019-10-21 10:05:00,2.0
0xb2d5d18f,0,0,0.0,0,0.0,2019-11-11 14:21:00,0.0
0xb2d68c0b,3,2,142257.5,1,70000.0,2019-12-11 04:29:00,4.0
0xb2d9f31b,0,0,0.0,0,0.0,2019-11-22 04:15:00,2.0
0xb2d57c23,0,0,0.0,0,0.0,2019-11-13 08:28:00,3.0
0xb2d6e513,3,0,0.0,4,26840.0,2019-12-31 17:54:00,10.0
0xb2da1cea,61,16,980249.89,4,390000.0,2019-12-27 18:10:00,20.0
0xb2d9c5b0,2,1,10000.0,0,0.0,2019-12-14 00:37:00,10.0
0xb2d68137,0,0,0.0,0,0.0,,0.0
0xb2d7fc33,3,0,0.0,0,0.0,2019-09-17 23:58:00,0.0
0xb2da34ad,27,13,450120.0,3,250020.0,2019-12-31 17:43:00,18.0
0xb2d55771,1,0,0.0,0,0.0,2019-11-19 04:13:00,4.0
0xb2d98639,67,1,1780000.0,3,1780000.0,2019-12-11 22:11:00,8.0
0xb2d8e6cf,0,0,0.0,1,710.0,2019-12-19 04:16:00,3.0
0xb2da1acf,9,1,117687.04,0,0.0,2019-12-30 16:39:00,3.0
0xb2d5318b,0,0,0.0,0,0.0,,0.0
0xb2d9c0e0,0,0,0.0,0,0.0,2019-11-05 09:05:00,3.0
0xb2d75846,0,4,8600.0,0,0.0,2019-12-31 15:36:00,91.0
0xb2d69ac8,43,0,0.0,0,0.0,2019-12-14 13:58:00,3.0
0xb2da2f90,14,3,1860000.0,1,930000.0,2019-12-13 04:50:00,4.0
0xb2d13598,0,0,0.0,0,0.0,,0.0
0xb2d0c950,0,0,0.0,0,0.0,2019-06-21 13:55:00,0.0
