cust_no,C1,C2
0xb2d11eda,128920.94,13
0xb2d6d053,2610.19,1
0xb2d122be,426354.03,4
0xb2d1806c,1982407.63,8
0xb2d29fd3,14692.12,1
0xb2d647a3,3808818.12,13
0xb2d18051,480073.6,3
0xb2d64797,5510.54,1
0xb2d29fc1,12694.59,1
0xb2d78f87,1589.38,1
0xb2d64791,3.51,1
0xb2d0fe25,23.07,39
0xb2d0c11d,119038.73,6
0xb2d11eb0,465.45,9
0xb2d1228b,597462.4,7
0xb2d6477f,131114.45,7
0xb2d64782,140999.01,4
0xb2d0c126,121305.96,2
0x3b9b36cd,65.65,14
0xb2d64776,50000.53,3
0xb2d1b951,3030968.98,4
0xb2d64770,1601.59,1
0xb2d5e9e6,71001.11,6
0xb2d2425e,916.98,1
0xb2d29feb,45851.14,4
0xb2d2425b,303321.45,8
0xb2d60f24,50038.14,2
0xb2d6485a,10000.42,2
0xb2d6ab21,301447.33,3
0xb2d8d2d0,450004.99,4
0xb2d6ab27,4162.41,1
0xb2d9308d,270000.0,2
0xb2d5ad92,903065.09,14
0xb2d35f49,210988.98,5
0xb2d266fa,24.37,1
0xb2d60f1e,977480.5,5
0xb2d18027,685185.55,6
0xb2d18024,1136588.21,5
0xb2d1ddbd,1117135.43,6
0xb2d35f58,1463641.52,5
0xb2d301c5,103824.67,2
0xb2d64827,51261.33,2
0xb2d1dda8,1090.18,1
0xb2d6481e,200008.53,2
0xb2d5ea91,20413.74,3
0xb2d1226a,593517.22,3
0xb2d58905,369098.36,3
0xb2d1801e,250000.0,3
0xb2d708e4,3001.26,1
0xb2d1dd99,638246.33,9
0xb2d35f2b,4704.62,1
0xb2d1dd9f,430159.15,3
0xb2d2c499,1603.11,1
0xb2d18006,1030575.79,4
0xb2d54ff9,50111.57,1
0xb2d12279,164897.33,4
0xb2d54ff0,253000.0,7
0xb2d6cf9f,13636.86,2
0xb2d52b42,564383.39,5
0xb2d588e7,102535.87,4
0xb2d5ea61,25354.6,1
0xb2d7ecba,1624042.84,4
0xb2d8d27c,157000.09,5
0xb2d4f221,639746.4,6
0xb2d90bd3,202.56,2
0xb2d54fc3,1710000.0,15
0xb2d90baf,36249.48,2
0xb2d588f9,16000.34,2
0xb2d54fbd,2101.38,1
0xb2d0f9f0,420245.06,8
0xb2d588f3,50000.53,2
0xb2d0fdc5,508021.58,3
0xb2d4f236,2537087.43,6
0xb2d4a6fd,189904.4,38
0xb2d588c0,5406.2,1
0xb2d52b18,183072.56,2
0xb2d09c4e,51121.4,3
0xb2d93063,2608467.99,1
0xb2d8d2ac,200365.54,3
0xb2d40c5c,120021.94,2
0xb2d52b30,600043.56,5
0xb2d1ddf9,2513544.74,4
0xb2d588c9,100091.55,5
0xb2d35f7f,350000.77,4
0xb2d52af4,139183.1,3
0xb2d52aeb,6018.22,1
0xb2d40bff,10265.32,1
0xb2d0f9b7,370028.5,10
0xb2d0f9b1,220000.0,5
0xb2d4a2c5,500042.22,2
0xb2d0fd89,266006.97,3
0xb2d09bf7,879001.17,8
0xb2d0fd98,37406.61,2
0xb2d7ecf9,1010.39,1
0xb2d0fda1,300879.68,3
0xb2d3aac4,2940.07,1
0xb2d78f21,10001.29,2
0xb2d90ba3,90245.07,3
0xb2d3e7d2,133000.0,6
0xb2d90ba9,300003.74,4
0xb2d3aab5,134622.71,1
0xb2d78f2d,802196.09,3
0xb2d90b8e,50002.96,2
0xb2d0f999,311111.3,3
0xb2d0f99f,140032.59,3
0xb2d4a6d9,1562067.95,68
0xb2d78f3f,930039.31,3
0xb2d17fe8,300030.13,2
0xb2d15b70,3255.01,1
0xb2d11e74,716732.99,3
0xb2d6cfe7,180.8,2
0x3b9b368e,1692329.52,4
0xb2d4c7a0,83.56,1
0xb2d6cfc9,212549.29,2
0x3b9b3682,18855.44,2
0xb2d6cfc0,90007.85,2
0xb2d1b906,2306.7,1
0xb2d06309,552215.27,5
0x3b9b3679,2149.15,3
0xb2d0630c,1224076.92,8
0xb2d78f12,78.98,1
0xb2d2c4de,986.74,1
0x3b9b3670,2238.04,8
0xb2d81342,501672.17,3
0xb2d205c8,3776.85,1
0xb2d26748,926024.82,3
0xb2d26724,536477.21,5
0xb2d4cb7b,360.26,1
0xb2d1222e,100004.87,3
0xb2d6aaaf,1523.84,1
0xb2d6226b,164.43,1
0xb2d2412f,578.28,1
0xb2d29e9b,200050.28,2
0xb2d587dc,20013.54,2
0xb2d62259,127064.51,5
0xb2d29ee0,40001.29,2
0xb2d5c4b7,1013295.92,5
0xb2d6cf39,16605.9,1
0xb2d587ac,10362.57,2
0xb2d5c4c0,460005.45,4
0xb2d20439,1293.1,1
0xb2d29ee9,150013.02,2
0xb2d5c4c6,75005.69,3
0xb2d5e92c,203149.95,2
0xb2d5c4a5,300049.74,3
0xb2d6aabb,406427.7,3
0xb2d93018,203017.87,3
0xb2d5c4a2,10000.32,2
0xb2d29ecb,230089.51,4
0xb2d93021,4450000.08,7
0xb2d93027,500076.04,2
0xb2d30039,3067.58,1
0xb2d70854,84.86,1
0xb2d96cc3,500000.0,3
0xb2d62232,427634.98,2
0xb2d5c48d,613048.6,9
0xb2d8d213,252.81,1
0xb2d58782,286829.59,3
0xb2d2c37c,280689.78,1
0xb2d0c210,1032367.4,13
0xb2d30075,361252.51,14
0xb2d8d225,50000.53,2
0xb2d5c478,27591.19,1
0xb2d58794,4.82,1
0xb2d2c367,670.33,1
0xb2d2c36d,42009.11,4
0xb2d3250e,4431.92,1
0xb2d265d1,761.94,1
0xb2d56325,502012.42,6
0xb2d96ced,73700.78,2
0xb2d5054d,20430.26,2
0xb2d5c46f,629846.18,5
0xb2d06480,60586.17,7
0xb2d3e646,1509.8,1
0xb2d06489,129.86,8
0xb2d06477,318870.15,6
0xb2d2c38e,10311051.97,2
0xb2d0647d,100092.76,8
0xb2d3e62b,414011.67,4
0xb2d562fb,457589.07,8
0xb2d0c1e3,30730.9,3
0xb2d18105,95617.32,1
0xb2d3e694,20501.88,1
0xb2d443cd,870004.21,5
0xb2d50532,10337.48,2
0xb2d12375,28825.86,1
0xb2d1236c,266000.86,26
0xb2d11f8b,164593.04,2
0xb2d0641d,1495152.9,10
0xb2d11f9a,3842057.28,17
0xb2d78ef4,260008.24,2
0xb2d90b1c,215000.0,2
0xb2d35e4d,1280.38,1
0xb2d0c1bf,2061457.02,4
0xb2d87075,1461.2,1
0xb2d12345,414427.28,4
0xb2d50508,70094.48,2
0xb2d384e4,334771.45,6
0xb2d0c1ce,1016.33,1
0xb2d0c1d1,2712650.22,4
0x3b9b3628,650073.92,4
0xb2d4a571,530002.29,6
0xb2d646ce,151383.58,3
0xb2d18153,170010.58,2
0xb2d646c5,904009.37,4
0xb2d4a58c,868759.96,5
0xb2d6cf6c,202446.06,2
0xb2d123a5,112488.81,3
0xb2d4a589,175375.91,3
0xb2d5e914,600000.59,4
0xb2d7c7c7,252523.19,3
0x3b9b3610,412067.27,3
0xb2d4a5a7,68011.55,3
0xb2d6cf57,6.11,1
0x3b9b3601,436552.36,3
0xb2d646aa,0.0,1
0xb2d76a31,7404.78,1
0xb2d2413e,176.9,1
0xb2d24144,4792.25,1
0xb2d5e8fc,303389.81,3
0x3b9b35e9,26934.9,1
0xb2d64692,190184.32,5
0xb2d4a5b0,201006.02,8
0xb2d58773,363377.52,4
0xb2d6221d,353760.62,2
0x3b9b35e3,1222.23,24
0xb2d5e8ea,250060.24,3
0xb2d6cf78,91.1,1
0xb2d11fb8,587338.27,12
0xb2d6468c,100003.17,3
0xb2d64689,570000.0,4
0xb2d5e8e1,23512.99,2
0x3b9b35d4,360907.29,4
0xb2d5e8f0,160066.87,4
0xb2d6aa2e,625004.06,4
0xb2d6aa28,200010.61,2
0xb2d2047b,350015.8,2
0xb2d29f34,14.18,1
0xb2d29f3a,16222.53,1
0xb2d20481,150005.14,4
0xb2d2660d,1144.33,1
0xb2d1deb9,80612.89,1
0xb2d2048d,597027.46,6
0xb2d5e9b0,365000.0,11
0xb2d20490,895857.18,6
0xb2d29f22,251438.19,6
0xb2d1deb0,899725.4,7
0xb2d2663a,494064.68,14
0xb2d2c3b2,2175.23,1
0xb2d26610,4461600.42,3
0xb2d96cb7,200000.0,2
0xb2d5e98c,500000.2,3
0xb2d32571,70115.71,4
0xb2d587e8,6397.34,1
0xb2d2c3ee,3039.42,1
0xb2d0c19e,65024.81,6
0xb2d2c3e2,119.46,1
0xb2d300e7,595.04,1
0xb2d58806,3009.02,1
0xb2d2664c,5011.89,1
0xb2d2c3d9,630000.0,2
0xb2d96c78,200000.0,2
0xb2d06417,200763.66,3
0xb2d52a40,1532.84,2
0xb2d78e1c,76876.2,1
0xb2d4a5b9,2854047.01,10
0xb2d063cc,340067.32,4
0xb2d3e703,100069.91,2
0xb2d78e67,713315.16,4
0xb2d78e6a,1050008.95,9
0xb2d78e79,1.28,1
0xb2d4446f,300119.84,2
0xb2d325a7,3619.69,1
0x3b9b35bc,3664.61,3
0xb2d4a5f2,5528.69,1
0xb2d2419e,1713.24,1
0xb2d063cf,79781.15,5
0xb2d180d5,1025000.0,13
0x3b9b35a4,5888.42,1
0x3b9b35aa,713002.5,7
0xb2d6473a,20144.11,2
0xb2d1232a,636183.76,7
0xb2d204b7,7323.75,17
0xb2d6472e,23342.38,1
0xb2d1de65,439908.73,9
0xb2d64725,523880.04,2
0xb2d38538,11214.71,1
0xb2d241b9,1205.37,1
0xb2d6471c,2182172.0,5
0xb2d3853b,2460975.0,14
0xb2d6aa7c,7766.47,1
0xb2d241bf,230028.83,3
0xb2d6cf12,5680889.72,4
0xb2d64716,14188.05,2
0xb2d241da,1057.5,1
0xb2d26652,1620.23,1
0xb2d11f37,502753.6,4
0xb2d180b4,220004.65,4
0xb2d26658,15209.81,1
0xb2d180bd,432003.81,3
0x3b9b3571,1409652.69,4
0xb2d64710,303575.57,6
0x3b9b356e,4918.77,2
0xb2d204d2,27694.44,1
0xb2d12321,1770456.89,2
0xb2d29f64,222367.94,3
0xb2d646fe,60000.0,4
0xb2d6cf06,10263.6,1
0xb2d29f76,9485.67,1
0xb2d12315,306929.98,2
0xb2d5e965,20325.11,2
0xb2d32775,8746.07,1
0xb2d95742,113900.0,1
0xb2d694c8,22000.45,3
0xb2d9572a,18000105.56,3
0xb2d1a6e5,320020.94,3
0xb2d32748,14533.58,1
0xb2d0652b,8453.04,3
0xb2d64992,332882.38,2
0xb2d61059,2412396.46,5
0xb2d61056,360113.43,5
0xb2d06522,1322808.92,5
0xb2d64989,820175.38,5
0xb2d3275a,24461.21,1
0xb2d61050,615971.42,6
0xb2d2ea73,213.67,1
0xb2d2ea7c,12718591.74,3
0xb2d64980,2432.59,1
0xb2d61044,80006.79,3
0xb2d0650a,218913.01,3
0xb2d1a6ca,291643.44,3
0xb2d28cdd,7425.73,1
0xb2d12471,237056.57,3
0xb2d55116,360000.0,4
0xb2d956eb,300002.64,2
0xb2d93288,100001.06,2
0xb2d5ebc9,132005.59,2
0xb2d12090,118041.24,2
0xb2d6495c,40101.52,2
0xb2d5aea9,71318.01,2
0xb2d40da0,1005.84,1
0xb2d5512b,100006.57,3
0xb2d12489,164589.92,2
0xb2d40d9d,2741.53,1
0xb2d55128,380000.0,15
0xb2d1209f,716990.28,4
0xb2d8f946,70.32,3
0xb2d0c315,1053797.12,8
0xb2d8f94f,31.03,1
0xb2d6d1b8,60037.06,2
0xb2d5eba2,120036.07,2
0xb2d95724,130086.88,1
0xb2d40dbe,102107.37,2
0xb2d550f5,100021.19,2
0xb2d4f35c,445246.13,5
0xb2d5ebab,15048.73,1
0xb2d694bc,10000.04,2
0xb2d550fe,2286000.0,4
0xb2d34c14,3084.0,2
0xb2d5eb8d,30007.88,2
0xb2d0655b,235489.0,5
0xb2d34c20,45.82,1
0xb2d6d1a9,311684.28,3
0xb2d55107,900000.0,2
0xb2d4c8f0,1872842.46,10
0xb2d4cc86,16348.4,1
0xb2d12078,5143.36,1
0xb2d12444,200147.82,2
0xb2d52c65,2268.98,1
0xb2d93237,11364.55,1
0xb2d8d483,76000.0,1
0xb2d5eb84,100000.0,5
0xb2d550da,5716.99,1
0xb2d0897f,727020.63,11
0xb2d550d4,446902.78,4
0xb2d148c8,118044.47,3
0xb2d550d1,15000459.84,2
0xb2d4f344,115070.57,3
0xb2d58a07,80034.93,5
0xb2d26856,150226.31,3
0xb2d9325b,150001.59,3
0x3b9b355f,82.29,2
0xb2d8d4b6,250000.05,2
0xb2d4c8d5,875124.86,8
0xb2d0c2ac,110000.24,2
0xb2d93264,200712.53,2
0xb2d52c3e,91002.45,6
0xb2d0e71e,580348.93,8
0xb2d81540,109093.79,1
0xb2d181d4,50000.57,3
0xb2d1205a,496445.54,5
0xb2d4cc95,136000.0,8
0xb2d589e0,375569.83,3
0x3b9b354a,7102512.38,18
0xb2d52c44,1133.18,1
0xb2d12054,158005.16,7
0x3b9b3535,205305.88,3
0xb2d4cc9e,320000.28,3
0x3b9ad78a,4441622.71,16
0xb2d22b6f,342183.1,4
0xb2d14532,501012.68,8
0x3b9ad799,550002.93,13
0x3b9b3523,71355.48,4
0xb2d26868,356357.2,5
0xb2d2c607,18430.41,1
0xb2d1dfbe,500027.53,3
0xb2d14916,203628.7,2
0x3b9b350b,1527018.02,8
0xb2d6f68a,500366.1,2
0xb2d7546b,220026.16,2
0xb2d7eeca,60.81,1
0xb2d22b96,61.98,1
0xb2d1246e,1982.03,1
0xb2d18225,534416.14,2
0xb2d148d1,600049.16,7
0xb2d3abe4,252388.76,3
0xb2d6102c,629.03,1
0xb2d7eedc,590972.28,7
0xb2d148e6,385230.05,8
0xb2d28cfe,25133.03,2
0xb2d61026,430099.86,4
0xb2d6d164,40412.29,1
0xb2d1a682,266089.3,3
0xb2d2c667,1795.05,1
0xb2d6d173,4806.68,1
0xb2d3ac35,4362.11,1
0xb2d22bb1,465453.89,7
0xb2d2eac7,160696.95,2
0xb2d6d152,290064.94,2
0xb2d34c6b,340191.01,4
0xb2d6945c,1575.25,1
0xb2d6d161,500754.44,3
0xb2d2c655,335165.56,2
0xb2d6f600,1447.37,1
0xb2d064b6,2280309.26,5
0xb2d6947d,93000.0,6
0xb2d40dd9,521095.28,4
0xb2d69480,1991.52,1
0xb2d6f5f4,6.07,1
0xb2d327d2,8623.77,1
0xb2d1a667,465170.33,5
0xb2d1a664,592988.92,9
0xb2d6f5e8,51814.51,1
0xb2d28d58,81844.13,3
0xb2d610bf,519692.71,2
0xb2d5af30,0.0,1
0xb2d064ce,2613.91,2
0xb2d93216,601720.91,3
0xb2d5af45,176711.69,3
0xb2d064c5,175564.79,3
0xb2d931f8,160003.17,3
0xb2d40e21,13.45,6
0xb2d93201,50051.7,2
0xb2d93204,0.01,1
0xb2d12033,1032968.39,5
0xb2d5af06,1103.92,1
0xb2d49038,1114663.9,2
0xb2d4f3d1,46.91,2
0xb2d6d143,124517.58,4
0xb2d5af18,3089.49,2
0xb2d93225,580004.12,4
0xb2d34c8c,2074.1,1
0xb2d064f5,533.73,3
0xb2d5af12,270002.01,4
0xb2d20715,545032.04,4
0xb2d4f3a1,2181438.85,15
0xb2d2071b,829.82,1
0xb2d123c6,129345.09,2
0xb2d55140,202879.43,2
0xb2d064a1,1208.42,2
0x3b9b34f6,272629.25,8
0xb2d5515e,17235.07,1
0xb2d8d423,2.98,1
0xb2d931e0,130001.37,2
0xb2d814d4,1002664.22,5
0xb2d123b1,1307008.07,5
0xb2d268d4,865.44,1
0xb2d7ee9a,200004.75,2
0xb2d11fd0,200058.0,3
0xb2d11fcd,113218.97,3
0xb2d11fdc,310095.0,5
0xb2d8d450,450006.33,3
0xb2d8d447,0.33,1
0xb2d4f398,6007.64,2
0xb2d753c9,36004.82,4
0xb2d181cb,674503.61,12
0x3b9b34b7,410282.94,6
0xb2d1a62e,172645.21,3
0xb2d790d1,2570.16,1
0xb2d3281a,2254.83,2
0xb2d2c68b,3024.84,1
0xb2d22bde,170224.72,5
0xb2d37359,10000.43,2
0xb2d790dd,2400.13,1
0xb2d1a63d,424179.69,4
0xb2d790e0,68.04,1
0xb2d2c67c,6375.32,1
0xb2d2c67f,818995.76,8
0xb2d3ac6b,1395.63,1
0xb2d37338,43002.64,4
0xb2d6f609,301316.31,2
0xb2d32835,23448.21,1
0xb2d14895,230000.0,5
0xb2d6f612,808115.0,4
0xb2d1819b,220012.38,4
0xb2d2c6c7,10393.8,2
0x3b9b102a,373522.78,6
0xb2d181a4,1702359.87,13
0xb2d3732f,157.88,1
0x3b9b1012,450057.42,4
0xb2d37314,502169.11,6
0xb2d0e700,390205.99,2
0xb2d61095,700960.29,2
0x3b9b1006,3.45,2
0xb2d12402,511340.69,13
0xb2d3ac47,155005.21,5
0xb2d26769,255839.99,4
0xb2d60fa2,310051.41,5
0xb2d648c0,80003.29,3
0xb2d648bd,2022085.75,2
0xb2d38643,1507.34,1
0xb2d60f78,410050.53,6
0xb2d60f6c,9.09,1
0xb2d5adef,1015.11,1
0xb2d2c532,460438.85,5
0xb2d2c53b,3980.25,3
0xb2d6d128,300464.61,1
0xb2d445a7,168083.66,3
0xb2d5ae07,29627.66,1
0xb2d69417,7331.21,1
0xb2d5adfb,310007.91,5
0xb2d5adc8,60004.75,2
0xb2d4a367,57.12,2
0xb2d64878,500423.4,2
0xb2d4f290,270000.0,20
0xb2d6487b,300065.65,2
0xb2d40ca1,205023.1,3
0xb2d8d3ed,8535.9,1
0xb2d58956,50021.61,2
0xb2d8149e,505329.92,2
0xb2d445e3,65.45,1
0xb2d5eaca,8289.66,1
0xb2d58968,220016.77,4
0xb2d445f5,3037.35,1
0xb2d58938,3264.45,1
0xb2d40cce,1707.49,1
0xb2d4a388,1596130.56,5
0xb2d6d0ce,50544.36,2
0xb2d40cd4,270687.76,8
0xb2d40cda,45.14,2
0xb2d931b0,200000.0,2
0xb2d40c71,200004.61,2
0xb2d5890e,253870.03,7
0xb2d149a0,337.1,2
0x3b9b3493,15301.35,4
0xb2d40c7a,400235.74,4
0xb2d81480,63.16,1
0xb2d46a0a,20000.82,2
0xb2d4cb9f,107068.83,2
0xb2d52b75,517000.64,11
0xb2d1e078,1599.35,1
0xb2d4a33d,1168000.0,10
0xb2d7538d,30000.95,2
0xb2d58911,102800.12,2
0xb2d52b8d,21569.65,1
0xb2d12516,89222.09,3
0xb2d3ab42,5429.26,1
0xb2d0e7ff,506862.09,5
0xb2d8d3cc,300000.0,2
0xb2d93165,528001.0,5
0x3b9b345d,600037.5,43
0xb2d93174,702084.06,3
0xb2d3ab48,20455.01,1
0xb2d4a73f,3874.38,1
0xb2d205e6,5522.05,2
0xb2d12138,450028.03,9
0xb2d4c7f4,1019658.48,5
0xb2d3ab30,12419.47,1
0xb2d4c7cd,584043.95,5
0xb2d182a3,82089.63,5
0xb2d145b3,1295723.87,4
0xb2d52b4e,8276.5,1
0xb2d52b54,1000022.92,4
0xb2d14991,300006.33,2
0xb2d8d3d5,510332.1,18
0xb2d26787,47814.04,2
0x3b9b0fd6,1316726.07,14
0xb2d2678a,80922.21,3
0xb2d20607,1562891.39,3
0xb2d4cbe4,598003.38,5
0xb2d7905f,50397.81,2
0x3b9b0fdc,2065163.62,6
0xb2d6f5bb,3749.81,1
0xb2d75348,2.04,1
0x3b9b0fcd,1079336.46,7
0x3b9ad6ac,61638.31,3
0xb2d3e81d,366684.83,3
0xb2d69420,261942.38,2
0xb2d6f5af,40000.83,1
0x3b9b0fc1,1285745.87,12
0xb2d60f63,12537.9,1
0xb2d6f5a0,4060.1,1
0x3b9b0fc7,1011365.9,4
0xb2d6f591,259.96,1
0xb2d26781,584.78,1
0xb2d79080,3.38,1
0xb2d4cbd8,459827.87,5
0xb2d6f597,22005.42,1
0xb2d20637,395747.13,5
0x3b9b0fac,4387.96,3
0xb2d149d0,420291.41,3
0x3b9b0fa0,1490034.48,9
0xb2d267c0,162776.4,3
0xb2d3aaf7,2155.91,1
0x3b9b0fa3,1628209.99,12
0x3b9b0fa6,380744.02,5
0xb2d60f39,57091.95,1
0xb2d2679f,57000.04,2
0xb2d1e096,245.61,1
0xb2d3866d,233050.37,12
0xb2d7904d,621978.06,7
0xb2d6f5cd,507107.69,2
0xb2d79044,200001.26,2
0xb2d1a75d,421000.2,7
0xb2d1a760,157754.06,3
0xb2d149d3,176055.56,3
0xb2d1a766,78.04,1
0xb2d6d080,6645.05,1
0xb2d2c56e,5757.98,5
0xb2d6d068,10008.8,2
0xb2d5ae6d,56019.21,3
0xb2d550c2,30073.68,2
0xb2d6d09e,250261.44,4
0xb2d6d0ad,1.56,1
0xb2d64914,404318.59,3
0xb2d60fe4,150095.97,3
0xb2d5eb66,110583.15,2
0xb2d64905,762045.43,3
0xb2d6d089,0.0,1
0xb2d5eb63,1832693.23,4
0xb2d5ae76,9824.91,1
0xb2d5ae3d,352324.27,5
0xb2d5ae40,435046.91,15
0xb2d8d37b,24000.51,2
0xb2d40d13,4014.84,1
0xb2d8d37e,200006.33,2
0xb2d5eb4e,200629.83,4
0xb2d08a36,1215368.85,8
0xb2d40d16,380096.33,5
0xb2d648e7,102175.99,2
0xb2d5ae31,140438.17,6
0xb2d96e19,200000.0,2
0xb2d0e7ea,140006.3,3
0xb2d0e7e7,400000.0,4
0xb2d0c387,151161.05,5
0xb2d90ca5,200008.44,2
0xb2d12129,419428.18,5
0xb2d5ae49,151016.41,3
0xb2d550bc,826000.0,7
0xb2d0c348,600293.53,6
0x3b9b33cd,276044.68,5
0x3b9b33ca,441470.97,4
0xb2d08a51,300033.08,3
0xb2d5eb33,20005.74,1
0xb2d3273c,62035.66,2
0xb2d40d4f,3320385.31,7
0xb2d93135,1700050.04,2
0xb2d32739,36365.72,2
0xb2d124dd,1954.38,1
0xb2d32745,231.99,1
0xb2d589bc,1799999.0,4
0xb2d40cf2,2704.37,1
0xb2d124bc,2204007.9,13
0xb2d08a09,113237.32,3
0xb2d52bf0,4525.6,1
0xb2d08a03,210031.47,4
0xb2d4c81b,802429.05,5
0xb2d1dff7,172.66,1
0xb2d58995,11688.11,1
0xb2d8d33c,503553.11,2
0xb2d1493d,130055.91,11
0xb2d4c821,132748.11,5
0xb2d90c51,300003.17,2
0xb2d124ce,208788.53,20
0xb2d0e7d8,10000.23,2
0xb2d14934,200010.56,2
0xb2d0c321,6467.21,1
0xb2d0e78a,4858.42,1
0xb2d7900b,120024.69,8
0xb2d90c8a,100001.06,2
0xb2d267e4,5366.9,1
0xb2d4c869,150143.26,2
0xb2d4cc20,982081.09,6
0xb2d4cc23,507256.44,2
0xb2d3aba8,374970.68,3
0x3b9b33df,10366.1,2
0xb2d0e79f,0.07,1
0xb2d18237,220002.97,7
0xb2d14982,2.46,1
0xb2d2067f,40666.33,1
0xb2d22af7,6857.32,1
0xb2d3ab9f,1025038.43,7
0xb2d2068e,131183.25,2
0xb2d1e04e,392057.24,14
0xb2d3ab96,180710.68,2
0xb2d20688,229.12,2
0xb2d1459e,480029.05,6
0xb2d3ab7e,645394.6,7
0xb2d1e042,425059.95,7
0xb2d3ab7b,100138.24,2
0xb2d20697,508004.69,4
0xb2d6d0bc,2200042.52,5
0xb2d22b0c,400586.0,6
0xb2d78ff6,300006.34,2
0xb2d4c875,150002.65,3
0xb2d1a70f,511348.8,2
0x3b9b0f3d,8284.08,2
0xb2d22afd,78057.1,2
0xb2d14985,174592.54,4
0xb2d78fff,10431.81,1
0xb2d79002,305066.89,2
0xb2d22afa,369116.29,14
0xb2d2c5cb,2355.53,1
0xb2d2c5ce,15592.26,1
0x3b9b0f37,1908.65,2
0xb2d1e033,5937.67,1
0xb2d26835,5069.22,3
0xb2d22b12,600000.73,2
0xb2d1494c,831000.0,15
0xb2d60fae,250071.06,2
0xb2d14598,114055.99,3
0xb2d1a6eb,210071.1,3
0xb2d14961,3839.42,2
0xb2d0bf52,12022.98,1
0xb2d28971,183008.54,4
0xb2d6f303,60000.85,3
0xb2d3a86f,521177.19,5
0xb2d405f0,1039.22,1
0xb2d789ea,32.3,1
0xb2d6f2ee,774.42,1
0xb2d3489f,40070.33,4
0xb2d6f2dc,1000005.36,3
0xb2d0bf70,100867.49,2
0xb2d40a01,2375694.73,8
0xb2d0bf73,3800021.06,6
0xb2d3a83c,200043.05,2
0xb2d08640,1126303.77,8
0xb2d3a833,630106.38,4
0xb2d32403,910001.0,4
0xb2d32400,80192.21,4
0xb2d78d8f,300009.51,2
0xb2d60cf9,76013.38,5
0xb2d6f315,22.85,1
0xb2d0bf4c,407692.57,4
0xb2d42abf,210132.96,2
0xb2d11d42,1015.03,1
0xb2d467d6,1801.65,2
0xb2d60cea,20175.23,2
0xb2d5ab67,1200845.39,6
0xb2d17ec5,201671.41,2
0xb2d836ac,220844.45,2
0xb2d6ce37,224927.68,2
0xb2d6ce3a,1430.4,1
0xb2d0866d,50000.0,16
0xb2d42ac8,80036.15,2
0xb2d6911d,104001.1,4
0xb2d17ece,100790.93,2
0xb2d6ce49,466.57,1
0xb2d60ce1,100164.48,3
0xb2d17ecb,346141.25,6
0xb2d42ad7,1520784.77,8
0xb2d467f1,2018.37,1
0xb2d60cd5,1520000.0,8
0xb2d78996,401463.61,3
0xb2d17eb3,200081.04,2
0xb2d8f5f2,412066.97,3
0xb2d08646,1173.59,2
0xb2d0bf79,2448.95,1
0xb2d48c6c,2825.51,1
0xb2d5ab37,871882.22,6
0xb2d0bf85,295567.19,4
0xb2d6f2cd,0.8,1
0xb2d4ea14,102345.43,2
0xb2d5ab52,20524.9,2
0xb2d08682,60004.82,3
0xb2d348c3,2.45,1
0xb2d42b04,1137149.55,5
0xb2d0bf94,259247.19,8
0xb2d5ab46,182319.1,7
0xb2d6ce58,560029.15,2
0xb2d20346,404195.5,2
0xb2d8d144,208520.41,1
0xb2d17e9e,354589.54,7
0xb2d8f5b9,133.86,1
0xb2d264e7,1750.13,2
0xb2d1417e,500003.34,2
0xb2d8d12f,4.33,1
0xb2d1a30d,84769.85,7
0xb2d1a310,1724449.95,4
0xb2d2036d,1247.28,1
0xb2d227d9,5395.72,1
0xb2d227dc,500048.0,3
0xb2d5ab25,203231.36,2
0xb2d17e8f,380197.34,4
0xb2d92eda,200000.02,2
0xb2d14199,1863.1,1
0xb2d14196,9190.73,1
0xb2d17e80,81507.73,2
0xb2d8364f,33.03,1
0xb2d0e3d3,396787.72,7
0xb2d17e65,855367.06,7
0xb2d8f5c5,71398.61,1
0xb2d2c286,149.36,1
0xb2d17e6b,2509718.27,6
0xb2d66afb,15067.62,1
0xb2d2c289,20.59,1
0xb2d17e68,1031066.39,8
0xb2d0e3df,100006.61,5
0xb2d36f8a,64136.05,1
0xb2d8d0ed,273.39,1
0xb2d22815,130000.0,9
0xb2d26514,413000.91,10
0xb2d36f6f,1341.61,2
0xb2d26520,8934.32,1
0xb2d28983,188765.23,3
0xb2d2e764,12128.09,2
0xb2d8d10e,510.97,1
0xb2d1dc5b,267828.4,1
0xb2d289c8,722990.9,6
0xb2d1dc61,660147.48,3
0xb2d7ae6b,68.3,2
0xb2d1dc52,524006.33,2
0xb2d2e749,100017.17,2
0xb2d1a316,1262.26,1
0xb2d1a31c,10009.71,1
0xb2d1dc46,240056.77,5
0xb2d2e73a,0.15,1
0xb2d1a325,160.6,1
0xb2d40a5b,130073.71,4
0xb2d4067a,570000.08,2
0xb2d40674,500156.11,7
0xb2d690f6,3122.43,1
0xb2d690f9,300000.11,2
0xb2d3a8c9,10130.57,2
0xb2d40668,3509.09,1
0xb2d2e779,4.22,1
0xb2d7896f,6509.7,1
0xb2d40a7c,60567.65,2
0xb2d3a8d2,51501.31,1
0xb2d78978,244717.01,5
0xb2d6f26a,9561.03,1
0xb2d34923,164264.73,3
0xb2d32472,34885.95,5
0xb2d46827,0.0,1
0xb2d3a8b1,101114.57,2
0xb2d3a8ae,3147.81,1
