cust_no,C1,C2
0xb2d0a287,40837.12,8
0xb2d8ef98,378397.9,7
0xb2d9d49d,49912.36,1
0xb2d5c98b,10377.34,2
0xb2d56bd4,4650071.81,4
0xb2d42480,202803.2,1
0xb2d6067b,1050002.69,8
0xb2d68b5f,150057.03,3
0xb2da6b6f,5000000.0,1
0xb2d68b59,500000.0,3
0xb2d60672,301468.83,3
0xb2d305cd,325044.15,5
0xb2d2a83d,6820.56,1
0xb2d30612,1954380.62,8
0xb2d68b6b,4.27,1
0xb2d6028b,13099.58,1
0xb2d5a4d7,191088.68,12
0xb2d56bc2,240005.05,3
0xb2d56bc5,682005.36,5
0xb2d36387,188750.8,3
0xb2d0a293,1857000.0,17
0xb2da320c,50000.53,2
0x3b9af227,3754009.58,8
0xb2d103f2,1490238.45,5
0xb2d486cc,1350063.85,10
0xb2d50b14,654777.33,4
0xb2d8ef5f,35462.41,2
0x3b9af20c,10363.6,4
0x3b9af221,1426606.41,17
0xb2d103fe,170000.97,6
0x3b9af21b,666831.87,14
0x3b9af1f7,1849.2,8
0xb2d103ad,1164742.39,11
0xb2d363c0,231585.59,4
0x3b9af209,92.93,4
0xb2d8ef6e,490202.78,2
0xb2d27fc0,502317.14,3
0x3b9af203,641804.9,15
0xb2d3c75c,1500124.94,2
0x3b9af1eb,31120.71,15
0xb2d50af0,946275.03,6
0x3b9af1e2,2762.45,3
0x3b9af1f1,1064.28,4
0x3b9af1ee,1230511.04,34
0xb2d283b6,50138.32,2
0xb2d22236,2040043.0,6
0xb2d3c74d,54610.59,2
0xb2d9ac35,130007.07,4
0xb2d6af74,84.8,1
0xb2d27fea,1159090.29,9
0xb2d7a7d5,461.8,1
0xb2d9b01f,250998.69,3
0x3b9b2af1,167024.06,5
0xb2d27fcc,1115438.06,20
0xb2d9b013,720002.33,5
0xb2d6af62,264.23,1
0xb2d2224b,2047156.64,8
0xb2d1c326,309057.76,4
0xb2d2a471,370465.25,3
0xb2d2a477,80003.07,2
0xb2d28017,140839.69,1
0xb2d9aff2,300015.83,2
0xb2d283d7,211187.92,2
0xb2d283d4,8171.77,1
0xb2d62bc8,10002.06,2
0xb2d62bce,615649.23,4
0xb2da0e03,20000.74,2
0xb2d6af98,45000.0,3
0xb2d6e8ce,14408.39,1
0xb2d33f57,504.7,1
0xb2d9d0e3,300003.17,2
0xb2d627e1,204036.36,5
0xb2d62bbc,1000000.0,4
0xb2d2e197,1709.89,1
0xb2da6b8a,500000.0,3
0xb2d283ec,88012.0,3
0xb2da0dee,300000.0,2
0xb2d9d0fe,500000.0,2
0xb2d94d19,129406.44,8
0xb2d2a864,39031.79,1
0xb2d5ca45,2434.86,1
0xb2d6e8b9,100002.11,2
0xb2d9d0c8,10116.76,2
0xb2d56c85,131.41,1
0xb2d62b9e,60001.26,3
0xb2d5ca2d,7278.1,1
0xb2d56c79,5005.14,1
0xb2d62b8f,20000.21,2
0xb2d5ca2a,31180.67,1
0xb2d9d0d7,70000.74,2
0xb2d6071d,201421.1,2
0xb2d33f30,26.71,1
0xb2d5ca09,1269.45,1
0xb2d2e1b5,200041.37,2
0xb2d60708,90110.29,1
0xb2d5a585,500000.0,5
0xb2d8ef20,6003.55,1
0xb2d5ca03,986096.89,11
0xb2d5a579,202154.77,2
0xb2d8ef1a,10000.21,2
0xb2d2a8af,114.57,1
0xb2d42501,31.93,1
0xb2d2a8ac,569775.96,4
0xb2d103a7,942992.08,7
0xb2d42510,1270000.0,5
0xb2d56c2b,1062201.72,9
0xb2d0a23c,1196688.02,4
0xb2d602fa,137031.91,7
0xb2d606d5,130740.47,2
0xb2d6e8a1,4851.87,1
0xb2d9d107,2000063.33,3
0xb2d363fc,52075.67,2
0xb2d50acf,403290.08,3
0xb2d94ce9,1209.72,1
0xb2d5a567,30081.68,2
0xb2d52c8f,12842.75,1
0xb2d5699d,77519.15,4
0xb2d911d0,1291.62,1
0xb2d9cf54,241915.11,3
0xb2d1bb4f,150071.82,4
0xb2d21f03,2106.31,1
0xb2d94b15,56.69,1
0xb2d52c9e,63500.26,3
0xb2d1e5d9,317381.31,3
0xb2d94b12,307.39,1
0xb2d8ed55,330147.46,6
0xb2d911be,100004.22,2
0xb2d4e165,1529690.08,13
0xb2d1bf27,135011.61,2
0xb2d99639,12955.27,1
0xb2d9cf5a,90000.42,3
0xb2d5c733,205589.68,2
0xb2d569ac,193836.11,3
0xb2d911c7,150001.59,3
0xb2d90df2,104.3,1
0xb2d90e2e,240286.72,4
0xb2d27ce7,646010.3,5
0xb2d2de40,605838.24,6
0xb2d27cc3,240882.86,3
0xb2d2de3d,1381109.3,2
0xb2d90e13,600014.34,2
0xb2d0fffc,5049.91,1
0xb2d565a7,789184.91,5
0xb2d9cf30,280000.0,2
0xb2d911f1,151205.94,3
0xb2d5697f,500010.54,17
0xb2d9cf36,2553.71,1
0xb2d8e938,30080.74,3
0xb2d9966f,501852.31,2
0xb2d8e935,250005.29,6
0xb2d1bf81,4018.88,1
0xb2d8ed04,750017.43,3
0xb2d27ced,26028.72,1
0xb2d8e94d,700382.52,4
0xb2d38748,624482.14,4
0xb2d99678,380004.01,2
0xb2d2a15f,854.49,1
0xb2d8e941,59490.24,1
0xb2d56580,485007.94,13
0xb2d2a195,150007.98,2
0xb2d1bb7f,1574700.47,10
0xb2da30fb,10000.11,2
0xb2d15dd1,110648.44,2
0xb2d90de3,856000.0,11
0xb2d94acd,1000181.56,2
0xb2d8ed52,334063.09,11
0xb2d1bb76,1230491.62,6
0xb2d3c426,60052.15,2
0xb2d2de82,565046.97,4
0x3b9b38c8,1726.79,6
0xb2d360de,1053.46,1
0x3b9b38c5,138675.74,1
0xb2d6ad9a,100000.75,3
0xb2d88b7b,510715.59,6
0x3b9adb11,115038.67,14
0x3b9b3892,835882.21,7
0xb2d624d8,10000477.05,1
0xb2d4466d,53121.26,1
0x3b9adafc,107845.87,7
0xb2d0ffc0,2091003.32,11
0xb2d5c727,100242.23,3
0xb2d4e135,153491.13,7
0xb2d96f4e,450095.89,2
0xb2d5c70c,35006.14,2
0xb2d6ad49,13496.57,1
0xb2d96f36,2.63,1
0xb2d96f7b,450007.92,3
0xb2d09e64,1486502.6,12
0xb2d4e141,73142.55,3
0xb2d56964,11.65,1
0xb2d96f6c,1132.47,1
0xb2d09e4c,82866.27,11
0xb2d56961,1090039.14,7
0xb2d9cfcc,200710.52,2
0xb2d5c7ba,150023.02,3
0xb2d9969c,550006.25,4
0xb2d9cfc0,60000.63,2
0xb2d56634,110037.3,2
0xb2d19a58,823067.67,5
0xb2d19a3d,21977.38,4
0xb2d1965c,317713.5,3
0xb2d56a2a,2760000.0,15
0xb2d243fc,112985.79,1
0xb2d90d77,7037.97,2
0xb2d19665,811.51,1
0xb2d5c7b1,16936.56,1
0xb2d58ab5,535069.17,3
0xb2d15d3e,550080.82,5
0xb2d19a43,536.03,1
0xb2d1964d,3505046.25,3
0xb2d138a2,327241.94,2
0xb2d96f27,101404.4,2
0xb2d19656,600026.23,13
0xb2d569e5,100975.63,2
0xb2d138ba,65.58,1
0xb2d9cfba,10012.27,1
0xb2d56631,86596.42,6
0xb2d15d1a,311393.0,3
0xb2d1e693,3431.62,1
0xb2d1bf0f,16.16,6
0xb2d24447,4166.08,2
0xb2d996ea,628.82,1
0xb2d1befa,515952.16,3
0xb2d8ecb3,700087.16,3
0xb2d3e931,50640.02,1
0xb2d2444d,138066.11,5
0x3b9b381d,1349.25,1
0xb2d1bb0a,1123015.67,9
0xb2d9f459,43044.07,4
0x3b9b380b,200205.38,6
0xb2d3c4b0,215837.3,2
0xb2d1bb10,312009.71,24
0xb2d1bed0,437076.47,5
0xb2d1baf2,211266.78,2
0xb2d1bed9,458006.02,7
0xb2d996d8,1546.78,1
0xb2da3152,4.75,1
0xb2d649fe,150474.92,5
0xb2d649fb,12545.88,1
0x3b9b37ea,4579.57,4
0xb2d996cf,4998.24,1
0xb2d6ad3a,7774.54,1
0xb2d649ef,335357.57,3
0xb2d3c504,2168941.68,2
0x3b9b3853,101053.95,8
0xb2d649e0,253841.39,3
0xb2d6ad22,30096.52,1
0xb2d0daa3,469159.62,8
0xb2d649d7,7.71,1
0xb2d649d1,2000002.95,2
0xb2d5ec2c,209255.79,2
0xb2d1beb2,276006.64,5
0xb2d58e7e,3399.38,1
0xb2d4e186,386685.12,15
0x3b9ada99,46130.83,16
0xb2d483ed,746.68,1
0xb2d446d6,632.74,1
0xb2d36138,111389.2,2
0xb2d0791d,2281.03,2
0xb2d1961d,104.67,2
0xb2d96ed3,20001.16,2
0xb2d58e4e,13974.32,5
0xb2d62532,189003.46,5
0xb2d58a76,2130081.97,5
0xb2d6acec,300047.23,2
0xb2d94a52,500000.0,2
0xb2d62514,520008.55,6
0xb2d5ebf6,10159.64,1
0xb2d9112b,450300.52,3
0xb2d5ebf0,1215214.12,4
0xb2d58e36,16001.05,2
0xb2d5c769,15081.22,1
0xb2d5c772,50488.61,4
0xb2d09de9,400544.49,8
0xb2d5ebe1,1730080.04,7
0xb2d569be,450712.08,4
0xb2d6acf5,461339.15,2
0xb2d09de3,1423542.38,7
0xb2d13860,694619.92,5
0xb2d58e3f,1000063.05,3
0xb2d624ea,81097.13,3
0xb2d5c760,79.43,1
0xb2d58a64,98808.23,3
0xb2d58e39,846013.24,7
0xb2d21e1c,31040.42,2
0xb2d90d11,410067.59,5
0xb2d15e97,10000.0,2
0xb2d564d5,10484.87,2
0xb2d1bc33,2738.5,1
0xb2d1bc36,919836.15,7
0xb2d8ec80,121163.76,2
0xb2d8ec9e,80467.36,4
0xb2d100d7,60775.12,1
0xb2d687cf,301415.77,2
0xb2d94a4f,250000.64,2
0xb2d1bc24,2201061.17,8
0xb2d15e6a,150009.76,2
0xb2d94a46,44379.11,2
0xb2d5071b,577368.58,6
0xb2d910fb,210000.0,2
0xb2d90d26,1180039.15,4
0xb2d99702,2.22,1
0xb2d996f3,130002.43,4
0xb2d27be2,128387.59,3
0xb2d564ba,3864699.74,7
0xb2d996f6,1007105.8,2
0x3b9b37c0,177890.2,3
0xb2d1e111,176.45,1
0x3b9b37bd,193035.0,12
0xb2da5675,100000.0,2
0xb2d3c378,2860887.5,16
0xb2d27c1e,1012.43,1
0xb2d1e0ff,30781.88,1
0xb2d242f1,642000.0,14
0xb2d3c36f,12481.39,1
0x3b9b37ab,1898012.19,9
0x3b9b37a8,2296.11,2
0xb2d1e0db,380034.48,7
0xb2d3c34e,14.3,1
0xb2d1e0c6,692011.15,9
0xb2d9974a,170005.91,4
0xb2d8e884,2800116.71,5
0x3b9b377e,78600.0,5
0xb2d24312,858000.0,5
0xb2d3c330,193133.0,4
0x3b9b37e1,5178017.91,4
0xb2d09ee2,13843.72,2
0x3b9b37e7,567194.08,6
0xb2d09ed9,3983933.46,33
0xb2d2ddc5,4926.61,1
0xb2d33b97,140018.55,8
0x3b9b37cf,490081.79,3
0xb2d96e94,670008.66,4
0xb2d96e9a,510266.37,4
0xb2d5c655,24693.28,3
0xb2d3026d,565.49,1
0xb2d42105,1018616.98,9
0x3b9b1339,325116.13,6
0xb2d5c646,162325.15,6
0xb2d623d9,0.59,1
0xb2d42114,256371.67,2
0xb2d09eee,3632.12,2
0xb2d623df,930022.02,7
0xb2d4829d,1620.49,1
0xb2d6e59e,230073.1,3
0xb2d96e5e,300000.0,3
0xb2d5c62b,190451.62,3
0xb2d6e595,456788.41,3
0x3b9b132a,3147694.17,9
0xb2d6e5a7,14.82,1
0xb2d687f0,400790.02,3
0xb2d5c613,425186.43,3
0xb2d68811,10942.57,1
0xb2d90cd8,200077.31,3
0xb2d42135,1823137.78,15
0xb2d09f18,66017.93,4
0xb2d42147,130612.46,7
0xb2d065e8,100687.71,4
0xb2d5c5fe,561283.52,6
0xb2d5685f,60024.53,2
0xb2d96e8b,50000.53,2
0xb2d910e9,564.29,1
0xb2d6ac98,7592.93,1
0xb2d5ff43,833719.72,6
0xb2d6881d,400736.05,4
0xb2d6e5d4,1138.73,1
0xb2d482b5,1977021.47,6
0xb2d6e5cb,642518.44,4
0xb2d5ff3a,200264.51,2
0xb2d6ac7d,151739.49,1
0xb2d21e7c,453219.54,4
0xb2d96e79,1180102.21,4
0xb2d5ff19,110720.06,3
0xb2d74724,20000.21,2
0xb2d5a19e,589081.71,7
0xb2d96e6a,220000.48,2
0xb2d90d02,441633.69,3
0xb2d56871,773623.98,2
0xb2d56496,1193.85,1
0xb2d0c39f,640027.65,3
0xb2d9f51f,85003.59,2
0xb2d27c39,51.27,1
0xb2d1bbca,9.0,2
0xb2d9f519,10000.42,2
0xb2d949aa,383198.65,3
0xb2d8ebed,723.4,1
0xb2d56562,140042.75,7
0xb2d15e37,2307.63,1
0xb2d56931,1010153.63,3
0xb2d27c63,3405.73,4
0xb2d949c8,125635.18,3
0xb2d15dfb,2077.92,1
0xb2d1bba3,164012.96,2
0xb2d90cc6,608531.29,3
0xb2d90cae,400018.07,2
0xb2d3e86b,0.0,1
0xb2d15e0d,132059.76,2
0xb2d9976b,50000.53,2
0xb2d660e7,50004.33,2
0xb2d9f570,401420.83,2
0xb2d3e859,750065.56,4
0xb2d660ea,218853.08,2
0xb2d33bac,5984.52,1
0xb2d27c72,10.67,1
0xb2d3e847,60.71,1
0xb2d6ac08,231701.84,4
0xb2d1bfde,340309.72,5
0xb2d660ff,29464.53,1
0xb2d1bfe7,1496.75,1
0xb2d24378,670010.0,7
0xb2d2de22,2802.16,1
0xb2d997a4,6.86,1
0xb2d2de16,5716.81,1
0xb2d2de19,471544.24,5
0xb2d8e80f,185.14,1
0x3b9b12a6,1323.96,3
0xb2d3c3a8,440001.28,10
0xb2d9f555,380000.0,2
0xb2d3c3ab,2221100.91,11
0xb2d6e57a,753091.28,5
0xb2d36078,60007.28,4
0xb2d2a135,135.5,1
0xb2d2a132,218619.19,6
0xb2d6ac35,2200107.0,4
0xb2d3c3f9,360029.24,12
0xb2d386fd,1077.56,1
0xb2d6246f,356346.87,4
0xb2d3c3f0,158193.18,1
0xb2d302e8,1063319.67,8
0x3b9b12c1,5471539.8,18
0x3b9b12c4,410383.24,12
0xb2d482fd,142387.61,5
0xb2d62457,300033.23,5
0xb2d9497d,13.51,1
0xb2d44601,333921.31,4
0xb2d6877b,215885.17,4
0xb2d6e51d,444978.1,3
0xb2d4219b,420656.68,3
0xb2d09eaf,100175.75,3
0xb2d6e526,320770.94,4
0xb2d8ebc9,80000.84,2
0xb2d6242d,325333.8,2
0xb2d997c8,299.14,1
0xb2d44625,281607.69,2
0xb2d4461f,335047.25,8
0xb2d10050,59720.84,2
0xb2d9496b,13167.97,2
0xb2d6ac17,75002.22,3
0xb2d5c676,37.43,1
0xb2d687a5,2021.33,1
0xb2d568ce,150583.77,4
0xb2d5c667,500107.56,3
0xb2d21ee8,907.43,1
0xb2d687ba,111411.99,3
0xb2d12660,256912.03,2
0xb2d5ed8e,79317.68,4
0xb2d12663,1374340.42,7
0xb2d5ed85,207049.22,2
0xb2d1c10d,70090.66,2
0xb2d12654,10983.38,2
0xb2d58fdd,152744.52,4
0xb2d20856,200053.9,3
0xb2d2456d,5350.99,1
0xb2d6aed5,223002.84,4
0xb2d5ed76,950041.58,22
0xb2d58c29,300048.47,2
0xb2d20c40,264079.92,1
0xb2d6aedb,102004.99,2
0xb2d9713d,31.14,1
0xb2d8d6ae,508912.96,2
0xb2d9343b,100568.75,2
0xb2d1c0f8,1540113.62,5
0xb2d5ed7f,19000.69,1
0xb2d5ed7c,0.0,2
0xb2d2a327,129866.14,4
0xb2d12630,2582598.92,26
0xb2d9347a,23972878.83,4
0xb2d52e4e,400012.78,3
0xb2d58bdb,9.26,1
0xb2d15f60,450693.22,3
0xb2d93459,250000.08,3
0xb2d1c0da,1782973.83,9
0xb2d30486,6728.78,1
0xb2d30489,678.03,1
0xb2d20c6a,290147.04,7
0xb2d93843,400000.0,2
0xb2d1c0ce,580237.72,3
0xb2d2a315,103512.82,2
0xb2d9383d,493028.74,5
0xb2d36267,868644.34,11
0xb2d90f90,3000684.78,4
0xb2d304c2,427781.54,5
0xb2d90f93,100004.22,2
0xb2d9136e,630.37,1
0xb2d2c7a5,114.07,1
0xb2d9cdd7,3568.73,1
0xb2d9134d,61957.64,1
0xb2d32949,132000.0,4
0xb2d58bd8,140019.38,3
0xb2d2c7ae,552.53,1
0xb2d52e3f,310026.02,11
0xb2d32952,638000.0,6
0xb2d52e42,11363.52,2
0xb2d26a12,240.21,1
0xb2d26a15,650477.46,3
0xb2d91389,2693.44,1
0xb2d3ea8d,28668.61,1
0x3b9b1240,745472.21,3
0xb2d792d2,150539.13,3
0xb2d3ea87,381401.9,5
0xb2d93429,330003.48,2
0xb2d8d675,100005.02,2
0xb2d36249,21011.56,2
0xb2d304e6,3097078.27,3
0xb2d9cdb3,300005.7,3
0xb2d52e09,74404.21,3
0xb2d91374,646.07,1
0xb2d1e1bf,2091000.0,14
0xb2d18420,112592.01,2
0xb2d0a00b,215.69,16
0xb2d1841a,661005.41,4
0xb2d304cb,14879.75,1
0xb2d3eade,198.96,1
0xb2d066a2,22560.98,3
0xb2d32994,51043.91,3
0xb2d1015b,114346.71,3
0xb2d09fc9,603742.89,10
0xb2d6d3e6,404274.33,3
0xb2d10164,654759.53,4
0x3b9b1276,279647.52,8
0xb2d09fb4,100621.36,2
0x3b9b125e,2794525.91,14
0x3b9b1261,749537.99,5
0xb2d4a9af,20115.29,1
0xb2d38940,651265.87,2
0xb2d3eaab,133529.26,2
0x3b9b1258,4783119.9,85
0xb2d9cdfe,150003.17,2
0x3b9b124c,853279.99,6
0xb2d09fea,248.55,3
0x3b9b124f,743104.15,21
0xb2d066ab,413218.46,19
0xb2d09fde,4489780.93,20
0xb2d32985,5590.08,1
0xb2da2f57,950001.58,3
0xb2d6d3a4,200000.0,2
0xb2d64b06,9727.55,1
0xb2d066e7,106636.99,3
0xb2d6d3b0,984.29,1
0xb2d101a6,629772.84,5
0xb2d9340b,80000.84,2
0xb2d1261e,735612.16,8
0xb2d1bcc9,749.42,1
0xb2d1bccf,350026.43,4
0xb2d6af2c,200000.61,2
0xb2d6af2f,693.28,1
0xb2d6d39b,440538.77,15
0xb2d64ae2,300082.43,4
0xb2d64adf,110763.81,3
0xb2d64ad9,49.09,1
0xb2d10179,426145.88,3
0xb2d1e7fe,190210.82,3
0xb2d245a0,304005.68,5
0xb2d58bc6,36032.86,1
0xb2d58bba,395057.98,2
0xb2d0c47a,647000.0,7
0xb2d6d3b9,4853.6,1
0xb2d62658,1017.88,1
0xb2d58fa7,260005.07,4
0xb2d245b2,377385.69,4
0xb2d6d3c8,477786.82,4
0xb2d5ed2e,370710.68,11
0xb2d6265b,2136.47,1
0xb2d1e12c,51025.64,2
0xb2d8d62d,200000.67,2
0xb2d5ee06,348740.65,4
0xb2d208bc,150097.85,2
0xb2d8d633,6283.63,1
0xb2d18390,1270079.05,4
0xb2d5905b,50002.56,2
0xb2d125dc,10356.48,2
0xb2d933db,15005.03,2
0xb2d4cf17,439000.0,13
0xb2d2a37e,9398.96,1
0xb2d59055,48315.61,3
0xb2d18399,4340.68,2
0xb2d1e126,1135155.89,1
0xb2d208d4,259496.23,1
0xb2d5ede8,245084.91,4
0xb2d18381,476009.58,6
0xb2d4cf05,492001.63,9
0xb2d1bcb1,963019.95,8
0xb2d5906d,307762.75,4
0xb2d2c80b,1865.63,1
0xb2d208e3,3784.76,1
0xb2d1c074,242352.62,6
0xb2d58c53,100055.33,2
0xb2d0c450,2315947.45,9
0xb2d20cc1,10178.91,2
0xb2d2c805,175000.68,5
0xb2d933e1,2321.27,1
0xb2d26a54,457451.14,6
0xb2d304fe,631280.08,7
0xb2d1bc7e,383550.92,2
0xb2d304f8,1171.93,1
0xb2d5903d,110050.3,7
0xb2d329b2,31117.59,1
0xb2da2fc0,8162.07,1
0xb2d9ce31,300006.33,2
0xb2d52ea5,800850.09,6
0xb2d2c82c,300000.0,2
0xb2d3ae06,581943.09,3
0xb2d58c4a,20909.49,1
0xb2d5901f,2014589.68,2
0xb2d970b9,16.61,1
0xb2d9ce10,413721.17,3
0xb2d970aa,3545.8,1
0xb2d448d7,100064.15,2
0xb2d90f48,300574.71,3
0xb2d8d61b,489.83,1
0xb2d2c84a,9027.18,1
0xb2d40fbc,211884.61,4
0xb2d3ade8,352791.31,3
0xb2d79299,3306312.39,13
0xb2d40f59,216688.39,2
0xb2d3ae51,30094.97,2
0xb2d09f51,1157.21,4
0xb2d3eb3e,130218.0,5
0xb2d100ef,2374078.84,48
0xb2d40f71,50774.07,2
0xb2d40f74,2315.55,1
0xb2d09f72,80100.87,3
0xb2d40f95,764570.48,4
0xb2d6d32f,83005.02,5
0xb2d0667e,2144.92,2
0xb2d4aa4b,2124942.33,8
0xb2d64b7b,152089.03,4
0xb2d6d338,145103.94,6
0xb2d0c42c,456676.04,4
0xb2d816b1,165003.75,4
0xb2d5edcd,169552.69,3
0xb2d5edc7,100084.14,5
0xb2d20901,1090024.72,4
0xb2d9709e,40000.42,2
0xb2d4aa57,880033.03,7
0xb2d64b60,207125.56,6
0xb2d4aa51,577027.66,11
0xb2d4ceea,500012.3,2
0xb2d6d362,323.87,1
0xb2d5edc1,44463.2,2
0xb2d46d67,437084.17,4
0xb2d2091c,1522266.5,4
0xb2d2462d,100011.37,2
0xb2d2462a,7583.15,1
0xb2d5eda9,405.69,1
0xb2d5eda6,106090.34,4
0xb2d24624,115085.49,1
0xb2d1e297,3018063.23,14
0xb2d625d1,751069.23,2
0xb2d1e6c6,167381.92,2
0xb2d97062,100001.06,2
0xb2d24465,136006.22,1
0xb2d1e29d,140000.81,4
0xb2d58ef9,520751.39,2
0xb2d625c8,190000.0,6
0xb2d1e288,2803.08,1
0xb2d1e28b,260719.49,5
0xb2d56a84,50009.72,2
0xb2d912d5,60000.63,2
0xb2d97056,116.75,1
0xb2d5c81a,0.0,3
0xb2d912ae,9918.06,1
0xb2d24477,100007.97,2
0xb2d1e276,8429888.45,19
0xb2d52da3,381744.3,3
0xb2d912ba,13431.74,1
0xb2d625b6,2284051.13,10
0xb2d5c805,30214.75,4
0xb2d97092,200031.28,2
0xb2d2a22e,2207017.94,7
0xb2d5668e,6819.84,1
0xb2d56a60,206.96,1
0xb2d12720,6.25,1
0xb2d2a237,70855.28,3
0xb2d912db,10966.98,1
0xb2d244a4,242006.51,7
0xb2d912de,18693.55,1
0xb2d912e7,6589.84,1
0xb2d2449b,983670.12,12
0xb2d5669d,260.12,1
0xb2d2a261,690024.53,4
0xb2d3e9c7,486072.13,7
0xb2d303d5,856.28,1
0xb2d303d2,511021.46,3
0xb2d303cf,9.24,1
0xb2d90ea9,707137.4,4
0xb2d9f327,525772.62,1
0x3b9b115c,1500.95,5
0xb2da3023,72000.76,2
0xb2d067da,719.17,3
0xb2d91299,222195.87,3
0xb2d912a8,1000013.51,2
0xb2d3e994,3111.28,1
0xb2d91284,607109.31,3
0xb2d2a273,891.42,1
0xb2d91293,541066.62,3
0xb2d791f7,501066.68,3
0xb2d91290,48083.79,3
0xb2d38814,576551.36,3
0xb2da54ef,600000.0,2
0xb2d64a5e,526686.86,7
0xb2d9f363,228354.51,1
0xb2d361d1,10076.79,1
0xb2d64a55,51590.37,2
0xb2d0c546,50616.36,1
0xb2d0677d,108733.25,5
0xb2d6d2f6,1456.76,1
0xb2d30414,821.78,1
0xb2d0c54c,1014219.23,7
0xb2d0676b,370029.34,8
0xb2d44733,50134.52,2
0xb2da3056,201000.04,2
0xb2d067b9,604.48,2
0xb2d9f345,7601.16,1
0xb2d5ec92,2.91,1
0xb2d64a2e,3680.45,1
0xb2d067aa,82354.27,14
0xb2d5ec95,11.93,1
0xb2d4e1e9,1000236.17,11
0xb2d64a25,222276.29,4
0xb2d64a28,220185.24,2
0xb2d0c52b,784658.41,5
0xb2d64a16,132453.4,3
0xb2d58ecc,1542.71,1
0xb2d184a7,405105.65,3
0xb2d126f0,0.0,46
0xb2d58ec9,226088.28,2
0xb2d6259b,10000.21,2
0xb2d9702c,301197.36,2
0xb2d12714,5290.62,1
0xb2d97035,100001.06,2
0xb2d58ee4,94062.63,2
0xb2d62595,140535.75,2
0xb2d126db,404062.31,4
0xb2d5ec50,18255.54,1
0xb2d5ec4a,10033.64,1
0xb2d5ec47,148236.54,3
0xb2d5ec53,100046.61,2
0xb2d62580,20730.52,1
0xb2d4a901,1501313.63,6
0xb2d5c7cc,272369.18,3
0xb2d5c7de,9663.64,1
0xb2d0c57f,1589000.0,13
0xb2d207cf,490016.62,6
0xb2d96ff3,270083.85,2
0xb2d207c9,285228.55,5
0xb2d244dd,708044.43,4
0xb2d52e06,1154726.92,5
0xb2d9125a,11568.12,1
0xb2d244d1,1144493.83,5
0xb2d244ce,115.17,1
0xb2d18468,660000.52,6
0xb2d91236,10000.0,3
0xb2d91242,1060084.85,4
0xb2d18474,345708.74,5
0xb2d6261f,573000.74,5
0xb2d52dcd,4227.37,1
0xb2d207f0,288013.45,3
0xb2d24507,2190314.81,4
0xb2d62616,120095.91,2
0xb2d24501,230014.71,4
0xb2d126ab,308810.65,2
0xb2d5c86e,40001.19,2
0xb2d18438,289096.99,5
0xb2d20808,658028.83,5
0xb2d5c86b,22469.07,2
0xb2d91260,305194.84,1
0xb2d90e91,11.21,1
0xb2d1bd71,19915.1,1
0xb2d18447,551558.42,8
0xb2d2a2a0,400038.84,5
0xb2d24519,113028.7,2
0xb2d126ba,350037.63,4
0xb2d9126f,3020.2,1
0xb2d58b7e,500000.91,2
0xb2d1bd74,2651631.94,8
0xb2d90e9a,50003.17,2
0xb2d5093a,389281.06,8
0xb2d2a2d3,10264.78,2
0xb2d995fd,200000.0,2
0xb2d20c07,559518.39,7
0xb2d3ea33,150077.53,3
0xb2d995f1,2500017.94,3
0xb2d269b2,97597.64,1
0xb2d56acf,210027.33,5
0xb2d9f3a5,70014.24,3
0xb2d361fe,608010.07,8
0xb2da309e,55002.9,2
0xb2d3ea24,0.8,1
0xb2d30432,3056.25,1
0xb2d99609,150185.02,6
0xb2d2699d,2656.02,1
0xb2d91224,991.0,1
0xb2d3ea15,104044.95,16
0xb2d91230,441652.42,3
0xb2d50922,210045.42,4
0xb2d38886,12174.26,1
0xb2d5092e,6094.87,1
0xb2d995d9,12.49,1
0xb2d2c754,51824.49,2
0xb2d6d293,300005.23,2
0xb2d32916,29531.47,1
0xb2d3291f,170000.0,6
0xb2d2c790,6327.73,1
0xb2d0a03e,10000.05,5
0xb2d06702,410000.0,3
0xb2d6d27b,1000437.66,5
0xb2d32928,101288.16,3
0xb2d101dc,75104.71,5
0xb2d3ea51,2861050.22,13
0xb2d64ac4,183596.46,3
0xb2d0c4dd,1231420.84,14
0xb2d64ab8,30001.69,3
0xb2d328f2,504969.36,5
0xb2d388c8,7763.8,1
0xb2d06729,408540.62,6
0xb2d0672f,1950.99,5
0xb2d32904,398.51,1
0xb2d0a059,8041.74,5
0xb2d4a93d,94.15,1
0xb2d4a95e,3107.85,1
0xb2d96fd2,404263.79,2
0xb2d6add6,30000.79,2
0xb2d12681,61000.0,11
0xb2d64a82,38468.44,1
0xb2d15fa8,994640.37,5
0xb2d1269f,2402693.85,4
0xb2d6adb8,294272.15,2
0xb2d62613,381044.23,3
0xb2d12699,315856.81,2
0xb2d1bd41,687.27,2
0xb2d12690,537087.98,18
0xb2d1bd4d,1000000.0,21
0xb2d96fb1,600101.0,3
0xb2d5ece3,368154.13,3
0xb2d64a6d,500000.95,3
0xb2d625fe,730766.1,8
0xb2d1c116,5496.03,1
0xb2d58b4b,252620.87,2
0xb2d0c4f2,2404013.33,22
0xb2d2453d,404053.08,4
0xb2d5c850,100007.13,2
0xb2d2453a,80030.46,2
0xb2d1e7aa,58323.68,2
0xb2d58f2c,304634.7,2
